"R0000100","R2737900","R2738000","R2738100","R2738200","R2738300","R2738500"
1172,1,-4,-4,-4,-4,-4
1173,-5,-5,-5,-5,-5,-5
1174,1,-4,-4,-4,-4,-4
1175,-5,-5,-5,-5,-5,-5
1176,1,-4,-4,-4,-4,-4
1177,1,-4,-4,-4,-4,-4
1178,1,-4,-4,-4,-4,-4
1179,1,-4,-4,-4,-4,-4
1180,0,0,0,1,13,12
1181,1,-4,-4,-4,-4,-4
1182,1,-4,-4,-4,-4,-4
1183,-5,-5,-5,-5,-5,-5
1184,1,-4,-4,-4,-4,-4
1185,1,-4,-4,-4,-4,-4
1186,1,-4,-4,-4,-4,-4
1187,1,-4,-4,-4,-4,-4
1188,1,-4,-4,-4,-4,-4
1189,1,-4,-4,-4,-4,-4
1190,0,0,0,1,1,1
1191,0,0,0,0,14,1
1192,0,0,0,0,1,1
1193,0,0,0,1,7,1
1194,-5,-5,-5,-5,-5,-5
1195,0,0,1,0,2,4
1196,-5,-5,-5,-5,-5,-5
1197,1,-4,-4,-4,-4,-4
1198,0,1,0,1,1,2
1199,0,0,0,1,1,2
1200,0,0,0,1,9,1
1201,1,-4,-4,-4,-4,-4
1202,1,-4,-4,-4,-4,-4
1203,1,-4,-4,-4,-4,-4
1204,0,1,0,0,13,2
1205,0,1,0,1,1,2
1206,0,0,0,0,14,2
1207,1,-4,-4,-4,-4,-4
1208,1,-4,-4,-4,-4,-4
1209,0,0,0,1,6,4
1210,1,-4,-4,-4,-4,-4
1211,1,-4,-4,-4,-4,-4
1212,0,0,0,1,12,12
1213,0,1,0,0,0,-4
1214,0,1,0,0,17,1
1215,0,0,0,0,-3,-3
1216,1,-4,-4,-4,-4,-4
1217,1,-4,-4,-4,-4,-4
1218,0,0,0,0,14,1
1219,-5,-5,-5,-5,-5,-5
1220,0,1,0,1,0,-4
1221,1,-4,-4,-4,-4,-4
1222,1,-4,-4,-4,-4,-4
1223,1,-4,-4,-4,-4,-4
1224,0,1,0,0,-3,-3
1225,1,-4,-4,-4,-4,-4
1226,0,0,0,1,1,11
1227,0,0,0,1,0,-4
1228,1,-4,-4,-4,-4,-4
1229,0,0,0,1,17,11
1230,1,-4,-4,-4,-4,-4
1231,1,-4,-4,-4,-4,-4
1232,0,0,0,1,1,4
1233,1,-4,-4,-4,-4,-4
1234,1,-4,-4,-4,-4,-4
1235,1,-4,-4,-4,-4,-4
1236,1,-4,-4,-4,-4,-4
1237,1,-4,-4,-4,-4,-4
1238,0,1,0,0,0,-4
1239,1,-4,-4,-4,-4,-4
1240,1,-4,-4,-4,-4,-4
1241,0,0,0,0,0,-4
1242,1,-4,-4,-4,-4,-4
1243,0,1,0,1,17,11
1244,0,0,0,1,17,7
1245,-5,-5,-5,-5,-5,-5
1246,0,1,0,1,17,11
1247,0,1,0,1,17,10
1248,1,-4,-4,-4,-4,-4
1249,1,-4,-4,-4,-4,-4
1250,1,-4,-4,-4,-4,-4
1251,0,0,0,1,17,11
1252,1,-4,-4,-4,-4,-4
1253,1,-4,-4,-4,-4,-4
1254,1,-4,-4,-4,-4,-4
1255,0,0,0,1,16,11
1256,1,-4,-4,-4,-4,-4
1257,0,1,0,0,1,2
1258,1,-4,-4,-4,-4,-4
1259,0,1,0,1,6,2
1260,0,1,0,0,1,2
1261,0,1,0,0,5,2
1262,1,-4,-4,-4,-4,-4
1263,0,0,1,0,-3,-3
1264,-5,-5,-5,-5,-5,-5
1265,1,-4,-4,-4,-4,-4
1266,-5,-5,-5,-5,-5,-5
1267,1,-4,-4,-4,-4,-4
1268,1,-4,-4,-4,-4,-4
1269,0,0,0,0,0,-4
1270,0,0,0,0,0,-4
1271,1,-4,-4,-4,-4,-4
1272,1,-4,-4,-4,-4,-4
1273,1,-4,-4,-4,-4,-4
1274,-5,-5,-5,-5,-5,-5
1275,1,-4,-4,-4,-4,-4
1276,0,0,0,0,2,2
1277,1,-4,-4,-4,-4,-4
1278,-5,-5,-5,-5,-5,-5
1279,1,-4,-4,-4,-4,-4
1280,1,-4,-4,-4,-4,-4
1281,1,-4,-4,-4,-4,-4
1282,0,0,1,0,0,-4
1283,0,1,0,0,12,2
1284,-5,-5,-5,-5,-5,-5
1285,1,-4,-4,-4,-4,-4
1286,1,-4,-4,-4,-4,-4
1287,1,-4,-4,-4,-4,-4
1288,0,0,0,0,1,2
1289,1,-4,-4,-4,-4,-4
1290,0,0,0,0,10,2
1291,0,0,0,0,9,1
1292,0,0,0,1,1,4
1293,1,-4,-4,-4,-4,-4
1294,1,-4,-4,-4,-4,-4
1295,0,0,0,0,1,2
1296,1,-4,-4,-4,-4,-4
1297,0,0,0,0,0,-4
1298,-5,-5,-5,-5,-5,-5
1299,-5,-5,-5,-5,-5,-5
1300,0,0,0,1,16,7
1301,1,-4,-4,-4,-4,-4
1302,0,1,0,1,13,8
1303,1,-4,-4,-4,-4,-4
1304,1,-4,-4,-4,-4,-4
1305,1,-4,-4,-4,-4,-4
1306,0,0,0,1,14,11
1307,0,0,0,1,16,11
1308,0,1,0,0,15,4
1309,0,0,0,0,-3,-3
1310,0,0,0,0,1,2
1311,1,-4,-4,-4,-4,-4
1312,1,-4,-4,-4,-4,-4
1313,0,0,0,0,-3,-3
1314,1,-4,-4,-4,-4,-4
1315,1,-4,-4,-4,-4,-4
1316,0,0,0,0,17,2
1317,0,0,0,0,16,2
1318,1,-4,-4,-4,-4,-4
1319,1,-4,-4,-4,-4,-4
1320,1,-4,-4,-4,-4,-4
1321,1,-4,-4,-4,-4,-4
1322,1,-4,-4,-4,-4,-4
1323,1,-4,-4,-4,-4,-4
1324,1,-4,-4,-4,-4,-4
1325,1,-4,-4,-4,-4,-4
1326,-5,-5,-5,-5,-5,-5
1327,1,-4,-4,-4,-4,-4
1328,0,0,0,0,11,2
1329,0,0,0,1,0,-4
1330,0,0,0,1,7,12
1331,1,-4,-4,-4,-4,-4
1332,-5,-5,-5,-5,-5,-5
1333,1,-4,-4,-4,-4,-4
1334,1,-4,-4,-4,-4,-4
1335,1,-4,-4,-4,-4,-4
1336,-5,-5,-5,-5,-5,-5
1337,0,1,0,0,0,-4
1338,0,0,1,0,0,-4
1339,0,0,0,0,13,2
1340,0,0,0,1,2,11
1341,0,0,0,1,2,12
1342,1,-4,-4,-4,-4,-4
1343,0,0,0,1,16,8
1344,1,-4,-4,-4,-4,-4
1345,1,-4,-4,-4,-4,-4
1346,1,-4,-4,-4,-4,-4
1347,0,1,0,0,8,2
1348,1,-4,-4,-4,-4,-4
1349,1,-4,-4,-4,-4,-4
1350,1,-4,-4,-4,-4,-4
1351,1,-4,-4,-4,-4,-4
1352,1,-4,-4,-4,-4,-4
1353,1,-4,-4,-4,-4,-4
1354,1,-4,-4,-4,-4,-4
1355,1,-4,-4,-4,-4,-4
1356,1,-4,-4,-4,-4,-4
1357,1,-4,-4,-4,-4,-4
1358,1,-4,-4,-4,-4,-4
1359,1,-4,-4,-4,-4,-4
1360,1,-4,-4,-4,-4,-4
1361,0,0,0,1,17,11
1362,0,1,0,0,11,2
1363,0,0,0,0,15,1
1364,0,1,0,0,12,2
1365,-5,-5,-5,-5,-5,-5
1366,1,-4,-4,-4,-4,-4
1367,1,-4,-4,-4,-4,-4
1368,1,-4,-4,-4,-4,-4
1369,1,-4,-4,-4,-4,-4
1370,1,-4,-4,-4,-4,-4
1371,1,-4,-4,-4,-4,-4
1372,1,-4,-4,-4,-4,-4
1373,1,-4,-4,-4,-4,-4
1374,1,-4,-4,-4,-4,-4
1375,0,0,0,0,0,-4
1376,0,0,0,0,9,1
1377,0,0,0,0,5,1
1378,0,0,0,0,3,1
1379,0,0,0,0,16,1
1380,0,0,0,0,16,2
1381,1,-4,-4,-4,-4,-4
1382,-5,-5,-5,-5,-5,-5
1383,0,1,0,0,3,2
1384,0,1,0,0,0,-4
1385,0,0,0,0,2,2
1386,0,0,0,1,6,4
1387,0,0,0,0,0,-4
1388,1,-4,-4,-4,-4,-4
1389,0,1,0,0,-3,2
1390,0,1,0,1,16,11
1391,1,-4,-4,-4,-4,-4
1392,0,0,0,0,14,2
1393,1,-4,-4,-4,-4,-4
1394,1,-4,-4,-4,-4,-4
1395,1,-4,-4,-4,-4,-4
1396,1,-4,-4,-4,-4,-4
1397,1,-4,-4,-4,-4,-4
1398,0,1,0,1,2,2
1399,1,-4,-4,-4,-4,-4
1400,-5,-5,-5,-5,-5,-5
1401,1,-4,-4,-4,-4,-4
1402,1,-4,-4,-4,-4,-4
1403,-5,-5,-5,-5,-5,-5
1404,1,-4,-4,-4,-4,-4
1405,1,-4,-4,-4,-4,-4
1406,0,0,0,1,2,2
1407,1,-4,-4,-4,-4,-4
1408,1,-4,-4,-4,-4,-4
1409,1,-4,-4,-4,-4,-4
1410,1,-4,-4,-4,-4,-4
1411,0,1,0,0,1,2
1412,1,-4,-4,-4,-4,-4
1413,1,-4,-4,-4,-4,-4
1414,1,-4,-4,-4,-4,-4
1415,0,1,0,0,12,2
1416,1,-4,-4,-4,-4,-4
1417,1,-4,-4,-4,-4,-4
1418,0,1,0,0,14,2
1419,0,1,0,0,4,2
1420,0,0,0,0,16,2
1421,-5,-5,-5,-5,-5,-5
1422,-5,-5,-5,-5,-5,-5
1423,0,1,0,0,2,1
1424,-5,-5,-5,-5,-5,-5
1425,1,-4,-4,-4,-4,-4
1426,1,-4,-4,-4,-4,-4
1427,0,0,0,0,17,1
1428,1,-4,-4,-4,-4,-4
1429,1,-4,-4,-4,-4,-4
1430,1,-4,-4,-4,-4,-4
1431,-5,-5,-5,-5,-5,-5
1432,1,-4,-4,-4,-4,-4
1433,1,-4,-4,-4,-4,-4
1434,0,1,0,1,6,2
1435,1,-4,-4,-4,-4,-4
1436,0,1,0,0,11,2
1437,0,1,0,0,9,2
1438,0,0,0,0,16,2
1439,1,-4,-4,-4,-4,-4
1440,0,0,0,0,8,2
1441,0,1,0,0,16,7
1442,0,0,0,0,3,2
1443,0,1,0,0,1,2
1444,0,1,0,0,3,-3
1445,-5,-5,-5,-5,-5,-5
1446,0,0,1,0,-3,-3
1447,-5,-5,-5,-5,-5,-5
1448,1,-4,-4,-4,-4,-4
1449,1,-4,-4,-4,-4,-4
1450,1,-4,-4,-4,-4,-4
1451,-5,-5,-5,-5,-5,-5
1452,1,-4,-4,-4,-4,-4
1453,-5,-5,-5,-5,-5,-5
1454,1,-4,-4,-4,-4,-4
1455,0,0,0,1,17,8
1456,0,1,0,1,7,2
1457,-5,-5,-5,-5,-5,-5
1458,-5,-5,-5,-5,-5,-5
1459,0,1,0,1,8,1
1460,0,0,0,1,17,-3
1461,0,0,0,1,16,11
1462,1,-4,-4,-4,-4,-4
1463,-5,-5,-5,-5,-5,-5
1464,0,0,0,1,2,2
1465,0,0,0,1,6,12
1466,0,0,0,1,7,2
1467,1,-4,-4,-4,-4,-4
1468,1,-4,-4,-4,-4,-4
1469,0,1,0,-3,7,1
1470,0,0,0,1,16,8
1471,1,-4,-4,-4,-4,-4
1472,-5,-5,-5,-5,-5,-5
1473,0,0,0,0,16,2
1474,0,1,0,0,2,2
1475,1,-4,-4,-4,-4,-4
1476,0,0,0,0,0,-4
1477,1,-4,-4,-4,-4,-4
1478,-5,-5,-5,-5,-5,-5
1479,0,0,0,1,17,9
1480,0,0,0,1,8,12
1481,1,-4,-4,-4,-4,-4
1482,0,0,0,-3,5,1
1483,0,1,1,0,9,4
1484,1,-4,-4,-4,-4,-4
1485,0,0,0,0,4,2
1486,0,1,0,0,15,2
1487,1,-4,-4,-4,-4,-4
1488,0,-3,-3,-3,-3,-3
1489,0,0,0,1,-3,4
1490,0,1,0,0,13,2
1491,0,0,0,0,10,2
1492,1,-4,-4,-4,-4,-4
1493,1,-4,-4,-4,-4,-4
1494,0,0,0,1,17,8
1495,1,-4,-4,-4,-4,-4
1496,1,-4,-4,-4,-4,-4
1497,1,-4,-4,-4,-4,-4
1498,1,-4,-4,-4,-4,-4
1499,1,-4,-4,-4,-4,-4
1500,1,-4,-4,-4,-4,-4
1501,1,-4,-4,-4,-4,-4
1502,1,-4,-4,-4,-4,-4
1503,0,0,0,0,13,2
1504,0,0,0,0,0,-4
1505,0,0,0,0,13,1
1506,1,-4,-4,-4,-4,-4
1507,1,-4,-4,-4,-4,-4
1508,1,-4,-4,-4,-4,-4
1509,1,-4,-4,-4,-4,-4
1510,1,-4,-4,-4,-4,-4
1511,1,-4,-4,-4,-4,-4
1512,1,-4,-4,-4,-4,-4
1513,-5,-5,-5,-5,-5,-5
1514,1,-4,-4,-4,-4,-4
1515,1,-4,-4,-4,-4,-4
1516,1,-4,-4,-4,-4,-4
1517,1,-4,-4,-4,-4,-4
1518,1,-4,-4,-4,-4,-4
1519,1,-4,-4,-4,-4,-4
1520,1,-4,-4,-4,-4,-4
1521,1,-4,-4,-4,-4,-4
1522,1,-4,-4,-4,-4,-4
1523,1,-4,-4,-4,-4,-4
1524,0,0,0,0,2,2
1525,0,0,0,1,12,2
1526,0,-3,-3,1,12,1
1527,1,-4,-4,-4,-4,-4
1528,1,-4,-4,-4,-4,-4
1529,-5,-5,-5,-5,-5,-5
1530,1,-4,-4,-4,-4,-4
1531,1,-4,-4,-4,-4,-4
1532,1,-4,-4,-4,-4,-4
1533,0,1,0,0,13,2
1534,1,-4,-4,-4,-4,-4
1535,1,-4,-4,-4,-4,-4
1536,1,-4,-4,-4,-4,-4
1537,0,0,1,1,16,11
1538,0,0,0,1,10,2
1539,1,-4,-4,-4,-4,-4
1540,1,-4,-4,-4,-4,-4
1541,0,0,0,1,17,10
1542,0,0,0,1,16,8
1543,-5,-5,-5,-5,-5,-5
1544,0,1,0,1,5,2
1545,1,-4,-4,-4,-4,-4
1546,0,0,0,1,16,2
1547,0,1,0,-3,15,11
1548,0,0,0,1,1,8
1549,0,0,0,1,16,7
1550,-5,-5,-5,-5,-5,-5
1551,1,-4,-4,-4,-4,-4
1552,0,1,0,1,4,2
1553,0,1,0,1,6,2
1554,1,-4,-4,-4,-4,-4
1555,1,-4,-4,-4,-4,-4
1556,1,-4,-4,-4,-4,-4
1557,1,-4,-4,-4,-4,-4
1558,1,-4,-4,-4,-4,-4
1559,1,-4,-4,-4,-4,-4
1560,0,1,0,0,0,-4
1561,0,1,0,1,1,12
1562,1,-4,-4,-4,-4,-4
1563,1,-4,-4,-4,-4,-4
1564,1,-4,-4,-4,-4,-4
1565,1,-4,-4,-4,-4,-4
1566,0,0,1,1,9,2
1567,1,-4,-4,-4,-4,-4
1568,1,-4,-4,-4,-4,-4
1569,0,1,0,1,17,12
1570,-5,-5,-5,-5,-5,-5
1571,0,1,0,0,1,2
1572,-5,-5,-5,-5,-5,-5
1573,1,-4,-4,-4,-4,-4
1574,1,-4,-4,-4,-4,-4
1575,1,-4,-4,-4,-4,-4
1576,1,-4,-4,-4,-4,-4
1577,-5,-5,-5,-5,-5,-5
1578,1,-4,-4,-4,-4,-4
1579,0,1,0,0,9,2
1580,0,1,0,0,1,2
1581,0,1,-3,-3,6,2
1582,-5,-5,-5,-5,-5,-5
1583,-5,-5,-5,-5,-5,-5
1584,0,1,0,1,15,7
1585,0,0,1,1,-3,-3
1586,0,0,1,0,1,4
1587,0,0,0,0,14,2
1588,0,0,0,0,14,2
1589,1,-4,-4,-4,-4,-4
1590,1,-4,-4,-4,-4,-4
1591,1,-4,-4,-4,-4,-4
1592,1,-4,-4,-4,-4,-4
1593,1,-4,-4,-4,-4,-4
1594,0,1,0,0,12,12
1595,-5,-5,-5,-5,-5,-5
1596,1,-4,-4,-4,-4,-4
1597,0,0,0,1,17,2
1598,1,-4,-4,-4,-4,-4
1599,0,0,0,1,1,2
1600,0,0,0,1,12,12
1601,1,-4,-4,-4,-4,-4
1602,1,-4,-4,-4,-4,-4
1603,-5,-5,-5,-5,-5,-5
1604,-5,-5,-5,-5,-5,-5
1605,1,-4,-4,-4,-4,-4
1606,0,-3,-3,-3,-3,-3
1607,1,-4,-4,-4,-4,-4
1608,0,0,0,1,16,11
1609,0,1,0,1,1,11
1610,0,0,0,1,16,8
1611,0,0,0,1,12,2
1612,1,-4,-4,-4,-4,-4
1613,1,-4,-4,-4,-4,-4
1614,-5,-5,-5,-5,-5,-5
1615,-5,-5,-5,-5,-5,-5
1616,1,-4,-4,-4,-4,-4
1617,0,1,0,0,2,1
1618,1,-4,-4,-4,-4,-4
1619,1,-4,-4,-4,-4,-4
1620,1,-4,-4,-4,-4,-4
1621,1,-4,-4,-4,-4,-4
1622,1,-4,-4,-4,-4,-4
1623,1,-4,-4,-4,-4,-4
1624,1,-4,-4,-4,-4,-4
1625,1,-4,-4,-4,-4,-4
1626,1,-4,-4,-4,-4,-4
1627,0,0,0,1,14,11
1628,1,-4,-4,-4,-4,-4
1629,0,0,0,0,17,2
1630,0,0,0,0,15,2
1631,1,-4,-4,-4,-4,-4
1632,1,-4,-4,-4,-4,-4
1633,1,-4,-4,-4,-4,-4
1634,1,-4,-4,-4,-4,-4
1635,1,-4,-4,-4,-4,-4
1636,0,0,0,0,17,1
1637,1,-4,-4,-4,-4,-4
1638,1,-4,-4,-4,-4,-4
1639,1,-4,-4,-4,-4,-4
1640,0,1,0,0,9,1
1641,1,-4,-4,-4,-4,-4
1642,1,-4,-4,-4,-4,-4
1643,1,-4,-4,-4,-4,-4
1644,1,-4,-4,-4,-4,-4
1645,-5,-5,-5,-5,-5,-5
1646,1,-4,-4,-4,-4,-4
1647,1,-4,-4,-4,-4,-4
1648,0,-3,-3,-3,-3,-3
1649,1,-4,-4,-4,-4,-4
1650,1,-4,-4,-4,-4,-4
1651,1,-4,-4,-4,-4,-4
1652,1,-4,-4,-4,-4,-4
1653,1,-4,-4,-4,-4,-4
1654,1,-4,-4,-4,-4,-4
1655,1,-4,-4,-4,-4,-4
1656,1,-4,-4,-4,-4,-4
1657,1,-4,-4,-4,-4,-4
1658,1,-4,-4,-4,-4,-4
1659,0,0,0,1,17,1
1660,0,0,0,1,16,2
1661,0,0,0,0,8,2
1662,0,1,0,0,14,2
1663,0,1,0,0,12,2
1664,1,-4,-4,-4,-4,-4
1665,-5,-5,-5,-5,-5,-5
1666,1,-4,-4,-4,-4,-4
1667,0,0,0,0,8,2
1668,0,1,0,0,15,12
1669,0,1,0,0,8,2
1670,1,-4,-4,-4,-4,-4
1671,-5,-5,-5,-5,-5,-5
1672,1,-4,-4,-4,-4,-4
1673,0,1,0,0,3,2
1674,0,0,0,0,16,11
1675,1,-4,-4,-4,-4,-4
1676,1,-4,-4,-4,-4,-4
1677,1,-4,-4,-4,-4,-4
1678,-5,-5,-5,-5,-5,-5
1679,-5,-5,-5,-5,-5,-5
1680,0,0,0,0,-3,-3
1681,0,0,0,0,-3,-3
1682,1,-4,-4,-4,-4,-4
1683,0,0,0,0,16,1
1684,1,-4,-4,-4,-4,-4
1685,0,1,-3,0,4,2
1686,0,0,0,0,3,2
1687,0,0,0,0,4,2
1688,0,1,0,0,0,-4
1689,-5,-5,-5,-5,-5,-5
1690,1,-4,-4,-4,-4,-4
1691,1,-4,-4,-4,-4,-4
1692,1,-4,-4,-4,-4,-4
1693,1,-4,-4,-4,-4,-4
1694,1,-4,-4,-4,-4,-4
1695,0,0,0,1,0,-4
1696,1,-4,-4,-4,-4,-4
1697,1,-4,-4,-4,-4,-4
1698,1,-4,-4,-4,-4,-4
1699,-5,-5,-5,-5,-5,-5
1700,0,1,0,0,5,2
1701,-5,-5,-5,-5,-5,-5
1702,1,-4,-4,-4,-4,-4
1703,1,-4,-4,-4,-4,-4
1704,0,1,0,0,0,-4
1705,0,1,0,1,0,-4
1706,1,-4,-4,-4,-4,-4
1707,1,-4,-4,-4,-4,-4
1708,1,-4,-4,-4,-4,-4
1709,-5,-5,-5,-5,-5,-5
1710,1,-4,-4,-4,-4,-4
1711,1,-4,-4,-4,-4,-4
1712,-5,-5,-5,-5,-5,-5
1713,1,-4,-4,-4,-4,-4
1714,1,-4,-4,-4,-4,-4
1715,-5,-5,-5,-5,-5,-5
1716,1,-4,-4,-4,-4,-4
1717,1,-4,-4,-4,-4,-4
1718,1,-4,-4,-4,-4,-4
1719,1,-4,-4,-4,-4,-4
1720,1,-4,-4,-4,-4,-4
1721,1,-4,-4,-4,-4,-4
1722,-5,-5,-5,-5,-5,-5
1723,-5,-5,-5,-5,-5,-5
1724,-5,-5,-5,-5,-5,-5
1725,0,0,0,0,17,3
1726,-5,-5,-5,-5,-5,-5
1727,1,-4,-4,-4,-4,-4
1728,0,0,0,1,16,11
1729,-5,-5,-5,-5,-5,-5
1730,0,0,0,0,15,12
1731,1,-4,-4,-4,-4,-4
1732,0,0,0,0,14,1
1733,0,0,0,0,13,1
1734,0,0,0,0,12,1
1735,1,-4,-4,-4,-4,-4
1736,1,-4,-4,-4,-4,-4
1737,0,0,0,0,9,2
1738,1,-4,-4,-4,-4,-4
1739,1,-4,-4,-4,-4,-4
1740,1,-4,-4,-4,-4,-4
1741,1,-4,-4,-4,-4,-4
1742,1,-4,-4,-4,-4,-4
1743,1,-4,-4,-4,-4,-4
1744,1,-4,-4,-4,-4,-4
1745,1,-4,-4,-4,-4,-4
1746,1,-4,-4,-4,-4,-4
1747,0,0,1,0,0,-4
1748,0,0,1,0,0,-4
1749,0,1,0,0,10,2
1750,0,1,0,0,11,2
1751,0,1,0,0,14,2
1752,0,1,0,0,12,2
1753,-5,-5,-5,-5,-5,-5
1754,1,-4,-4,-4,-4,-4
1755,1,-4,-4,-4,-4,-4
1756,0,0,0,0,9,2
1757,-5,-5,-5,-5,-5,-5
1758,0,1,0,0,2,2
1759,0,0,0,0,3,2
1760,0,1,0,1,7,12
1761,1,-4,-4,-4,-4,-4
1762,1,-4,-4,-4,-4,-4
1763,0,0,0,1,17,11
1764,0,1,0,0,0,-4
1765,1,-4,-4,-4,-4,-4
1766,1,-4,-4,-4,-4,-4
1767,-5,-5,-5,-5,-5,-5
1768,1,-4,-4,-4,-4,-4
1769,1,-4,-4,-4,-4,-4
1770,0,0,0,1,1,1
1771,0,0,0,1,2,1
1772,0,0,0,0,9,1
1773,0,0,0,1,17,11
1774,1,-4,-4,-4,-4,-4
1775,1,-4,-4,-4,-4,-4
1776,0,0,0,0,15,2
1777,1,-4,-4,-4,-4,-4
1778,0,0,0,1,17,5
1779,1,-4,-4,-4,-4,-4
1780,1,-4,-4,-4,-4,-4
1781,1,-4,-4,-4,-4,-4
1782,1,-4,-4,-4,-4,-4
1783,0,1,0,1,6,2
1784,0,1,0,1,12,12
1785,0,1,0,0,4,1
1786,0,1,0,0,2,1
1787,0,0,0,0,15,2
1788,1,-4,-4,-4,-4,-4
1789,0,0,0,1,16,8
1790,1,-4,-4,-4,-4,-4
1791,-5,-5,-5,-5,-5,-5
1792,1,-4,-4,-4,-4,-4
1793,1,-4,-4,-4,-4,-4
1794,1,-4,-4,-4,-4,-4
1795,1,-4,-4,-4,-4,-4
1796,0,1,0,0,1,2
1797,0,1,0,0,3,2
1798,1,-4,-4,-4,-4,-4
1799,0,1,0,0,12,2
1800,1,-4,-4,-4,-4,-4
1801,1,-4,-4,-4,-4,-4
1802,1,-4,-4,-4,-4,-4
1803,1,-4,-4,-4,-4,-4
1804,1,-4,-4,-4,-4,-4
1805,1,-4,-4,-4,-4,-4
1806,0,1,0,1,9,2
1807,1,-4,-4,-4,-4,-4
1808,1,-4,-4,-4,-4,-4
1809,1,-4,-4,-4,-4,-4
1810,1,-4,-4,-4,-4,-4
1811,0,1,0,1,16,11
1812,0,1,0,0,-3,-3
1813,-5,-5,-5,-5,-5,-5
1814,-5,-5,-5,-5,-5,-5
1815,-5,-5,-5,-5,-5,-5
1816,0,0,0,0,0,-4
1817,-5,-5,-5,-5,-5,-5
1818,0,1,0,1,14,12
1819,1,-4,-4,-4,-4,-4
1820,1,-4,-4,-4,-4,-4
1821,1,-4,-4,-4,-4,-4
1822,0,1,0,1,17,1
1823,0,1,0,0,6,1
1824,1,-4,-4,-4,-4,-4
1825,0,0,0,1,16,8
1826,0,0,0,0,16,2
1827,0,0,0,1,2,1
1828,1,-4,-4,-4,-4,-4
1829,-5,-5,-5,-5,-5,-5
1830,-5,-5,-5,-5,-5,-5
1831,-5,-5,-5,-5,-5,-5
1832,0,0,0,0,0,-4
1833,0,0,0,1,14,11
1834,0,1,0,0,1,1
1835,1,-4,-4,-4,-4,-4
1836,1,-4,-4,-4,-4,-4
1837,1,-4,-4,-4,-4,-4
1838,1,-4,-4,-4,-4,-4
1839,1,-4,-4,-4,-4,-4
1840,-5,-5,-5,-5,-5,-5
1841,1,-4,-4,-4,-4,-4
1842,1,-4,-4,-4,-4,-4
1843,1,-4,-4,-4,-4,-4
1844,1,-4,-4,-4,-4,-4
1845,1,-4,-4,-4,-4,-4
1846,1,-4,-4,-4,-4,-4
1847,1,-4,-4,-4,-4,-4
1848,0,0,0,1,17,11
1849,0,0,0,1,15,12
1850,-5,-5,-5,-5,-5,-5
1851,1,-4,-4,-4,-4,-4
1852,1,-4,-4,-4,-4,-4
1853,0,1,0,1,1,2
1854,0,0,0,0,-3,-3
1855,0,1,0,0,3,1
1856,0,1,0,0,1,2
1857,1,-4,-4,-4,-4,-4
1858,1,-4,-4,-4,-4,-4
1859,1,-4,-4,-4,-4,-4
1860,-5,-5,-5,-5,-5,-5
1861,1,-4,-4,-4,-4,-4
1862,1,-4,-4,-4,-4,-4
1863,1,-4,-4,-4,-4,-4
1864,0,0,0,0,1,2
1865,0,1,0,1,2,1
1866,1,-4,-4,-4,-4,-4
1867,1,-4,-4,-4,-4,-4
1868,1,-4,-4,-4,-4,-4
1869,1,-4,-4,-4,-4,-4
1870,1,-4,-4,-4,-4,-4
1871,-5,-5,-5,-5,-5,-5
1872,1,-4,-4,-4,-4,-4
1873,0,0,0,0,17,1
1874,1,-4,-4,-4,-4,-4
1875,1,-4,-4,-4,-4,-4
1876,0,0,0,0,1,2
1877,-5,-5,-5,-5,-5,-5
1878,1,-4,-4,-4,-4,-4
1879,-5,-5,-5,-5,-5,-5
1880,1,-4,-4,-4,-4,-4
1881,1,-4,-4,-4,-4,-4
1882,1,-4,-4,-4,-4,-4
1883,1,-4,-4,-4,-4,-4
1884,1,-4,-4,-4,-4,-4
1885,1,-4,-4,-4,-4,-4
1886,1,-4,-4,-4,-4,-4
1887,1,-4,-4,-4,-4,-4
1888,1,-4,-4,-4,-4,-4
1889,0,0,0,0,1,-3
1890,1,-4,-4,-4,-4,-4
1891,0,0,0,0,12,2
1892,0,0,0,1,7,2
1893,1,-4,-4,-4,-4,-4
1894,1,-4,-4,-4,-4,-4
1895,1,-4,-4,-4,-4,-4
1896,1,-4,-4,-4,-4,-4
1897,-5,-5,-5,-5,-5,-5
1898,1,-4,-4,-4,-4,-4
1899,1,-4,-4,-4,-4,-4
1900,1,-4,-4,-4,-4,-4
1901,1,-4,-4,-4,-4,-4
1902,1,-4,-4,-4,-4,-4
1903,1,-4,-4,-4,-4,-4
1904,1,-4,-4,-4,-4,-4
1905,1,-4,-4,-4,-4,-4
1906,0,0,1,0,0,-4
1907,-5,-5,-5,-5,-5,-5
1908,0,0,0,0,2,2
1909,0,1,0,0,12,1
1910,1,-4,-4,-4,-4,-4
1911,1,-4,-4,-4,-4,-4
1912,1,-4,-4,-4,-4,-4
1913,0,1,0,0,3,2
1914,0,0,1,1,16,12
1915,0,0,1,0,-3,-3
1916,0,0,1,0,-3,-3
1917,1,-4,-4,-4,-4,-4
1918,1,-4,-4,-4,-4,-4
1919,1,-4,-4,-4,-4,-4
1920,1,-4,-4,-4,-4,-4
1921,1,-4,-4,-4,-4,-4
1922,-5,-5,-5,-5,-5,-5
1923,-5,-5,-5,-5,-5,-5
1924,0,0,1,0,3,2
1925,0,1,0,0,12,2
1926,1,-4,-4,-4,-4,-4
1927,1,-4,-4,-4,-4,-4
