,urban_at_14,rural_at_14,farm_at_14,AFQT,desire_child_#,ever_married,married_age,1st_marry_age,abort_#
1976,False,True,False,37.901,5,True,20,20,
1977,False,True,False,29.377,2,False,,,
1978,False,True,False,88.419,2,True,20,20,
1979,True,False,False,22.423000000000002,2,True,18,18,0
1980,False,True,False,,2,True,21,21,
1981,False,True,False,,2,True,33,33,0
1982,True,False,False,,0,True,20,20,0
1983,False,True,False,5.142,2,True,21,21,
1984,False,True,False,59.974000000000004,2,True,19,19,0
1985,False,True,False,69.903,2,True,24,24,0
1986,False,True,False,42.193,0,True,25,25,
1987,False,True,False,15.656,2,True,28,28,
1988,True,False,False,37.131,3,True,25,25,
1989,True,False,False,63.26,3,True,18,18,0
1990,True,False,False,9.185,2,False,,,
1991,True,False,False,24.185000000000002,4,True,34,34,
1992,True,False,False,34.322,2,True,18,18,0
1993,True,False,False,75.484,2,True,19,19,1
1994,True,False,False,33.083,0,True,38,38,0
1995,True,False,False,53.612,0,False,,,
1996,True,False,False,,4,True,18,18,0
1997,True,False,False,59.463,2,True,22,22,
1998,False,True,False,67.772,2,True,21,21,0
1999,True,False,False,44.196,2,True,21,21,
2000,True,False,False,0.325,4,False,,,
2001,True,False,False,35.088,2,True,15,15,0
2002,True,False,False,13.023,2,True,26,26,0
2003,True,False,False,94.43,4,True,29,29,0
2004,True,False,False,84.08800000000001,4,True,29,29,
2005,True,False,False,87.827,3,True,29,29,
2006,True,False,False,92.051,3,True,19,19,
2007,True,False,False,72.048,2,True,24,24,0
2008,True,False,False,65.559,1,True,29,29,0
2009,True,False,False,75.4,2,True,32,32,
2010,True,False,False,70.191,0,False,,,0
2011,True,False,False,39.888,3,True,20,20,0
2012,True,False,False,86.555,3,True,20,20,0
2013,True,False,False,54.184000000000005,4,True,29,29,
2014,True,False,False,6.573,0,True,24,24,
2015,True,False,False,67.793,3,True,25,25,0
2016,True,False,False,29.830000000000002,0,True,31,31,0
2017,True,False,False,72.231,3,True,24,24,
2018,True,False,False,86.358,2,True,35,35,
2019,True,False,False,23.806,1,True,27,27,
2020,True,False,False,60.008,3,True,18,18,0
2021,False,True,False,23.959,2,True,37,37,
2022,False,True,False,46.161,2,True,37,37,
2023,True,False,False,89.508,0,True,25,25,
2024,True,False,False,,4,True,21,21,
2025,True,False,False,,2,True,40,40,
2026,True,False,False,93.336,3,True,21,21,0
2027,True,False,False,50.691,2,True,23,23,
2028,True,False,False,93.935,2,True,19,19,
2029,True,False,False,77.209,2,True,20,20,0
2030,True,False,False,2.044,2,True,29,29,
2031,True,False,False,22.171,3,True,18,18,
2032,True,False,False,66.318,2,True,33,33,
2033,True,False,False,56.852000000000004,3,True,34,34,
2034,True,False,False,78.055,1,True,23,23,1
2035,True,False,False,36.264,1,True,16,16,0
2036,False,True,False,91.541,6,False,,,0
2037,True,False,False,97.36,2,True,26,26,
2038,True,False,False,,2,False,,,
2039,True,False,False,85.929,2,False,,,
2040,True,False,False,72.82000000000001,2,True,24,24,
2041,True,False,False,91.215,0,True,27,27,0
2042,False,True,False,79.655,2,True,27,27,
2043,True,False,False,72.869,3,True,22,22,
2044,True,False,False,56.026,,True,31,31,
2045,True,False,False,27.156,2,True,24,24,0
2046,False,True,False,73.59400000000001,2,False,,,
2047,False,True,False,94.568,2,True,19,19,
2048,False,True,False,88.874,2,True,24,24,0
2049,True,False,False,36.232,2,True,21,21,0
2050,False,True,False,6.945,2,True,32,32,
2051,False,True,False,,,True,25,25,
2052,True,False,False,51.878,,True,20,20,0
2053,False,True,False,4.867,4,True,19,19,0
2054,True,False,False,68.805,4,True,20,20,
2055,True,False,False,57.501,2,True,23,23,
2056,True,False,False,31.002,2,True,20,20,0
2057,True,False,False,80.403,5,True,22,22,0
2058,True,False,False,14.787,4,True,35,35,
2059,True,False,False,47.712,2,True,22,22,
2060,True,False,False,88.199,2,True,26,26,0
2061,True,False,False,39.555,5,True,20,20,0
2062,True,False,False,43.82,2,True,18,18,0
2063,True,False,False,33.02,4,True,18,18,0
2064,True,False,False,,,True,24,24,
2065,True,False,False,27.605,2,True,18,18,0
2066,True,False,False,43.433,,True,19,19,
2067,True,False,False,55.547000000000004,2,True,23,23,0
2068,True,False,False,94.465,2,True,24,24,
2069,True,False,False,13.237,2,True,24,24,0
2070,True,False,False,88.381,2,True,22,22,0
2071,True,False,False,89.269,2,True,18,18,0
2072,True,False,False,85.923,4,True,22,22,0
2073,True,False,False,77.334,6,True,20,20,0
2074,True,False,False,59.435,3,True,22,22,
2075,False,True,False,30.985,3,True,21,21,0
2076,True,False,False,38.15,3,True,16,16,1
2077,True,False,False,,0,False,,,
2078,True,False,False,38.187,3,True,22,22,0
2079,True,False,False,59.980000000000004,2,False,,,
2080,True,False,False,51.661,2,True,27,27,
2081,True,False,False,63.727000000000004,3,False,,,0
2082,False,True,False,94.93,0,True,27,27,0
2083,False,True,False,91.686,0,False,,,0
2084,True,False,False,54.815,1,True,22,22,
2085,True,False,False,39.837,2,True,30,30,
2086,True,False,False,48.513,3,True,21,21,
2087,True,False,False,56.782000000000004,2,True,25,25,0
2088,True,False,False,20.616,2,True,25,25,
2089,True,False,False,22.22,5,True,29,29,
2090,True,False,False,1.004,2,True,19,19,
2091,True,False,False,8.053,0,False,,,
2092,True,False,False,69.551,3,True,17,17,
2093,False,True,False,7.2620000000000005,3,True,16,16,0
2094,True,False,False,96.803,2,True,25,25,
2095,True,False,False,32.475,2,True,42,42,
2096,True,False,False,34.695,1,True,27,27,
2097,True,False,False,22.637,4,True,25,25,0
2098,True,False,False,35.591,3,True,31,31,0
2099,True,False,False,89.871,2,True,21,21,
2100,True,False,False,81.726,2,True,26,26,
2101,False,False,True,41.532000000000004,4,True,17,17,0
2102,False,False,True,48.443,5,True,25,25,0
2103,False,True,False,68.95,2,True,21,21,0
2104,False,True,False,32.761,2,True,16,16,0
2105,True,False,False,37.24,2,True,24,24,
2106,True,False,False,73.284,2,True,21,21,
2107,False,True,False,75.839,2,True,20,20,
2108,True,False,False,48.671,0,True,20,20,
2109,False,True,False,88.668,6,True,31,31,
2110,False,True,False,83.141,4,True,26,26,
2111,False,False,True,80.376,4,True,19,19,0
2112,False,False,True,96.423,3,True,28,28,
2113,True,False,False,41.386,2,True,20,20,0
2114,True,False,False,15.43,0,True,36,36,1
2115,True,False,False,16.465,2,True,27,27,
2116,True,False,False,14.899000000000001,2,False,,,
2117,True,False,False,29.846,2,True,21,21,
2118,True,False,False,60.326,3,True,18,18,0
2119,True,False,False,51.624,2,True,25,25,0
2120,True,False,False,23.368000000000002,2,True,18,18,0
2121,True,False,False,9.545,1,True,29,29,
2122,True,False,False,60.172000000000004,2,True,21,21,0
2123,True,False,False,84.248,3,True,23,23,0
2124,True,False,False,41.508,4,True,18,18,0
2125,False,True,False,72.964,2,True,19,19,0
2126,False,True,False,19.922,0,True,35,35,
2127,False,True,False,15.610000000000001,2,True,19,19,0
2128,False,True,False,37.305,0,True,27,27,0
2129,True,False,False,49.192,3,True,18,18,0
2130,False,True,False,11.193,2,True,25,25,0
2131,False,True,False,55.993,2,True,20,20,0
2132,False,True,False,48.488,1,True,20,20,0
2133,False,True,False,9.566,5,True,17,17,0
2134,True,False,False,18.212,3,True,18,18,
2135,False,True,False,55.103,2,False,,,0
2136,False,True,False,58.069,2,True,19,19,0
2137,False,True,False,71.84,2,True,27,27,
2138,False,True,False,73.026,2,True,25,25,0
2139,False,True,False,40.889,2,True,20,20,0
2140,False,True,False,15.355,3,True,25,25,
2141,True,False,False,45.0,2,True,21,21,0
2142,False,False,False,35.041000000000004,2,True,,,
2143,True,False,False,94.07900000000001,2,False,,,
2144,True,False,False,61.172000000000004,2,True,27,27,
2145,True,False,False,55.691,2,False,,,0
2146,True,False,False,77.202,2,True,27,27,
2147,True,False,False,63.751000000000005,2,True,,,1
2148,True,False,False,90.35300000000001,12,False,,,
2149,True,False,False,21.693,4,False,,,0
2150,True,False,False,83.71900000000001,4,True,23,23,
2151,True,False,False,46.721000000000004,3,False,,,0
2152,True,False,False,37.209,2,True,18,18,0
2153,True,False,False,95.048,3,True,21,21,0
2154,True,False,False,81.84,2,True,30,30,0
2155,True,False,False,53.265,2,True,24,24,0
2156,True,False,False,37.901,3,True,22,22,
2157,True,False,False,63.872,2,True,17,17,0
2158,True,False,False,66.343,3,True,26,26,
2159,True,False,False,2.67,2,True,19,19,
2160,False,True,False,75.888,2,True,17,17,0
2161,True,False,False,83.656,2,True,21,21,0
2162,True,False,False,28.73,3,True,20,20,
2163,True,False,False,64.628,5,True,24,24,3
2164,True,False,False,26.635,1,True,31,31,0
2165,True,False,False,,,False,,,
2166,True,False,False,31.225,3,True,21,21,0
2167,True,False,False,88.021,3,True,24,24,
2168,False,True,False,68.018,3,True,35,35,
2169,False,True,False,74.95400000000001,2,True,21,21,
2170,False,True,False,25.417,2,True,40,40,
2171,False,True,False,35.637,2,True,22,22,
2172,False,False,True,61.735,2,True,22,22,
2173,False,False,True,37.546,1,True,17,17,0
2174,False,True,False,10.247,2,True,17,17,0
2175,False,False,True,41.967,0,True,19,19,1
2176,False,False,True,,0,True,33,33,
2177,False,False,True,72.005,4,True,17,17,
2178,False,True,False,1.1500000000000001,5,True,15,15,0
2179,False,False,True,45.257,3,True,21,21,
2180,False,True,False,59.167,2,True,23,23,0
2181,False,False,True,75.72500000000001,3,True,17,17,
2182,False,True,False,49.559,3,True,22,22,
2183,True,False,False,72.382,5,False,,,
2184,True,False,False,56.926,3,True,25,25,
2185,True,False,False,85.259,1,True,26,26,0
2186,True,False,False,36.06,2,True,20,20,
2187,True,False,False,17.457,1,False,,,
2188,False,True,False,78.361,2,True,28,28,
2189,False,True,False,22.95,2,True,19,19,0
2190,True,False,False,32.061,2,True,27,27,
2191,False,False,True,,,True,20,20,
2192,False,True,False,,,True,17,17,
2193,True,False,False,13.425,2,True,19,19,
2194,True,False,False,20.150000000000002,2,True,20,20,
2195,True,False,False,42.225,2,True,19,19,0
2196,False,True,False,9.445,3,False,,,
2197,False,True,False,38.9,2,True,18,18,
2198,False,True,False,72.237,3,True,18,18,0
2199,False,True,False,96.691,2,True,28,28,0
2200,True,False,False,36.411,0,False,,,1
2201,False,True,False,81.08,2,False,,,
2202,True,False,False,26.932000000000002,2,True,26,26,0
2203,False,True,False,61.699,3,True,20,20,0
2204,False,True,False,53.188,0,True,24,24,0
2205,True,False,False,6.257000000000001,3,True,17,17,0
2206,True,False,False,70.593,4,True,24,24,
2207,False,True,False,23.7,2,True,28,28,
2208,False,True,False,18.385,5,True,23,23,
2209,True,False,False,24.295,4,True,20,20,0
2210,False,True,False,20.545,0,False,,,0
2211,True,False,False,23.03,1,True,57,57,0
2212,False,True,False,17.477,1,False,,,
2213,False,True,False,34.895,2,True,17,17,0
2214,False,True,False,82.989,2,True,18,18,1
2215,True,False,False,49.406,1,True,16,16,
2216,False,True,False,43.910000000000004,2,True,18,18,1
2217,True,False,False,63.184000000000005,4,True,22,22,
2218,False,True,False,56.923,2,True,21,21,
2219,False,True,False,97.867,3,True,24,24,
2220,True,False,False,89.867,1,True,18,18,2
2221,False,True,False,92.44200000000001,3,True,31,31,
2222,True,False,False,39.914,2,True,19,19,
2223,True,False,False,17.081,2,True,27,27,1
2224,True,False,False,16.597,2,True,44,44,0
2225,True,False,False,10.061,2,True,40,40,
2226,True,False,False,36.775,2,True,20,20,
2227,False,True,False,14.828000000000001,2,False,,,0
2228,False,True,False,64.933,0,False,,,0
2229,False,True,False,88.797,2,True,22,22,2
2230,True,False,False,,2,True,22,22,
2231,True,False,False,44.225,2,True,19,19,0
2232,True,False,False,46.278,2,True,28,28,
2233,True,False,False,47.958,2,True,23,23,0
2234,True,False,False,51.156,2,True,28,28,0
2235,True,False,False,63.275,3,True,24,24,
2236,False,True,False,92.19500000000001,3,True,22,22,0
2237,True,False,False,86.256,3,True,28,28,
2238,False,True,False,97.21300000000001,2,True,23,23,
2239,False,True,False,7.8,2,True,25,25,2
2240,False,False,True,43.809,2,True,20,20,
2241,False,True,False,56.049,2,False,,,0
2242,False,True,False,68.307,3,True,21,21,0
2243,True,False,False,,,False,,,
2244,True,False,False,77.208,0,True,30,30,0
2245,True,False,False,78.739,3,False,,,1
2246,False,True,False,68.218,2,True,18,18,0
2247,False,False,True,45.67,2,True,21,21,
2248,True,False,False,2.4090000000000003,2,True,17,17,0
2249,True,False,False,9.393,2,True,39,39,0
2250,True,False,False,6.1240000000000006,2,True,23,23,0
2251,True,False,False,8.956,1,True,22,22,0
2252,True,False,False,10.357000000000001,2,False,,,0
2253,False,True,False,5.171,1,True,16,16,2
2254,True,False,False,16.2,1,True,17,17,
2255,False,True,False,46.836,2,True,22,22,
2256,False,True,False,31.476,0,False,,,0
2257,False,False,True,0.069,1,False,,,
2258,True,False,False,26.578,2,False,,,0
2259,True,False,False,16.199,3,True,20,20,0
2260,False,True,False,7.878,2,True,17,17,
2261,True,False,False,10.575000000000001,5,True,32,32,0
2262,True,False,False,57.599000000000004,2,False,,,
2263,True,False,False,42.749,2,True,25,25,
2264,True,False,False,20.490000000000002,2,True,30,30,0
2265,True,False,False,5.007,1,False,,,
2266,True,False,False,3.045,5,True,48,48,0
2267,True,False,False,23.549,1,False,,,0
2268,True,False,False,3.375,2,True,23,23,
2269,True,False,False,21.855,2,True,51,51,0
2270,True,False,False,18.606,2,True,37,37,0
2271,True,False,False,58.78,3,True,25,25,0
2272,True,False,False,3.021,2,False,,,
2273,True,False,False,6.793,2,True,15,15,0
2274,True,False,False,49.501,2,True,18,18,0
2275,True,False,False,62.253,2,True,21,21,
2276,True,False,False,96.662,3,True,22,22,
2277,False,False,True,77.514,2,True,24,24,0
2278,True,False,False,,,True,20,20,
2279,True,False,False,,,True,18,18,
2280,True,False,False,9.608,2,True,18,18,0
2281,True,False,False,71.586,2,False,,,0
2282,True,False,False,37.632,3,True,32,32,0
2283,True,False,False,95.913,1,True,19,19,0
2284,True,False,False,72.013,2,True,22,22,0
2285,True,False,False,96.655,2,True,21,21,0
2286,True,False,False,92.33,3,True,22,22,0
2287,True,False,False,78.609,2,True,25,25,0
2288,True,False,False,46.78,2,True,20,20,0
2289,True,False,False,93.861,5,True,26,26,0
2290,True,False,False,95.949,2,True,27,27,
2291,True,False,False,80.035,3,True,25,25,0
2292,True,False,False,75.293,2,False,,,
2293,True,False,False,68.092,2,True,22,22,0
2294,True,False,False,39.889,2,True,38,38,0
2295,True,False,False,30.73,2,True,25,25,0
2296,False,True,False,57.468,1,True,21,21,0
2297,False,True,False,96.456,2,True,30,30,0
2298,True,False,False,97.706,4,True,24,24,0
2299,False,True,False,71.562,3,True,22,22,
2300,False,True,False,86.81700000000001,2,True,22,22,1
2301,True,False,False,80.788,4,True,27,27,
2302,True,False,False,72.933,3,False,,,
2303,True,False,False,38.541000000000004,2,True,29,29,
2304,True,False,False,6.098,0,True,18,18,
2305,False,True,False,11.194,1,True,19,19,
2306,True,False,False,8.791,2,False,,,
2307,True,False,False,36.775,2,True,15,15,0
2308,True,False,False,27.015,4,False,,,
2309,True,False,False,31.605,4,True,20,20,0
2310,False,True,False,29.285,2,True,16,16,0
2311,True,False,False,97.015,2,True,19,19,
2312,True,False,False,49.802,2,True,17,17,2
2313,True,False,False,61.328,2,True,21,21,
2314,False,False,True,4.263,2,True,15,15,0
2315,False,True,False,24.702,4,True,24,24,
2316,False,True,False,41.743,,True,17,17,0
2317,True,False,False,61.993,2,True,17,17,
2318,True,False,False,19.582,2,True,16,16,0
2319,False,True,False,18.969,,True,17,17,
2320,False,True,False,79.767,2,False,,,
2321,False,True,False,63.353,0,True,31,31,0
2322,True,False,False,39.111000000000004,3,True,38,38,
2323,True,False,False,65.301,3,True,22,22,0
2324,True,False,False,,,True,23,23,
2325,True,False,False,28.79,2,True,27,27,
2326,True,False,False,65.774,3,True,26,26,
2327,True,False,False,86.148,0,True,40,40,1
2328,True,False,False,69.687,2,True,20,20,
2329,False,True,False,67.104,2,True,22,22,
2330,True,False,False,97.755,2,False,,,
2331,True,False,False,71.851,0,False,,,
2332,True,False,False,53.448,0,True,23,23,0
2333,False,True,False,29.171,2,True,27,27,
2334,True,False,False,69.56400000000001,2,True,28,28,
2335,True,False,False,77.766,2,True,22,22,
2336,False,True,False,74.637,0,True,24,24,1
2337,False,False,True,78.315,2,True,29,29,
2338,False,True,False,98.849,3,True,28,28,0
2339,False,True,False,29.691,2,True,18,18,0
2340,False,True,False,78.245,4,True,28,28,
2341,False,True,False,45.976,2,True,18,18,0
2342,False,True,False,51.182,2,True,32,32,
2343,False,True,False,9.97,2,False,,,
2344,True,False,False,41.932,2,True,19,19,
2345,True,False,False,90.075,2,True,24,24,0
2346,True,False,False,30.014,2,True,48,48,0
2347,False,True,False,2.093,1,False,,,0
2348,False,True,False,4.375,0,False,,,
2349,True,False,False,44.263,2,False,,,0
2350,True,False,False,29.414,0,True,37,37,
2351,True,False,False,10.375,2,False,,,
2352,True,False,False,16.861,2,False,,,
2353,True,False,False,12.891,0,False,,,
2354,True,False,False,7.025,2,False,,,2
2355,True,False,False,9.737,2,False,,,0
2356,True,False,False,28.150000000000002,2,True,18,18,1
2357,True,False,False,1.655,4,True,23,23,0
2358,True,False,False,7.5,1,True,21,21,0
2359,True,False,False,43.07,1,True,18,18,0
2360,True,False,False,3.283,1,True,26,26,
2361,True,False,False,23.533,2,True,20,20,0
2362,True,False,False,9.471,4,False,,,
2363,False,True,False,2.055,2,True,17,17,0
2364,True,False,False,42.207,2,True,23,23,
2365,True,False,False,44.471000000000004,7,True,17,17,
2366,True,False,False,71.637,,True,23,23,
2367,True,False,False,28.7,2,True,18,18,0
2368,True,False,False,49.737,2,True,27,27,0
2369,True,False,False,58.737,2,False,,,1
2370,True,False,False,73.239,2,True,19,19,
2371,False,True,False,93.923,2,True,29,29,
2372,True,False,False,93.056,2,True,57,57,0
2373,False,True,False,,,True,19,19,
2374,True,False,False,55.494,2,True,23,23,0
2375,False,True,False,71.019,2,True,23,23,
2376,True,False,False,20.582,0,True,29,29,
2377,True,False,False,59.534,0,True,18,18,
2378,True,False,False,54.611000000000004,2,True,20,20,
2379,True,False,False,73.886,2,True,18,18,
2380,True,False,False,47.888,2,True,29,29,
2381,True,False,False,44.078,2,True,20,20,
