,Unnamed: 0,C0000100,C0000200,C0005700,m_age_ya,momexpectyos,cfemale1,m_HGC_ya,HGC_ya,piatreadingrecognition,piatreadingcomprehension,piatmathraw,dad_distance_ya,lnexpectedyos,numberofsiblings,behaveproblemindexpercentilescor,R0000100,dad_age,mom_age,f_HGC,m_HGC,HGC,reside_parent_type,age_stopped_living_w_parent,urban_at_14,rural_at_14,farm_at_14,phispanic,pblack,psex,pbizowner,phoursworked79,phoursworked2018,pjobnumberavg,AFQT,desire_child_#,ever_married,married_age,1st_marry_age,p1stbirthaftermarriage,abort_#,foreign_lang_child,pfamilyattitudetofemaleworkingla,female_work_14,male_work_14,mother_work_1978,father_work_1978,#sibling,#sibling_school,cultural_influence,mincome20_40,teen_mom,teen_dad,teen_mom_not_teen_dad,teen_dad_not_teen_mom,teen_dad_and_teen_mom
10826,10826.0,1177201.0,11772.0,1982.0,20.0,,1.0,6.0,2.0,,,,5.0,,7.0,,11772.0,53.0,41.0,1.0,,6.0,1.0,18.0,1.0,0.0,0.0,1,0,2,0,0,0,0.851852,12.676,,1.0,34.0,34.0,0.0,1.0,1.0,2.33333,0.0,1.0,3.0,3.0,8.0,0.0,0.666666667,34713.85182,0.0,0.0,0.0,0.0,0.0
10827,10827.0,1177202.0,11772.0,1983.0,22.0,5.0,0.0,6.0,4.0,32.0,27.0,41.0,5.0,1.609438,7.0,921.0,11772.0,53.0,41.0,1.0,,6.0,1.0,18.0,1.0,0.0,0.0,1,0,2,0,0,0,0.851852,12.676,,1.0,34.0,34.0,0.0,1.0,1.0,2.33333,0.0,1.0,3.0,3.0,8.0,0.0,0.666666667,34713.85182,0.0,0.0,0.0,0.0,0.0
10828,10828.0,1177203.0,11772.0,1984.0,23.0,5.0,0.0,6.0,4.0,65.0,52.0,56.0,5.0,1.609438,7.0,801.0,11772.0,53.0,41.0,1.0,,6.0,1.0,18.0,1.0,0.0,0.0,1,0,2,0,0,0,0.851852,12.676,,1.0,34.0,34.0,0.0,1.0,1.0,2.33333,0.0,1.0,3.0,3.0,8.0,0.0,0.666666667,34713.85182,0.0,0.0,0.0,0.0,0.0
10829,10829.0,1177204.0,11772.0,1985.0,24.0,5.0,0.0,6.0,3.0,54.0,44.0,42.0,5.0,1.609438,7.0,751.0,11772.0,53.0,41.0,1.0,,6.0,1.0,18.0,1.0,0.0,0.0,1,0,2,0,0,0,0.851852,12.676,,1.0,34.0,34.0,0.0,1.0,1.0,2.33333,0.0,1.0,3.0,3.0,8.0,0.0,0.666666667,34713.85182,0.0,0.0,0.0,0.0,0.0
10830,10830.0,1177205.0,11772.0,1989.0,28.0,4.0,0.0,6.0,5.0,63.0,50.0,65.0,5.0,1.386294,7.0,790.0,11772.0,53.0,41.0,1.0,,6.0,1.0,18.0,1.0,0.0,0.0,1,0,2,0,0,0,0.851852,12.676,,1.0,34.0,34.0,0.0,1.0,1.0,2.33333,0.0,1.0,3.0,3.0,8.0,0.0,0.666666667,34713.85182,0.0,0.0,0.0,0.0,0.0
10831,10831.0,1177206.0,11772.0,1991.0,30.0,5.0,1.0,6.0,5.0,55.0,39.0,56.0,5.0,1.609438,1.0,888.0,11772.0,53.0,41.0,1.0,,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,90,0,14.25,12.676,,1.0,34.0,34.0,1.0,1.0,1.0,3.33333,0.0,1.0,3.0,3.0,8.0,0.0,0.666666667,34713.85182,0.0,0.0,0.0,0.0,0.0
10832,10832.0,1177301.0,11773.0,1980.0,16.0,4.0,0.0,5.0,,55.0,40.0,44.0,0.0,1.386294,1.0,1000.0,11773.0,27.0,20.0,,1.0,5.0,0.0,15.0,1.0,0.0,0.0,0,0,2,0,90,0,14.25,17.366,3.0,1.0,27.0,27.0,1.0,2.0,1.0,3.33333,0.0,,3.0,,7.0,6.0,0.0,19164.99471,1.0,0.0,1.0,0.0,0.0
10833,10833.0,1177302.0,11773.0,1981.0,17.0,4.0,1.0,5.0,2.0,67.0,55.0,64.0,5.0,1.386294,2.0,215.0,11773.0,27.0,20.0,,1.0,5.0,0.0,15.0,1.0,0.0,0.0,0,1,2,0,1620,2120,3.28571,17.366,3.0,1.0,27.0,27.0,1.0,2.0,1.0,4.0,0.0,,3.0,,7.0,6.0,0.0,19164.99471,1.0,0.0,1.0,0.0,0.0
10834,10834.0,1177303.0,11773.0,1986.0,22.0,4.0,0.0,5.0,5.0,50.0,52.0,41.0,5.0,1.386294,2.0,392.0,11773.0,27.0,20.0,,1.0,5.0,0.0,15.0,1.0,0.0,0.0,0,1,2,0,1620,2120,3.28571,17.366,3.0,1.0,27.0,27.0,1.0,2.0,1.0,4.0,0.0,,3.0,,7.0,6.0,0.0,19164.99471,1.0,0.0,1.0,0.0,0.0
10835,10835.0,1177304.0,11773.0,1987.0,24.0,4.0,1.0,5.0,4.0,81.0,68.0,69.0,5.0,1.386294,0.0,477.0,11773.0,27.0,20.0,,1.0,5.0,0.0,15.0,1.0,0.0,0.0,0,0,2,1,0,1719,6.35714,17.366,3.0,1.0,27.0,27.0,1.0,2.0,1.0,2.33333,0.0,,3.0,,7.0,6.0,0.0,19164.99471,1.0,0.0,1.0,0.0,0.0
10836,10836.0,1177305.0,11773.0,1995.0,32.0,4.0,0.0,5.0,5.0,73.0,66.0,71.0,5.0,1.386294,0.0,939.0,11773.0,27.0,20.0,,1.0,5.0,0.0,15.0,1.0,0.0,0.0,0,0,2,1,0,1719,6.35714,17.366,3.0,1.0,27.0,27.0,1.0,2.0,1.0,2.33333,0.0,,3.0,,7.0,6.0,0.0,19164.99471,1.0,0.0,1.0,0.0,0.0
10837,10837.0,1177401.0,11774.0,1993.0,32.0,4.0,1.0,5.0,3.0,67.0,52.0,72.0,5.0,1.386294,0.0,998.0,11774.0,29.0,27.0,5.0,6.0,5.0,3.0,,1.0,0.0,0.0,0,0,2,1,0,1719,6.35714,50.176,2.0,1.0,29.0,29.0,1.0,0.0,0.0,2.33333,0.0,1.0,3.0,1.0,1.0,1.0,1.0,40724.20423,0.0,0.0,0.0,0.0,0.0
10838,10838.0,1177402.0,11774.0,1995.0,33.0,4.0,0.0,5.0,2.0,74.0,54.0,57.0,5.0,1.386294,0.0,901.0,11774.0,29.0,27.0,5.0,6.0,5.0,3.0,,1.0,0.0,0.0,0,0,2,1,0,1719,6.35714,50.176,2.0,1.0,29.0,29.0,1.0,0.0,0.0,2.33333,0.0,1.0,3.0,1.0,1.0,1.0,1.0,40724.20423,0.0,0.0,0.0,0.0,0.0
10839,10839.0,1177701.0,11777.0,1989.0,30.0,5.0,0.0,7.0,4.0,84.0,76.0,84.0,5.0,1.609438,3.0,959.0,11777.0,30.0,25.0,9.0,5.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,1,0,2489,8.78571,90.862,3.0,1.0,27.0,27.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,2.0,2.0,1.0,39508.33102,0.0,0.0,0.0,0.0,0.0
10840,10840.0,1177702.0,11777.0,1995.0,36.0,5.0,1.0,7.0,3.0,80.0,70.0,69.0,5.0,1.609438,3.0,760.0,11777.0,30.0,25.0,9.0,5.0,6.0,1.0,18.0,1.0,0.0,0.0,0,0,2,1,0,2489,8.78571,90.862,3.0,1.0,27.0,27.0,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,2.0,2.0,1.0,39508.33102,0.0,0.0,0.0,0.0,0.0
10841,10841.0,1177901.0,11779.0,1990.0,32.0,,0.0,9.0,5.0,,,,0.0,,1.0,,11779.0,29.0,27.0,7.0,8.0,8.0,2.0,2.0,1.0,0.0,0.0,0,0,2,0,1755,2080,5.58824,78.397,2.0,1.0,29.0,29.0,1.0,0.0,0.0,,0.0,1.0,3.0,1.0,2.0,1.0,1.0,5244.058991,0.0,0.0,0.0,0.0,0.0
10842,10842.0,1177902.0,11779.0,1992.0,34.0,,0.0,9.0,4.0,,,,0.0,,1.0,,11779.0,29.0,27.0,7.0,8.0,8.0,2.0,2.0,1.0,0.0,0.0,0,0,2,0,1755,2080,5.58824,78.397,2.0,1.0,29.0,29.0,1.0,0.0,0.0,,0.0,1.0,3.0,1.0,2.0,1.0,1.0,5244.058991,0.0,0.0,0.0,0.0,0.0
10843,10843.0,1177903.0,11779.0,1995.0,37.0,5.0,1.0,9.0,7.0,59.0,53.0,48.0,0.0,1.609438,2.0,979.0,11779.0,29.0,27.0,7.0,8.0,8.0,2.0,2.0,1.0,0.0,0.0,1,0,2,0,476,2685,5.39286,78.397,2.0,1.0,29.0,29.0,1.0,0.0,0.0,3.33333,0.0,1.0,3.0,1.0,2.0,1.0,1.0,5244.058991,0.0,0.0,0.0,0.0,0.0
10844,10844.0,1177904.0,11779.0,1998.0,39.0,5.0,0.0,9.0,3.0,75.0,63.0,59.0,0.0,1.609438,2.0,873.0,11779.0,29.0,27.0,7.0,8.0,8.0,2.0,2.0,1.0,0.0,0.0,1,0,2,0,476,2685,5.39286,78.397,2.0,1.0,29.0,29.0,1.0,0.0,0.0,3.33333,0.0,1.0,3.0,1.0,2.0,1.0,1.0,5244.058991,0.0,0.0,0.0,0.0,0.0
10845,10845.0,1178101.0,11781.0,1996.0,32.0,5.0,0.0,7.0,2.0,67.0,48.0,50.0,0.0,1.609438,2.0,810.0,11781.0,38.0,30.0,,6.0,7.0,1.0,18.0,1.0,0.0,0.0,1,0,2,0,476,2685,5.39286,57.203,3.0,1.0,24.0,24.0,1.0,0.0,0.0,3.33333,0.0,1.0,3.0,,5.0,5.0,1.0,53263.01913,0.0,0.0,0.0,0.0,0.0
10846,10846.0,1178102.0,11781.0,1997.0,33.0,3.0,0.0,7.0,5.0,41.0,37.0,37.0,0.0,1.098612,2.0,968.0,11781.0,38.0,30.0,,6.0,7.0,1.0,18.0,1.0,0.0,0.0,1,0,2,0,0,1855,1.64286,57.203,3.0,1.0,24.0,24.0,1.0,0.0,0.0,3.33333,0.0,1.0,3.0,,5.0,5.0,1.0,53263.01913,0.0,0.0,0.0,0.0,0.0
10847,10847.0,1178401.0,11784.0,1988.0,26.0,3.0,0.0,5.0,5.0,50.0,56.0,58.0,0.0,1.098612,0.0,897.0,11784.0,38.0,38.0,2.0,0.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,396,0,7.21429,12.145,2.0,1.0,17.0,17.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,13951.89958,0.0,0.0,0.0,0.0,0.0
10848,10848.0,1178402.0,11784.0,1992.0,29.0,3.0,0.0,5.0,4.0,63.0,63.0,55.0,0.0,1.098612,0.0,510.0,11784.0,38.0,38.0,2.0,0.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,396,0,7.21429,12.145,2.0,1.0,17.0,17.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,13951.89958,0.0,0.0,0.0,0.0,0.0
10849,10849.0,1178501.0,11785.0,1988.0,26.0,4.0,0.0,7.0,3.0,62.0,51.0,47.0,5.0,1.386294,0.0,782.0,11785.0,27.0,29.0,3.0,3.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,396,0,7.21429,19.889,0.0,1.0,23.0,23.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,0.666666667,75048.41704,0.0,0.0,0.0,0.0,0.0
10850,10850.0,1178502.0,11785.0,1989.0,27.0,2.0,0.0,7.0,4.0,55.0,37.0,45.0,5.0,0.6931472,0.0,998.0,11785.0,27.0,29.0,3.0,3.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,1986,0,15.1667,19.889,0.0,1.0,23.0,23.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,1.0,0.666666667,75048.41704,0.0,0.0,0.0,0.0,0.0
10851,10851.0,1178503.0,11785.0,1992.0,30.0,5.0,0.0,7.0,2.0,80.0,70.0,71.0,5.0,1.609438,1.0,976.0,11785.0,27.0,29.0,3.0,3.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,2000,0,12.1852,19.889,0.0,1.0,23.0,23.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,0.666666667,75048.41704,0.0,0.0,0.0,0.0,0.0
10852,10852.0,1178601.0,11786.0,2005.0,41.0,3.0,0.0,5.0,2.0,72.0,50.0,63.0,5.0,1.098612,1.0,810.0,11786.0,29.0,31.0,3.0,3.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,2000,0,12.1852,44.583,2.0,1.0,35.0,35.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,1.0,2.0,1.0,0.333333333,101182.1759,0.0,0.0,0.0,0.0,0.0
10853,10853.0,1178701.0,11787.0,1984.0,23.0,,0.0,4.0,4.0,21.0,19.0,15.0,0.0,,1.0,988.0,11787.0,23.0,21.0,4.0,4.0,4.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,270,0,5.73077,20.097,2.0,1.0,23.0,23.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,0.666666667,27791.3419,1.0,0.0,1.0,0.0,0.0
10854,10854.0,1178702.0,11787.0,1987.0,26.0,,1.0,4.0,3.0,20.0,19.0,21.0,0.0,,0.0,336.0,11787.0,23.0,21.0,4.0,4.0,4.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,140,0,3.78571,20.097,2.0,1.0,23.0,23.0,1.0,1.0,1.0,,0.0,1.0,1.0,2.0,1.0,0.0,0.666666667,27791.3419,1.0,0.0,1.0,0.0,0.0
10855,10855.0,1178703.0,11787.0,1991.0,30.0,4.0,1.0,4.0,3.0,58.0,48.0,36.0,0.0,1.386294,2.0,957.0,11787.0,23.0,21.0,4.0,4.0,4.0,1.0,18.0,1.0,0.0,0.0,0,1,2,0,0,2120,9.60714,20.097,2.0,1.0,23.0,23.0,,1.0,1.0,3.66667,0.0,1.0,1.0,2.0,1.0,0.0,0.666666667,27791.3419,1.0,0.0,1.0,0.0,0.0
10856,10856.0,1178901.0,11789.0,1982.0,20.0,5.0,1.0,5.0,3.0,54.0,49.0,59.0,5.0,1.609438,2.0,654.0,11789.0,23.0,19.0,5.0,5.0,5.0,2.0,12.0,0.0,1.0,0.0,0,1,2,0,0,2120,9.60714,54.382,1.0,1.0,19.0,19.0,,0.0,0.0,3.66667,1.0,1.0,1.0,1.0,5.0,1.0,0.333333333,33172.76787,1.0,0.0,1.0,0.0,0.0
10857,10857.0,1179201.0,11792.0,1980.0,19.0,5.0,1.0,5.0,5.0,50.0,56.0,47.0,5.0,1.609438,2.0,873.0,11792.0,29.0,30.0,2.0,2.0,5.0,1.0,18.0,0.0,1.0,0.0,0,1,2,0,0,2120,9.60714,61.687,4.0,1.0,18.0,18.0,,0.0,0.0,3.66667,0.0,0.0,3.0,3.0,4.0,1.0,0.333333333,37850.93154,0.0,0.0,0.0,0.0,0.0
10858,10858.0,1179202.0,11792.0,1983.0,21.0,5.0,1.0,5.0,4.0,55.0,53.0,47.0,5.0,1.609438,2.0,853.0,11792.0,29.0,30.0,2.0,2.0,5.0,1.0,18.0,0.0,1.0,0.0,0,1,2,0,20,2640,3.64286,61.687,4.0,1.0,18.0,18.0,,0.0,0.0,3.33333,0.0,0.0,3.0,3.0,4.0,1.0,0.333333333,37850.93154,0.0,0.0,0.0,0.0,0.0
10859,10859.0,1179401.0,11794.0,1987.0,24.0,4.0,0.0,5.0,4.0,56.0,49.0,43.0,0.0,1.386294,2.0,788.0,11794.0,33.0,32.0,1.0,4.0,5.0,1.0,18.0,1.0,0.0,0.0,0,1,2,0,20,2640,3.64286,19.708,2.0,1.0,22.0,22.0,,0.0,0.0,3.33333,1.0,0.0,1.0,3.0,4.0,1.0,0.333333333,35739.9192,0.0,0.0,0.0,0.0,0.0
10860,10860.0,1179501.0,11795.0,1986.0,25.0,5.0,0.0,6.0,,49.0,49.0,45.0,0.0,1.609438,2.0,888.0,11795.0,30.0,32.0,,2.0,6.0,0.0,10.0,1.0,0.0,0.0,0,1,2,0,20,2640,3.64286,32.966,3.0,1.0,17.0,17.0,,0.0,1.0,3.33333,0.0,,3.0,1.0,1.0,1.0,0.0,25363.14341,0.0,0.0,0.0,0.0,0.0
10861,10861.0,1179701.0,11797.0,1986.0,21.0,4.0,1.0,6.0,3.0,78.0,67.0,71.0,,1.386294,0.0,879.0,11797.0,22.0,21.0,9.0,6.0,6.0,0.0,,1.0,0.0,0.0,0,0,2,1,1080,2110,10.7407,40.415,3.0,0.0,,,1.0,0.0,0.0,3.66667,1.0,,3.0,,3.0,3.0,1.0,121953.4193,1.0,0.0,1.0,0.0,0.0
10862,10862.0,1179702.0,11797.0,1990.0,25.0,3.0,1.0,6.0,4.0,,,,55.0,1.098612,0.0,547.0,11797.0,22.0,21.0,9.0,6.0,6.0,0.0,,1.0,0.0,0.0,0,0,2,1,1080,2110,10.7407,40.415,3.0,0.0,,,1.0,0.0,0.0,3.66667,1.0,,3.0,,3.0,3.0,1.0,121953.4193,1.0,0.0,1.0,0.0,0.0
10863,10863.0,1179703.0,11797.0,1993.0,28.0,3.0,1.0,6.0,4.0,,,,55.0,1.098612,0.0,959.0,11797.0,22.0,21.0,9.0,6.0,6.0,0.0,,1.0,0.0,0.0,0,0,2,1,1080,2110,10.7407,40.415,3.0,0.0,,,1.0,0.0,0.0,3.66667,1.0,,3.0,,3.0,3.0,1.0,121953.4193,1.0,0.0,1.0,0.0,0.0
10864,10864.0,1179801.0,11798.0,1983.0,22.0,1.0,0.0,7.0,4.0,47.0,48.0,50.0,5.0,0.0,2.0,988.0,11798.0,42.0,39.0,5.0,5.0,6.0,2.0,14.0,1.0,0.0,0.0,0,1,2,0,175,3472,4.78571,45.075,2.0,0.0,,,0.0,1.0,0.0,3.66667,1.0,1.0,1.0,1.0,3.0,1.0,0.666666667,11950.59921,0.0,0.0,0.0,0.0,0.0
10865,10865.0,1179802.0,11798.0,1991.0,30.0,5.0,1.0,7.0,4.0,45.0,61.0,53.0,5.0,1.609438,2.0,873.0,11798.0,42.0,39.0,5.0,5.0,6.0,2.0,14.0,1.0,0.0,0.0,0,1,2,0,175,3472,4.78571,45.075,2.0,0.0,,,0.0,1.0,0.0,3.66667,1.0,1.0,1.0,1.0,3.0,1.0,0.666666667,11950.59921,0.0,0.0,0.0,0.0,0.0
10866,10866.0,1179803.0,11798.0,1991.0,30.0,-2.0,1.0,7.0,1.0,,,,5.0,,2.0,,11798.0,42.0,39.0,5.0,5.0,6.0,2.0,14.0,1.0,0.0,0.0,0,1,2,0,175,3472,4.78571,45.075,2.0,0.0,,,0.0,1.0,0.0,3.66667,1.0,1.0,1.0,1.0,3.0,1.0,0.666666667,11950.59921,0.0,0.0,0.0,0.0,0.0
10867,10867.0,1180001.0,11800.0,1975.0,17.0,4.0,1.0,5.0,5.0,48.0,46.0,66.0,5.0,1.386294,2.0,904.0,11800.0,26.0,25.0,3.0,5.0,5.0,0.0,16.0,0.0,1.0,0.0,0,1,2,0,175,3472,4.78571,18.254,2.0,1.0,16.0,16.0,0.0,1.0,0.0,3.66667,1.0,1.0,1.0,1.0,4.0,1.0,0.666666667,45187.88395,0.0,0.0,0.0,0.0,0.0
10868,10868.0,1180002.0,11800.0,1990.0,32.0,5.0,1.0,5.0,5.0,55.0,50.0,62.0,0.0,1.609438,1.0,585.0,11800.0,26.0,25.0,3.0,5.0,5.0,0.0,16.0,0.0,1.0,0.0,0,0,2,0,74,3170,7.89286,18.254,2.0,1.0,16.0,16.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,0.666666667,45187.88395,0.0,0.0,0.0,0.0,0.0
10869,10869.0,1180003.0,11800.0,1994.0,35.0,,1.0,5.0,2.0,63.0,49.0,49.0,0.0,,1.0,274.0,11800.0,26.0,25.0,3.0,5.0,5.0,0.0,16.0,0.0,1.0,0.0,0,0,2,0,74,3170,7.89286,18.254,2.0,1.0,16.0,16.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,0.666666667,45187.88395,0.0,0.0,0.0,0.0,0.0
10870,10870.0,1180201.0,11802.0,1978.0,17.0,5.0,1.0,5.0,2.0,72.0,54.0,47.0,5.0,1.609438,1.0,894.0,11802.0,,37.0,,5.0,5.0,0.0,2.0,1.0,0.0,0.0,0,0,2,0,2520,0,7.125,26.74,2.0,1.0,38.0,38.0,1.0,0.0,0.0,2.66667,0.0,,3.0,,5.0,2.0,0.666666667,53250.01818,0.0,0.0,0.0,0.0,0.0
10871,10871.0,1180202.0,11802.0,1990.0,29.0,4.0,0.0,5.0,5.0,51.0,41.0,41.0,5.0,1.386294,1.0,996.0,11802.0,,37.0,,5.0,5.0,0.0,2.0,1.0,0.0,0.0,0,0,2,0,2520,0,7.125,26.74,2.0,1.0,38.0,38.0,1.0,0.0,0.0,2.66667,0.0,,3.0,,5.0,2.0,0.666666667,53250.01818,0.0,0.0,0.0,0.0,0.0
10872,10872.0,1180203.0,11802.0,1995.0,34.0,4.0,1.0,5.0,,51.0,41.0,44.0,0.0,1.386294,1.0,970.0,11802.0,,37.0,,5.0,5.0,0.0,2.0,1.0,0.0,0.0,0,0,2,0,2520,0,7.125,26.74,2.0,1.0,38.0,38.0,1.0,0.0,0.0,2.66667,0.0,,3.0,,5.0,2.0,0.666666667,53250.01818,0.0,0.0,0.0,0.0,0.0
10873,10873.0,1180204.0,11802.0,2000.0,39.0,2.0,1.0,5.0,3.0,54.0,65.0,44.0,5.0,0.6931472,4.0,992.0,11802.0,,37.0,,5.0,5.0,0.0,2.0,1.0,0.0,0.0,0,0,2,0,84,840,3.92857,26.74,2.0,1.0,38.0,38.0,0.0,0.0,0.0,2.66667,0.0,,3.0,,5.0,2.0,0.666666667,53250.01818,0.0,0.0,0.0,0.0,0.0
10874,10874.0,1180701.0,11807.0,1988.0,23.0,2.0,1.0,5.0,3.0,44.0,38.0,52.0,5.0,0.6931472,4.0,984.0,11807.0,21.0,18.0,5.0,5.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,84,840,3.92857,40.755,1.0,1.0,21.0,21.0,0.0,0.0,0.0,2.66667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10392.02039,1.0,1.0,0.0,0.0,1.0
10875,10875.0,1180702.0,11807.0,1999.0,35.0,2.0,1.0,5.0,4.0,26.0,24.0,38.0,0.0,0.6931472,3.0,1000.0,11807.0,21.0,18.0,5.0,5.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,0,0,3.66667,40.755,1.0,1.0,21.0,21.0,,0.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10392.02039,1.0,1.0,0.0,0.0,1.0
10876,10876.0,1180801.0,11808.0,1990.0,30.0,4.0,0.0,6.0,5.0,56.0,57.0,53.0,0.0,1.386294,3.0,1000.0,11808.0,27.0,22.0,5.0,5.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,0,0,3.66667,65.571,4.0,1.0,28.0,28.0,,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,10073.4468,0.0,0.0,0.0,0.0,0.0
10877,10877.0,1180802.0,11808.0,1993.0,33.0,2.0,0.0,6.0,4.0,34.0,25.0,44.0,0.0,0.6931472,4.0,788.0,11808.0,27.0,22.0,5.0,5.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,1,72,0,6.03571,65.571,4.0,1.0,28.0,28.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,10073.4468,0.0,0.0,0.0,0.0,0.0
10878,10878.0,1180803.0,11808.0,1996.0,35.0,4.0,1.0,6.0,4.0,44.0,43.0,53.0,0.0,1.386294,4.0,374.0,11808.0,27.0,22.0,5.0,5.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,1,72,0,6.03571,65.571,4.0,1.0,28.0,28.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,10073.4468,0.0,0.0,0.0,0.0,0.0
10879,10879.0,1181101.0,11811.0,1982.0,24.0,5.0,1.0,5.0,4.0,59.0,50.0,47.0,0.0,1.609438,3.0,999.0,11811.0,27.0,25.0,2.0,2.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,0,0,2.71429,0.823,2.0,1.0,24.0,24.0,,0.0,0.0,2.0,0.0,1.0,,2.0,4.0,2.0,0.666666667,32884.00128,0.0,0.0,0.0,0.0,0.0
10880,10880.0,1181102.0,11811.0,1986.0,27.0,2.0,0.0,5.0,2.0,44.0,56.0,65.0,0.0,0.6931472,3.0,995.0,11811.0,27.0,25.0,2.0,2.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,0,0,2.71429,0.823,2.0,1.0,24.0,24.0,,0.0,0.0,2.0,0.0,1.0,,2.0,4.0,2.0,0.666666667,32884.00128,0.0,0.0,0.0,0.0,0.0
10881,10881.0,1181201.0,11812.0,1989.0,30.0,2.0,0.0,5.0,3.0,53.0,52.0,53.0,5.0,0.6931472,3.0,998.0,11812.0,15.0,,2.0,2.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,0,0,2.71429,3.34,4.0,0.0,,,,0.0,0.0,2.0,0.0,1.0,,1.0,4.0,2.0,0.666666667,32346.42233,0.0,1.0,0.0,1.0,0.0
10882,10882.0,1181202.0,11812.0,1993.0,34.0,4.0,0.0,5.0,3.0,81.0,72.0,62.0,5.0,1.386294,0.0,142.0,11812.0,15.0,,2.0,2.0,5.0,1.0,18.0,1.0,0.0,0.0,0,0,2,0,957,0,7.32143,3.34,4.0,0.0,,,1.0,0.0,0.0,3.66667,0.0,1.0,,1.0,4.0,2.0,0.666666667,32346.42233,0.0,1.0,0.0,1.0,0.0
10883,10883.0,1181301.0,11813.0,1979.0,18.0,5.0,0.0,5.0,3.0,84.0,74.0,76.0,0.0,1.609438,0.0,326.0,11813.0,28.0,26.0,2.0,2.0,5.0,0.0,14.0,1.0,0.0,0.0,0,0,2,0,957,0,7.32143,3.222,2.0,1.0,19.0,19.0,1.0,0.0,0.0,3.66667,0.0,1.0,,1.0,4.0,1.0,0.666666667,9917.215274,0.0,0.0,0.0,0.0,0.0
10884,10884.0,1181302.0,11813.0,1986.0,25.0,2.0,1.0,5.0,5.0,80.0,47.0,49.0,0.0,0.6931472,0.0,978.0,11813.0,28.0,26.0,2.0,2.0,5.0,0.0,14.0,1.0,0.0,0.0,0,0,2,0,630,1704,4.82143,3.222,2.0,1.0,19.0,19.0,1.0,0.0,0.0,2.66667,0.0,1.0,,1.0,4.0,1.0,0.666666667,9917.215274,0.0,0.0,0.0,0.0,0.0
10885,10885.0,1181401.0,11814.0,1982.0,18.0,,1.0,2.0,4.0,,,,5.0,,0.0,,11814.0,33.0,,2.0,2.0,2.0,2.0,11.0,1.0,0.0,0.0,0,0,2,0,630,1704,4.82143,2.314,0.0,0.0,,,1.0,0.0,0.0,2.66667,,1.0,,1.0,4.0,1.0,0.666666667,27486.8777,0.0,0.0,0.0,0.0,0.0
10886,10886.0,1181402.0,11814.0,1985.0,21.0,2.0,0.0,2.0,5.0,25.0,38.0,36.0,5.0,0.6931472,0.0,1000.0,11814.0,33.0,,2.0,2.0,2.0,2.0,11.0,1.0,0.0,0.0,0,0,2,0,630,1704,4.82143,2.314,0.0,0.0,,,1.0,0.0,0.0,2.66667,,1.0,,1.0,4.0,1.0,0.666666667,27486.8777,0.0,0.0,0.0,0.0,0.0
