,C0000100,C0000200,Y1211300,HGC_ya
4011,421202,4212,6,4
4012,421203,4212,5,3
4013,421204,4212,6,4
4014,421205,4212,3,3
4015,421401,4214,7,5
4016,421402,4214,6,4
4017,421501,4215,2,2
4018,421801,4218,6,4
4019,421802,4218,2,2
4020,421901,4219,6,4
4021,422001,4220,6,4
4022,422002,4220,6,4
4023,422003,4220,6,4
4024,422301,4223,8,5
4025,422302,4223,6,4
4026,422401,4224,8,5
4027,422402,4224,8,5
4028,422701,4227,8,5
4029,422702,4227,8,5
4030,422801,4228,6,4
4031,423101,4231,7,5
4032,423102,4231,3,3
4033,423103,4231,6,4
4034,423104,4231,3,3
4035,423201,4232,6,4
4036,423202,4232,-7,
4037,423203,4232,7,5
4038,423204,4232,2,2
4039,423601,4236,8,5
4040,423602,4236,7,5
4041,424601,4246,4,2
4042,424602,4246,7,5
4043,424603,4246,3,3
4044,424901,4249,6,4
4045,424902,4249,5,3
4046,425001,4250,6,4
4047,425002,4250,6,4
4048,425201,4252,7,5
4049,425202,4252,7,5
4050,425401,4254,8,5
4051,425402,4254,7,5
4052,425403,4254,8,5
4053,425601,4256,8,5
4054,425602,4256,14,7
4055,426201,4262,3,3
4056,426202,4262,2,2
4057,426203,4262,3,3
4058,426204,4262,3,3
4059,426501,4265,-7,
4060,426801,4268,6,4
4061,427001,4270,6,4
4062,427002,4270,2,2
4063,427003,4270,2,2
4064,427201,4272,8,5
4065,427202,4272,3,3
4066,427401,4274,3,3
4067,427402,4274,6,4
4068,427403,4274,3,3
4069,427501,4275,3,3
4070,427502,4275,8,5
4071,427701,4277,2,2
4072,427702,4277,5,3
4073,427703,4277,2,2
4074,428001,4280,6,4
4075,428002,4280,8,5
4076,428101,4281,2,2
4077,428201,4282,8,5
4078,428202,4282,6,4
4079,428203,4282,7,5
4080,428301,4283,8,5
4081,428302,4283,-7,
4082,428303,4283,-7,
4083,428304,4283,-7,
4084,428401,4284,2,2
4085,428402,4284,2,2
4086,428601,4286,-7,
4087,428602,4286,3,3
4088,428603,4286,-7,
4089,429001,4290,6,4
4090,429002,4290,6,4
4091,429101,4291,3,3
4092,429201,4292,8,5
4093,429401,4294,8,5
4094,429402,4294,8,5
4095,429501,4295,7,5
4096,429502,4295,5,3
4097,429503,4295,3,3
4098,429601,4296,3,3
4099,429602,4296,3,3
4100,430001,4300,2,2
4101,430401,4304,6,4
4102,430501,4305,6,4
4103,430502,4305,8,5
4104,430601,4306,6,4
4105,430602,4306,8,5
4106,430801,4308,3,3
4107,431001,4310,2,2
4108,431002,4310,6,4
4109,431003,4310,7,5
4110,431901,4319,2,2
4111,432001,4320,6,4
4112,432301,4323,3,3
4113,432302,4323,2,2
4114,432303,4323,6,4
4115,432304,4323,7,5
4116,432501,4325,3,3
4117,432502,4325,8,5
4118,432601,4326,8,5
4119,432602,4326,8,5
4120,433701,4337,7,5
4121,433702,4337,8,5
4122,433901,4339,8,5
4123,433902,4339,6,4
4124,434101,4341,3,3
4125,434501,4345,7,5
4126,434601,4346,5,3
4127,434602,4346,8,5
4128,434603,4346,6,4
4129,435201,4352,8,5
4130,435202,4352,7,5
4131,435401,4354,8,5
4132,435402,4354,14,7
4133,435403,4354,6,4
4134,436601,4366,2,2
4135,436602,4366,5,3
4136,436701,4367,3,3
4137,436702,4367,6,4
4138,436703,4367,5,3
4139,436801,4368,2,2
4140,436802,4368,5,3
4141,437101,4371,7,5
4142,437102,4371,2,2
4143,437201,4372,8,5
4144,437301,4373,6,4
4145,437501,4375,3,3
4146,437601,4376,8,5
4147,437602,4376,3,3
4148,437801,4378,8,5
4149,437802,4378,8,5
4150,437803,4378,8,5
4151,437804,4378,6,4
4152,437901,4379,8,5
4153,437902,4379,5,3
4154,438101,4381,5,3
4155,438102,4381,3,3
4156,438301,4383,8,5
4157,438302,4383,3,3
4158,438601,4386,6,4
4159,438602,4386,5,3
4160,438603,4386,6,4
4161,439101,4391,3,3
4162,439102,4391,3,3
4163,439103,4391,-7,
4164,439104,4391,7,5
4165,439105,4391,3,3
4166,439201,4392,-7,
4167,439601,4396,6,4
4168,439602,4396,4,2
4169,440001,4400,6,4
4170,440002,4400,6,4
4171,440401,4404,6,4
4172,440402,4404,5,3
4173,441101,4411,2,2
4174,441102,4411,2,2
4175,441601,4416,6,4
4176,441602,4416,2,2
4177,441603,4416,2,2
4178,441604,4416,3,3
4179,441605,4416,6,4
4180,441606,4416,2,2
4181,441701,4417,3,3
4182,441702,4417,5,3
4183,441703,4417,2,2
4184,441704,4417,2,2
4185,442301,4423,6,4
4186,442401,4424,6,4
4187,442801,4428,8,5
4188,442802,4428,10,7
4189,442803,4428,8,5
4190,443101,4431,-7,
4191,443102,4431,-7,
4192,443401,4434,-7,
4193,443402,4434,-7,
4194,443701,4437,6,4
4195,443702,4437,3,3
4196,443801,4438,8,5
4197,443802,4438,2,2
4198,443901,4439,8,5
4199,443902,4439,7,5
4200,444001,4440,-7,
4201,444101,4441,-7,
4202,444102,4441,-7,
4203,444501,4445,7,5
4204,444502,4445,2,2
4205,444503,4445,3,3
4206,444701,4447,8,5
4207,444702,4447,3,3
4208,444703,4447,8,5
4209,445001,4450,6,4
4210,445002,4450,7,5
4211,445101,4451,8,5
4212,445102,4451,7,5
4213,445501,4455,1,1
4214,445601,4456,-7,
4215,445602,4456,-7,
4216,445701,4457,-7,
4217,445702,4457,-7,
4218,445801,4458,6,4
4219,446301,4463,2,2
4220,446302,4463,-7,
4221,446303,4463,2,2
4222,446401,4464,10,7
4223,446501,4465,6,4
4224,446502,4465,5,3
4225,446503,4465,3,3
4226,446901,4469,3,3
4227,447301,4473,5,3
4228,447302,4473,6,4
4229,447303,4473,3,3
4230,447304,4473,3,3
4231,447401,4474,3,3
4232,447402,4474,5,3
4233,447501,4475,-7,
4234,447502,4475,-7,
4235,447503,4475,-7,
4236,447601,4476,6,4
4237,447801,4478,3,3
4238,447901,4479,8,5
4239,447902,4479,8,5
4240,448101,4481,8,5
4241,448102,4481,8,5
4242,448103,4481,7,5
4243,448201,4482,3,3
4244,448301,4483,2,2
4245,448302,4483,6,4
4246,448303,4483,2,2
4247,448304,4483,2,2
4248,448305,4483,2,2
4249,448306,4483,2,2
4250,448307,4483,2,2
4251,448501,4485,2,2
4252,448502,4485,6,4
4253,448701,4487,3,3
4254,448702,4487,3,3
4255,448801,4488,2,2
4256,448802,4488,1,1
4257,448803,4488,1,1
4258,449001,4490,3,3
4259,449002,4490,3,3
4260,449003,4490,3,3
4261,449401,4494,8,5
4262,449402,4494,8,5
4263,449501,4495,7,5
4264,449502,4495,6,4
4265,449601,4496,7,5
4266,449602,4496,5,3
4267,449901,4499,-7,
4268,449902,4499,7,5
4269,449903,4499,3,3
4270,449904,4499,5,3
4271,450501,4505,-7,
4272,450502,4505,-7,
4273,450503,4505,-7,
4274,450504,4505,-7,
4275,450505,4505,-7,
4276,450601,4506,6,4
4277,450602,4506,7,5
4278,452201,4522,3,3
4279,452202,4522,-7,
4280,452301,4523,8,5
4281,452302,4523,8,5
4282,452501,4525,13,6
4283,452601,4526,4,2
4284,452602,4526,6,4
4285,452701,4527,-7,
4286,452801,4528,8,5
4287,453301,4533,8,5
4288,453302,4533,-7,
4289,453401,4534,10,7
4290,453402,4534,10,7
4291,453601,4536,6,4
4292,453602,4536,3,3
4293,453603,4536,3,3
4294,453604,4536,8,5
4295,453605,4536,2,2
4296,453701,4537,2,2
4297,453702,4537,2,2
4298,453703,4537,3,3
4299,453704,4537,3,3
4300,453705,4537,3,3
4301,453801,4538,3,3
4302,453802,4538,6,4
4303,453901,4539,8,5
4304,453902,4539,8,5
4305,453903,4539,8,5
4306,454101,4541,5,3
4307,454102,4541,3,3
4308,454301,4543,2,2
4309,454302,4543,3,3
4310,454401,4544,10,7
4311,454402,4544,3,3
4312,454403,4544,3,3
4313,454404,4544,2,2
4314,454601,4546,8,5
4315,455101,4551,-7,
4316,455102,4551,8,5
4317,455103,4551,8,5
4318,455301,4553,3,3
4319,455302,4553,-7,
4320,455303,4553,-7,
4321,455304,4553,-7,
4322,455401,4554,-7,
4323,455701,4557,2,2
4324,455702,4557,2,2
4325,455703,4557,2,2
4326,456101,4561,6,4
4327,456102,4561,-7,
4328,456401,4564,-7,
4329,456402,4564,-7,
4330,456501,4565,6,4
4331,456502,4565,6,4
4332,457001,4570,6,4
4333,457002,4570,3,3
4334,457003,4570,3,3
4335,457101,4571,10,7
4336,457102,4571,8,5
4337,457801,4578,2,2
4338,457802,4578,3,3
4339,458001,4580,2,2
4340,458101,4581,8,5
4341,458102,4581,2,2
4342,458201,4582,2,2
4343,458202,4582,6,4
4344,458401,4584,7,5
4345,458402,4584,7,5
4346,458403,4584,2,2
4347,458501,4585,3,3
4348,458801,4588,2,2
4349,458901,4589,3,3
4350,458902,4589,3,3
4351,459001,4590,6,4
4352,459002,4590,6,4
4353,459201,4592,8,5
4354,459202,4592,10,7
4355,459301,4593,7,5
4356,459401,4594,2,2
4357,459402,4594,3,3
4358,459801,4598,-7,
4359,460001,4600,2,2
4360,460002,4600,2,2
4361,460201,4602,8,5
4362,460202,4602,8,5
4363,461301,4613,3,3
4364,461302,4613,2,2
4365,461401,4614,6,4
4366,461402,4614,2,2
4367,461801,4618,5,3
4368,461802,4618,3,3
4369,462201,4622,-7,
4370,462202,4622,5,3
4371,462501,4625,8,5
4372,462502,4625,8,5
4373,463101,4631,7,5
4374,463102,4631,7,5
4375,463103,4631,2,2
4376,463104,4631,-7,
4377,463201,4632,8,5
4378,463202,4632,6,4
4379,463701,4637,6,4
4380,463702,4637,6,4
4381,463703,4637,7,5
4382,463801,4638,3,3
4383,463802,4638,3,3
4384,463803,4638,3,3
4385,463804,4638,3,3
4386,464101,4641,7,5
4387,464102,4641,7,5
4388,464103,4641,3,3
4389,464501,4645,6,4
4390,464502,4645,3,3
4391,465001,4650,12,9
4392,465002,4650,8,5
4393,465101,4651,7,5
4394,465102,4651,6,4
4395,465301,4653,6,4
4396,465701,4657,3,3
4397,465702,4657,3,3
4398,465703,4657,6,4
4399,465801,4658,-7,
4400,465802,4658,-7,
4401,465901,4659,-7,
4402,466001,4660,-7,
4403,466002,4660,-7,
4404,466201,4662,7,5
4405,466202,4662,7,5
4406,466203,4662,2,2
4407,466301,4663,6,4
4408,466401,4664,1,1
4409,466402,4664,3,3
4410,466501,4665,-7,
4411,467001,4670,8,5
4412,467002,4670,3,3
4413,467003,4670,6,4
4414,467201,4672,8,5
4415,467401,4674,-7,
4416,467501,4675,-7,
4417,467901,4679,-7,
4418,467902,4679,-7,
4419,468201,4682,-7,
4420,468202,4682,-7,
4421,468301,4683,10,7
4422,468302,4683,8,5
4423,468303,4683,8,5
4424,468401,4684,8,5
4425,468402,4684,9,6
4426,468901,4689,8,5
4427,468902,4689,10,7
4428,469001,4690,12,9
4429,469002,4690,10,7
4430,469003,4690,8,5
4431,469004,4690,7,5
4432,469101,4691,2,2
4433,469102,4691,1,1
4434,469201,4692,10,7
4435,469202,4692,8,5
4436,469203,4692,6,4
4437,469401,4694,-7,
4438,469402,4694,-7,
4439,469601,4696,2,2
4440,470001,4700,10,7
4441,470002,4700,10,7
4442,470301,4703,6,4
4443,470302,4703,8,5
4444,470501,4705,8,5
4445,470502,4705,6,4
4446,470601,4706,3,3
4447,470602,4706,-7,
4448,470603,4706,2,2
4449,470801,4708,3,3
4450,471101,4711,2,2
4451,471102,4711,6,4
4452,471103,4711,3,3
4453,471301,4713,3,3
4454,471302,4713,8,5
4455,471401,4714,3,3
4456,471402,4714,6,4
4457,471403,4714,3,3
4458,471701,4717,7,5
4459,471702,4717,10,7
4460,472301,4723,14,7
4461,472302,4723,12,9
4462,472303,4723,8,5
4463,472401,4724,7,5
4464,472402,4724,3,3
4465,472601,4726,3,3
4466,472602,4726,7,5
4467,472603,4726,3,3
4468,472604,4726,3,3
4469,472701,4727,6,4
4470,472702,4727,-7,
4471,472801,4728,-7,
4472,472802,4728,-7,
4473,472803,4728,-7,
4474,472804,4728,-7,
4475,473001,4730,1,1
4476,473002,4730,3,3
4477,473003,4730,2,2
4478,473301,4733,3,3
4479,473302,4733,3,3
4480,473303,4733,2,2
4481,473401,4734,6,4
4482,473402,4734,3,3
4483,473403,4734,6,4
4484,473404,4734,6,4
4485,473501,4735,2,2
4486,473502,4735,3,3
4487,473503,4735,7,5
4488,474101,4741,2,2
4489,474102,4741,6,4
4490,474103,4741,2,2
4491,474401,4744,-7,
4492,474402,4744,-7,
4493,474403,4744,6,4
4494,474501,4745,6,4
4495,474502,4745,3,3
4496,474503,4745,4,2
4497,474601,4746,7,5
4498,474602,4746,3,3
4499,474603,4746,6,4
4500,474604,4746,7,5
4501,474901,4749,-7,
4502,474902,4749,-7,
4503,475301,4753,10,7
4504,475302,4753,13,6
4505,475401,4754,8,5
4506,475701,4757,14,7
4507,475702,4757,8,5
4508,475703,4757,10,7
4509,475704,4757,9,6
4510,475705,4757,8,5
4511,475706,4757,6,4
4512,476301,4763,7,5
4513,476302,4763,3,3
4514,476601,4766,8,5
4515,476801,4768,6,4
4516,476802,4768,3,3
4517,476803,4768,2,2
4518,476804,4768,5,3
4519,476901,4769,2,2
4520,476902,4769,-7,
4521,476903,4769,7,5
4522,476904,4769,8,5
4523,477201,4772,8,5
4524,477401,4774,7,5
4525,477402,4774,3,3
4526,477701,4777,-7,
4527,477702,4777,5,3
4528,478001,4780,8,5
4529,478002,4780,2,2
4530,478301,4783,6,4
4531,478302,4783,3,3
4532,478401,4784,6,4
4533,478402,4784,2,2
4534,478403,4784,4,2
4535,478501,4785,6,4
4536,478502,4785,3,3
4537,478701,4787,2,2
4538,478702,4787,7,5
4539,479001,4790,3,3
4540,479002,4790,7,5
4541,479003,4790,5,3
4542,479004,4790,-7,
4543,479201,4792,-7,
4544,479601,4796,8,5
4545,479602,4796,8,5
4546,479701,4797,-7,
4547,479702,4797,-7,
4548,479801,4798,8,5
4549,480101,4801,-7,
4550,480102,4801,3,3
4551,480103,4801,6,4
4552,480201,4802,10,7
4553,480202,4802,5,3
4554,480301,4803,3,3
4555,480302,4803,7,5
4556,480401,4804,8,5
4557,480402,4804,8,5
4558,480901,4809,6,4
4559,481001,4810,-7,
4560,481002,4810,6,4
4561,481003,4810,5,3
4562,481501,4815,12,9
4563,481502,4815,8,5
4564,481701,4817,-7,
4565,481702,4817,-7,
4566,481703,4817,-7,
4567,481704,4817,10,7
4568,481901,4819,10,7
4569,481902,4819,8,5
4570,482001,4820,6,4
4571,482002,4820,3,3
4572,482101,4821,8,5
4573,482102,4821,8,5
4574,482601,4826,8,5
4575,482602,4826,8,5
4576,483301,4833,-7,
4577,483701,4837,7,5
4578,483702,4837,7,5
4579,483801,4838,6,4
4580,483802,4838,2,2
4581,483901,4839,6,4
4582,483902,4839,7,5
4583,484201,4842,7,5
4584,484202,4842,7,5
4585,484203,4842,10,7
4586,484204,4842,8,5
4587,484801,4848,10,7
4588,484802,4848,6,4
4589,484901,4849,2,2
4590,484902,4849,6,4
4591,485201,4852,8,5
4592,485202,4852,6,4
4593,485203,4852,3,3
4594,486301,4863,7,5
4595,486302,4863,7,5
4596,486303,4863,10,7
4597,486401,4864,9,6
4598,486501,4865,8,5
4599,486502,4865,6,4
4600,486701,4867,6,4
4601,486901,4869,8,5
4602,486902,4869,8,5
4603,487001,4870,8,5
4604,487002,4870,5,3
4605,487101,4871,6,4
4606,487102,4871,8,5
4607,487103,4871,9,6
4608,487104,4871,6,4
4609,487301,4873,8,5
4610,487302,4873,8,5
4611,487303,4873,6,4
4612,487401,4874,8,5
4613,487402,4874,8,5
4614,487601,4876,8,5
4615,487602,4876,6,4
4616,487801,4878,2,2
4617,488001,4880,12,9
4618,488002,4880,8,5
4619,488201,4882,8,5
4620,488202,4882,8,5
4621,488501,4885,-7,
4622,488502,4885,8,5
4623,488503,4885,10,7
4624,488504,4885,8,5
4625,488505,4885,3,3
4626,488601,4886,2,2
4627,488701,4887,-7,
4628,488702,4887,-7,
4629,488703,4887,-7,
4630,489301,4893,6,4
4631,489302,4893,2,2
4632,489303,4893,2,2
4633,489901,4899,3,3
4634,489902,4899,3,3
4635,490601,4906,7,5
4636,490602,4906,6,4
4637,490901,4909,8,5
4638,490902,4909,-7,
4639,491001,4910,8,5
4640,491002,4910,4,2
4641,491601,4916,3,3
4642,491602,4916,-7,
4643,491603,4916,-7,
4644,491901,4919,10,7
4645,491902,4919,7,5
4646,491903,4919,3,3
4647,492001,4920,8,5
4648,492002,4920,6,4
4649,492003,4920,7,5
4650,492201,4922,2,2
4651,492202,4922,6,4
4652,492501,4925,8,5
4653,492502,4925,8,5
4654,492503,4925,4,2
4655,492701,4927,6,4
4656,492702,4927,8,5
4657,492703,4927,6,4
4658,492801,4928,-7,
4659,492802,4928,-7,
4660,492901,4929,-7,
4661,493001,4930,7,5
4662,493002,4930,5,3
4663,493003,4930,7,5
4664,493101,4931,6,4
4665,493301,4933,7,5
4666,493302,4933,8,5
4667,493401,4934,6,4
4668,493402,4934,2,2
4669,493801,4938,8,5
4670,493802,4938,3,3
4671,494301,4943,3,3
4672,494701,4947,2,2
4673,494702,4947,2,2
4674,494703,4947,3,3
4675,494704,4947,2,2
4676,494801,4948,3,3
4677,494802,4948,6,4
4678,495001,4950,5,3
4679,495002,4950,2,2
4680,495003,4950,2,2
4681,495004,4950,2,2
4682,495101,4951,-7,
4683,495102,4951,-7,
4684,495201,4952,6,4
4685,495202,4952,6,4
4686,495301,4953,7,5
4687,495302,4953,2,2
4688,495303,4953,-7,
4689,495304,4953,6,4
4690,495401,4954,8,5
4691,495402,4954,10,7
4692,495403,4954,8,5
4693,495404,4954,6,4
4694,495501,4955,6,4
4695,495502,4955,8,5
4696,495601,4956,3,3
4697,495602,4956,6,4
4698,495603,4956,8,5
4699,495701,4957,5,3
4700,495702,4957,6,4
4701,495801,4958,6,4
4702,495901,4959,-7,
4703,495902,4959,-7,
4704,496201,4962,6,4
4705,496202,4962,10,7
4706,496203,4962,6,4
4707,497101,4971,3,3
4708,497201,4972,8,5
4709,497202,4972,11,8
4710,497203,4972,10,7
4711,497301,4973,-7,
4712,497302,4973,6,4
4713,497303,4973,8,5
4714,497304,4973,7,5
4715,497305,4973,7,5
4716,497401,4974,6,4
4717,497402,4974,10,7
4718,497403,4974,6,4
4719,497404,4974,3,3
4720,497601,4976,8,5
4721,497602,4976,12,9
4722,497801,4978,2,2
4723,497802,4978,7,5
4724,498101,4981,8,5
4725,498102,4981,6,4
4726,498103,4981,6,4
4727,498401,4984,6,4
4728,498402,4984,7,5
4729,498701,4987,8,5
4730,498801,4988,2,2
4731,498901,4989,6,4
4732,498902,4989,8,5
4733,499001,4990,8,5
4734,499002,4990,8,5
4735,499003,4990,6,4
4736,499101,4991,8,5
4737,499102,4991,8,5
4738,499103,4991,6,4
4739,499201,4992,-7,
4740,499202,4992,8,5
4741,499301,4993,-7,
4742,499302,4993,-7,
4743,499401,4994,-7,
4744,499501,4995,-7,
4745,499502,4995,-7,
4746,499701,4997,6,4
4747,499702,4997,3,3
4748,499703,4997,3,3
4749,499901,4999,8,5
4750,499902,4999,8,5
4751,499903,4999,10,7
4752,500101,5001,3,3
4753,500102,5001,8,5
4754,500103,5001,6,4
4755,500201,5002,8,5
4756,500202,5002,8,5
4757,500203,5002,8,5
4758,500801,5008,-7,
4759,500901,5009,8,5
4760,501401,5014,3,3
4761,501402,5014,1,1
4762,501501,5015,6,4
4763,501502,5015,3,3
4764,501601,5016,2,2
4765,501901,5019,10,7
4766,501902,5019,13,6
4767,502301,5023,10,7
4768,502302,5023,6,4
4769,502601,5026,8,5
4770,502602,5026,8,5
4771,502801,5028,9,6
4772,502802,5028,10,7
4773,503201,5032,10,7
4774,503501,5035,6,4
4775,503502,5035,8,5
4776,503701,5037,7,5
4777,504101,5041,8,5
4778,504102,5041,8,5
4779,504401,5044,7,5
4780,504501,5045,2,2
4781,504502,5045,6,4
4782,504503,5045,7,5
4783,504701,5047,-7,
4784,504702,5047,-7,
4785,504703,5047,-7,
4786,504901,5049,6,4
4787,504902,5049,3,3
4788,504903,5049,6,4
4789,505001,5050,-7,
4790,505002,5050,7,5
4791,505201,5052,6,4
4792,505202,5052,8,5
4793,505701,5057,-7,
4794,505702,5057,-7,
4795,505901,5059,3,3
4796,505902,5059,3,3
4797,506101,5061,7,5
4798,506102,5061,7,5
4799,506103,5061,-7,
4800,506104,5061,-7,
4801,506301,5063,6,4
4802,506302,5063,7,5
4803,506303,5063,3,3
4804,506401,5064,6,4
4805,506402,5064,2,2
4806,506403,5064,3,3
4807,506404,5064,6,4
4808,506501,5065,-7,
4809,506502,5065,-7,
4810,506601,5066,7,5
4811,506602,5066,2,2
4812,506901,5069,7,5
4813,506902,5069,5,3
4814,507101,5071,1,1
4815,507102,5071,1,1
4816,507401,5074,6,4
4817,508101,5081,-7,
4818,508102,5081,-7,
4819,508103,5081,-7,
4820,508401,5084,7,5
4821,508501,5085,3,3
4822,508502,5085,2,2
4823,508801,5088,3,3
4824,508802,5088,7,5
4825,508901,5089,6,4
4826,508902,5089,7,5
4827,508903,5089,2,2
4828,509001,5090,7,5
4829,509002,5090,3,3
4830,509101,5091,8,5
4831,509102,5091,8,5
4832,509601,5096,6,4
4833,509602,5096,6,4
4834,509603,5096,7,5
4835,509801,5098,7,5
4836,509802,5098,9,6
4837,509803,5098,2,2
4838,509901,5099,8,5
4839,509902,5099,3,3
4840,510001,5100,10,7
4841,510002,5100,8,5
4842,510301,5103,7,5
4843,510302,5103,6,4
4844,510401,5104,2,2
4845,510402,5104,-7,
4846,510403,5104,-7,
4847,510501,5105,7,5
4848,510502,5105,3,3
4849,510503,5105,-7,
4850,510701,5107,10,7
4851,510702,5107,10,7
4852,510703,5107,14,7
4853,510801,5108,10,7
4854,510802,5108,8,5
4855,511001,5110,3,3
4856,511101,5111,-7,
4857,511102,5111,-7,
4858,511301,5113,3,3
4859,511302,5113,6,4
4860,511401,5114,10,7
4861,511402,5114,8,5
4862,511403,5114,7,5
4863,511404,5114,8,5
4864,511501,5115,5,3
4865,511502,5115,7,5
4866,511503,5115,7,5
4867,511701,5117,2,2
4868,511702,5117,2,2
4869,511703,5117,6,4
4870,511901,5119,6,4
4871,512001,5120,-7,
4872,512002,5120,-7,
4873,512101,5121,6,4
4874,512102,5121,6,4
4875,512103,5121,6,4
4876,512301,5123,7,5
4877,512302,5123,7,5
4878,512501,5125,10,7
4879,512502,5125,3,3
4880,512503,5125,14,7
4881,512504,5125,8,5
4882,512701,5127,6,4
4883,513101,5131,2,2
4884,513102,5131,8,5
4885,513401,5134,6,4
4886,513402,5134,4,2
4887,513403,5134,3,3
4888,513404,5134,3,3
4889,513405,5134,3,3
4890,513501,5135,1,1
4891,513502,5135,2,2
4892,513503,5135,2,2
4893,513504,5135,5,3
4894,513801,5138,6,4
4895,514201,5142,6,4
4896,514202,5142,2,2
4897,514301,5143,10,7
4898,514302,5143,10,7
4899,514303,5143,6,4
4900,514801,5148,-7,
4901,514802,5148,5,3
4902,515101,5151,7,5
4903,515102,5151,8,5
4904,515201,5152,8,5
4905,515202,5152,6,4
4906,515203,5152,6,4
4907,515301,5153,7,5
4908,515401,5154,-7,
4909,515701,5157,7,5
4910,515702,5157,8,5
4911,516201,5162,8,5
4912,516202,5162,8,5
4913,516301,5163,8,5
4914,516302,5163,6,4
4915,516401,5164,8,5
4916,516402,5164,7,5
4917,516403,5164,6,4
4918,517101,5171,-7,
4919,517601,5176,2,2
4920,517602,5176,-7,
4921,517901,5179,6,4
4922,518001,5180,5,3
4923,518002,5180,7,5
4924,518003,5180,5,3
4925,518901,5189,7,5
4926,518902,5189,6,4
4927,519101,5191,3,3
4928,519102,5191,3,3
4929,519301,5193,3,3
4930,519501,5195,6,4
4931,519502,5195,6,4
4932,519503,5195,3,3
4933,519504,5195,7,5
4934,519801,5198,3,3
4935,519802,5198,3,3
4936,519803,5198,5,3
4937,519901,5199,3,3
4938,519902,5199,5,3
4939,520001,5200,-7,
4940,520002,5200,-7,
4941,520101,5201,-7,
4942,520801,5208,2,2
4943,520802,5208,3,3
4944,520803,5208,8,5
4945,520901,5209,7,5
4946,520902,5209,7,5
4947,521201,5212,8,5
4948,521202,5212,10,7
4949,521401,5214,3,3
4950,521402,5214,8,5
4951,521601,5216,2,2
4952,521602,5216,2,2
4953,521603,5216,3,3
4954,521604,5216,3,3
4955,521901,5219,6,4
4956,521902,5219,3,3
4957,521903,5219,7,5
4958,522401,5224,3,3
4959,522402,5224,10,7
4960,522403,5224,6,4
4961,522501,5225,8,5
4962,523101,5231,7,5
4963,523102,5231,7,5
4964,523201,5232,3,3
4965,523202,5232,5,3
4966,523203,5232,3,3
4967,523301,5233,3,3
4968,523302,5233,3,3
4969,523601,5236,6,4
4970,523602,5236,8,5
4971,524001,5240,8,5
4972,524002,5240,-7,
4973,524601,5246,8,5
4974,524701,5247,7,5
4975,524702,5247,6,4
4976,525501,5255,5,3
4977,525601,5256,3,3
4978,525602,5256,7,5
4979,525801,5258,8,5
4980,525802,5258,6,4
4981,525901,5259,3,3
4982,526101,5261,5,3
4983,526102,5261,3,3
4984,526401,5264,8,5
4985,526402,5264,9,6
4986,526501,5265,7,5
4987,526801,5268,7,5
4988,527101,5271,6,4
4989,527102,5271,6,4
4990,527103,5271,6,4
4991,527201,5272,7,5
4992,527202,5272,7,5
4993,527203,5272,7,5
4994,527204,5272,7,5
4995,527301,5273,3,3
4996,527302,5273,7,5
4997,527303,5273,8,5
4998,527601,5276,3,3
4999,527701,5277,2,2
5000,527702,5277,2,2
5001,528001,5280,2,2
5002,528002,5280,5,3
5003,528003,5280,2,2
5004,528301,5283,-7,
5005,528302,5283,6,4
5006,528303,5283,3,3
5007,528304,5283,6,4
5008,528501,5285,2,2
5009,528502,5285,3,3
5010,528601,5286,2,2
5011,528602,5286,3,3
5012,528603,5286,3,3
5013,528604,5286,2,2
5014,528801,5288,6,4
5015,528802,5288,3,3
5016,528901,5289,8,5
5017,528902,5289,8,5
5018,529001,5290,10,7
5019,529002,5290,6,4
5020,529401,5294,6,4
5021,529402,5294,6,4
5022,529501,5295,8,5
5023,529502,5295,8,5
5024,529503,5295,8,5
5025,529801,5298,6,4
5026,529802,5298,5,3
5027,529803,5298,2,2
5028,529804,5298,3,3
5029,529901,5299,10,7
5030,529902,5299,6,4
5031,529903,5299,8,5
5032,529904,5299,2,2
5033,529905,5299,3,3
5034,530101,5301,3,3
5035,530102,5301,7,5
5036,530501,5305,14,7
5037,530502,5305,3,3
5038,530801,5308,6,4
5039,530802,5308,8,5
5040,530901,5309,-7,
5041,530902,5309,-7,
5042,530903,5309,7,5
5043,531001,5310,8,5
5044,531002,5310,8,5
5045,531101,5311,3,3
5046,531102,5311,6,4
5047,531103,5311,3,3
5048,531401,5314,6,4
5049,531402,5314,6,4
5050,531403,5314,7,5
5051,531404,5314,3,3
5052,531501,5315,7,5
5053,531502,5315,8,5
5054,531503,5315,8,5
5055,531701,5317,8,5
5056,531702,5317,3,3
5057,531703,5317,3,3
5058,531704,5317,3,3
5059,532501,5325,8,5
5060,532502,5325,3,3
5061,532503,5325,6,4
5062,532601,5326,8,5
5063,532602,5326,3,3
5064,532701,5327,7,5
5065,532702,5327,6,4
5066,532703,5327,7,5
5067,532801,5328,7,5
5068,532802,5328,5,3
5069,532803,5328,5,3
5070,533001,5330,10,7
5071,533002,5330,7,5
