,Unnamed: 0,C0000100,C0000200,C0005700,m_age_ya,m_HGC_ya,dad_distance_ya,HGC_ya,R0000100,dad_age,mom_age,f_HGC,m_HGC,HGC,reside_parent_type,age_stopped_living_w_parent,urban_at_14,rural_at_14,farm_at_14,AFQT,desire_child_#,ever_married,married_age,1st_marry_age,abort_#,foreign_lang_child,female_work_14,male_work_14,mother_work_1978,father_work_1978,#sibling,#sibling_school,cultural_influence,income_18,income_19,income_20,income_21,income_22,income_23,income_24,income_25,income_26,income_27,income_28,income_29,income_30,income_31,income_32,income_33,income_34,income_35,income_36,income_37,income_38,income_39,income_40,income_41,income_42,income_43,income_44,income_45,income_46,income_47,income_48,income_49,income_50,income_51,income_52,income_53,income_54,income_55,income_56,income_57,income_58,income_59,income_60,income_61,income_62,teen_mom,teen_dad,teen_mom_not_teen_dad,teen_dad_not_teen_mom,teen_dad_and_teen_mom
53,53,6201,62,1996,32,7,5,4,62,33,31,7,5,7,1,18,0,1,0,36.384,2,1,26,26,1,0,1,1,1,1,3,1,1,13370.80225,13520.49259,7938.111032,8393.667857,4067.356476,15325.18574,35683.71731,44597.65417,69629.21768,,,,,,86248.34482,98115.54082,,97305.74648,,201011.3529,,150541.0926,,147778.5768,,142242.3194,,120588.8321,,126200.2268,,142296.0608,,159950.6125,,140404.9386,,142599.9084,,145002.884,,170584.1378,,,,0,0,0,0,0
54,54,6202,62,1998,34,7,5,4,62,33,31,7,5,7,1,18,0,1,0,36.384,2,1,26,26,1,0,1,1,1,1,3,1,1,13370.80225,13520.49259,7938.111032,8393.667857,4067.356476,15325.18574,35683.71731,44597.65417,69629.21768,,,,,,86248.34482,98115.54082,,97305.74648,,201011.3529,,150541.0926,,147778.5768,,142242.3194,,120588.8321,,126200.2268,,142296.0608,,159950.6125,,140404.9386,,142599.9084,,145002.884,,170584.1378,,,,0,0,0,0,0
55,55,6203,62,2001,37,7,5,2,62,33,31,7,5,7,1,18,0,1,0,36.384,2,1,26,26,1,0,1,1,1,1,3,1,1,13370.80225,13520.49259,7938.111032,8393.667857,4067.356476,15325.18574,35683.71731,44597.65417,69629.21768,,,,,,86248.34482,98115.54082,,97305.74648,,201011.3529,,150541.0926,,147778.5768,,142242.3194,,120588.8321,,126200.2268,,142296.0608,,159950.6125,,140404.9386,,142599.9084,,145002.884,,170584.1378,,,,0,0,0,0,0
56,56,6801,68,1993,31,9,0,5,68,39,35,8,7,7,1,18,1,0,0,100,3,1,29,29,0,0,0,1,3,1,1,1,1,3389.46373,4378.624498,3778.275951,10135.83049,,,,,,,54390.84808,60378.79435,,64393.5087,,71998.38957,,91633.70853,,87435.65794,,111423.1502,,133987.5912,,154595.2778,,148394.4634,,140562.6595,,131044.6094,,114999.9261,,115646.4719,,123673.4999,,,,,,,,0,0,0,0,0
57,57,6802,68,1995,33,9,0,5,68,39,35,8,7,7,1,18,1,0,0,100,3,1,29,29,0,0,0,1,3,1,1,1,1,3389.46373,4378.624498,3778.275951,10135.83049,,,,,,,54390.84808,60378.79435,,64393.5087,,71998.38957,,91633.70853,,87435.65794,,111423.1502,,133987.5912,,154595.2778,,148394.4634,,140562.6595,,131044.6094,,114999.9261,,115646.4719,,123673.4999,,,,,,,,0,0,0,0,0
58,58,6803,68,1996,34,9,0,5,68,39,35,8,7,7,1,18,1,0,0,100,3,1,29,29,0,0,0,1,3,1,1,1,1,3389.46373,4378.624498,3778.275951,10135.83049,,,,,,,54390.84808,60378.79435,,64393.5087,,71998.38957,,91633.70853,,87435.65794,,111423.1502,,133987.5912,,154595.2778,,148394.4634,,140562.6595,,131044.6094,,114999.9261,,115646.4719,,123673.4999,,,,,,,,0,0,0,0,0
59,59,7501,75,1994,31,7,0,,75,29,25,7,6,7,1,18,1,0,0,83.379,4,1,29,29,0,0,1,1,1,1,3,2,1,677.892746,3065.037148,7346.647682,7500.514565,27851.68707,25907.58416,29502.25918,80913.30734,43391.36169,41628.41339,37296.58154,36227.27661,,34343.20464,,35319.9647,,39271.58937,,44333.57304,,44557.40654,,41312.84062,,52583.42782,,71148.03041,,67857.83562,,56161.97546,,101199.935,,62271.17716,,59704.44823,,,,,,,,0,0,0,0,0
60,60,7502,75,1996,34,7,0,,75,29,25,7,6,7,1,18,1,0,0,83.379,4,1,29,29,0,0,1,1,1,1,3,2,1,677.892746,3065.037148,7346.647682,7500.514565,27851.68707,25907.58416,29502.25918,80913.30734,43391.36169,41628.41339,37296.58154,36227.27661,,34343.20464,,35319.9647,,39271.58937,,44333.57304,,44557.40654,,41312.84062,,52583.42782,,71148.03041,,67857.83562,,56161.97546,,101199.935,,62271.17716,,59704.44823,,,,,,,,0,0,0,0,0
61,61,7801,78,1989,31,7,0,5,78,33,34,9,7,7,1,18,1,0,0,85.347,2,1,31,31,0,0,0,1,3,1,2,2,1,4345.510731,6910.473992,8996.525836,4076.924388,2259.642487,,,40543.32197,66913.67819,109625.5435,115862.7474,130662.6785,135983.5209,144618.7092,156875.6381,153442.1395,,198582.426,,201011.3529,,283017.2541,,290631.2011,,315224.3893,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
62,62,7802,78,1992,34,7,55,,78,33,34,9,7,7,1,18,1,0,0,85.347,2,1,31,31,0,0,0,1,3,1,2,2,1,4345.510731,6910.473992,8996.525836,4076.924388,2259.642487,,,40543.32197,66913.67819,109625.5435,115862.7474,130662.6785,135983.5209,144618.7092,156875.6381,153442.1395,,198582.426,,201011.3529,,283017.2541,,290631.2011,,315224.3893,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
63,63,7803,78,1996,39,7,5,4,78,33,34,9,7,7,1,18,1,0,0,85.347,2,1,31,31,0,0,0,1,3,1,2,2,1,4345.510731,6910.473992,8996.525836,4076.924388,2259.642487,,,40543.32197,66913.67819,109625.5435,115862.7474,130662.6785,135983.5209,144618.7092,156875.6381,153442.1395,,198582.426,,201011.3529,,283017.2541,,290631.2011,,315224.3893,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
64,64,7804,78,2000,42,7,5,,78,33,34,9,7,7,1,18,1,0,0,85.347,2,1,31,31,0,0,0,1,3,1,2,2,1,4345.510731,6910.473992,8996.525836,4076.924388,2259.642487,,,40543.32197,66913.67819,109625.5435,115862.7474,130662.6785,135983.5209,144618.7092,156875.6381,153442.1395,,198582.426,,201011.3529,,283017.2541,,290631.2011,,315224.3893,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
65,65,8601,86,1977,17,4,55,4,86,,,3,3,3,1,18,1,0,0,7.198,2,0,,,0,0,0,1,2,1,7,4,0.666666667,,,,18891.37975,31623.79114,35809.31195,,27658.36798,31661.72896,11682.28969,20013.66028,24864.38769,3773.674647,,11447.73488,,24452.28325,,18326.74171,,17240.83396,,8890.14496,,18981.57542,,29446.71958,,26435.5589,,23265.54364,,,,13799.99113,,,,85.29206889,,,,,,,0,0,0,0,0
66,66,8901,89,1986,27,7,0,4,89,20,21,5,5,7,2,16,1,0,0,84.98,0,1,32,32,1,1,1,1,1,1,8,8,0.666666667,,,6016.861012,2403.643128,22755.91829,17986.43112,2711.570984,36123.65211,41141.22702,48246.55315,57095.95849,65632.54654,68223.97435,73877.36757,80107.12928,86459.01243,83917.30847,95096.6011,,91581.87904,,89658.37192,,117814.7681,,131153.4869,,124462.0294,,16748.4489,,126200.2268,,130099.2556,,116327.7182,,120748.2472,,134319.9137,,124542.3543,,55439.84478,,1,1,0,0,1
67,67,9101,91,1994,30,7,,5,91,33,28,1,1,7,1,18,1,0,0,22.823,0,1,21,21,0,1,1,1,1,1,2,2,0.666666667,7938.111032,10050.81771,2575.992435,3553.25378,6716.935023,6892.364736,6366.099902,6716.781078,4425.338876,4397.462355,5841.144843,1521.038182,4662.072693,5283.144505,,5723.86744,,9509.221264,,23432.04833,,23398.27466,,24892.40589,,27914.0815,,25240.04535,,26365.42727,,34898.31546,,38377.3499,,38639.97518,,44479.41226,,40087.27238,,,,,,0,0,0,0,0
68,68,9102,91,1996,33,7,0,5,91,33,28,1,1,7,1,18,1,0,0,22.823,0,1,21,21,0,1,1,1,1,1,2,2,0.666666667,7938.111032,10050.81771,2575.992435,3553.25378,6716.935023,6892.364736,6366.099902,6716.781078,4425.338876,4397.462355,5841.144843,1521.038182,4662.072693,5283.144505,,5723.86744,,9509.221264,,23432.04833,,23398.27466,,24892.40589,,27914.0815,,25240.04535,,26365.42727,,34898.31546,,38377.3499,,38639.97518,,44479.41226,,40087.27238,,,,,,0,0,0,0,0
69,69,9201,92,1982,20,5,55,2,92,28,30,5,5,5,2,1,1,0,0,44.375,2,1,23,23,0,0,0,1,1,1,1,1,1,9942.426942,4378.624498,,,,13433.56216,29502.25918,33420.7139,31542.18215,30260.65435,27972.43616,25660.9876,,31481.27092,,43470.72578,,52362.11916,,89898.63422,,87716.09694,,89732.6064,,100960.1814,,86394.03693,,84337.59569,,45865.61329,,57039.96336,,62271.17716,,59704.44823,,,,,,,,0,0,0,0,0
70,70,9202,92,1992,29,5,55,5,92,28,30,5,5,5,2,1,1,0,0,44.375,2,1,23,23,0,0,0,1,1,1,1,1,1,9942.426942,4378.624498,,,,13433.56216,29502.25918,33420.7139,31542.18215,30260.65435,27972.43616,25660.9876,,31481.27092,,43470.72578,,52362.11916,,89898.63422,,87716.09694,,89732.6064,,100960.1814,,86394.03693,,84337.59569,,45865.61329,,57039.96336,,62271.17716,,59704.44823,,,,,,,,0,0,0,0,0
71,71,9501,95,1985,25,5,5,4,95,36,33,,4,5,1,18,1,0,0,34.573,2,1,22,22,0,0,1,1,1,1,2,0,1,21031.87737,17331.54242,599.5477041,4519.284974,11603.35492,20150.80507,28380.32538,29841.09329,28786.20462,36877.82397,31661.72896,36715.76759,28819.67081,35742.55731,34717.80675,,32912.23778,,47546.10632,,49744.0132,,34481.66792,,45043.40113,,24006.11009,,47325.08503,,54377.42324,,48469.88258,,48673.71206,,52439.96631,,54264.88296,,54586.92409,,,,,0,0,0,0,0
72,72,9502,95,1987,26,5,5,4,95,36,33,,4,5,1,18,1,0,0,34.573,2,1,22,22,0,0,1,1,1,1,2,0,1,21031.87737,17331.54242,599.5477041,4519.284974,11603.35492,20150.80507,28380.32538,29841.09329,28786.20462,36877.82397,31661.72896,36715.76759,28819.67081,35742.55731,34717.80675,,32912.23778,,47546.10632,,49744.0132,,34481.66792,,45043.40113,,24006.11009,,47325.08503,,54377.42324,,48469.88258,,48673.71206,,52439.96631,,54264.88296,,54586.92409,,,,,0,0,0,0,0
73,73,9503,95,1988,28,5,5,5,95,36,33,,4,5,1,18,1,0,0,34.573,2,1,22,22,0,0,1,1,1,1,2,0,1,21031.87737,17331.54242,599.5477041,4519.284974,11603.35492,20150.80507,28380.32538,29841.09329,28786.20462,36877.82397,31661.72896,36715.76759,28819.67081,35742.55731,34717.80675,,32912.23778,,47546.10632,,49744.0132,,34481.66792,,45043.40113,,24006.11009,,47325.08503,,54377.42324,,48469.88258,,48673.71206,,52439.96631,,54264.88296,,54586.92409,,,,,0,0,0,0,0
74,74,9601,96,1980,19,5,5,5,96,46,37,,1,5,0,16,1,0,0,36.772,2,1,49,49,1,1,1,1,1,1,2,0,1,,,26741.6045,17426.41268,26460.37011,7194.572449,28326.87821,41995.38756,37782.75951,38516.15588,27851.68707,38381.60616,36877.82397,51010.56332,48398.05727,48032.78468,54390.84808,54340.91491,,54376.74068,,50263.02668,,36653.48341,,39407.62048,,52155.5171,,54711.59975,,53635.09637,,52852.82259,,,,25272.88896,,27599.98227,,31135.58858,,682.3365512,,0,0,0,0,0
75,75,9602,96,1986,25,5,5,7,96,46,37,,1,5,0,16,1,0,0,36.772,2,1,49,49,1,1,1,1,1,1,2,0,1,,,26741.6045,17426.41268,26460.37011,7194.572449,28326.87821,41995.38756,37782.75951,38516.15588,27851.68707,38381.60616,36877.82397,51010.56332,48398.05727,48032.78468,54390.84808,54340.91491,,54376.74068,,50263.02668,,36653.48341,,39407.62048,,52155.5171,,54711.59975,,53635.09637,,52852.82259,,,,25272.88896,,27599.98227,,31135.58858,,682.3365512,,0,0,0,0,0
76,76,9603,96,1998,36,5,5,5,96,46,37,,1,5,0,16,1,0,0,36.772,2,1,49,49,1,1,1,1,1,1,2,0,1,,,26741.6045,17426.41268,26460.37011,7194.572449,28326.87821,41995.38756,37782.75951,38516.15588,27851.68707,38381.60616,36877.82397,51010.56332,48398.05727,48032.78468,54390.84808,54340.91491,,54376.74068,,50263.02668,,36653.48341,,39407.62048,,52155.5171,,54711.59975,,53635.09637,,52852.82259,,,,25272.88896,,27599.98227,,31135.58858,,682.3365512,,0,0,0,0,0
77,77,9701,97,1987,29,6,5,5,97,38,36,4,5,6,0,16,1,0,0,59.411,4,1,27,27,3,0,1,1,1,1,7,0,1,,,,13036.53219,15022.76955,,,12428.03368,22024.48122,19940.90085,21893.39387,22878.17152,15352.64246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20460.52964,,46057.7172,0,0,0,0,0
78,78,9702,97,1989,31,6,5,5,97,38,36,4,5,6,0,16,1,0,0,59.411,4,1,27,27,3,0,1,1,1,1,7,0,1,,,,13036.53219,15022.76955,,,12428.03368,22024.48122,19940.90085,21893.39387,22878.17152,15352.64246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20460.52964,,46057.7172,0,0,0,0,0
79,79,9801,98,1987,30,6,0,7,98,28,28,6,8,6,1,18,1,0,0,69.552,4,1,22,22,3,1,1,0,1,1,2,1,1,,,,26741.6045,33050.093,,26380.09898,,,31485.63292,37705.28944,,3838.160616,9219.455993,1758.984942,4172.246317,1120.764976,3885.060577,754.7349294,,858.580116,,2716.920361,,5236.211916,,6157.4407,,9956.962355,,10049.06934,,11568.35412,,35574.01521,,33928.91781,,29953.05358,,36799.97636,,28466.82385,,27293.46205,0,0,0,0,0
80,80,9802,98,1990,33,6,0,5,98,28,28,6,8,6,1,18,1,0,0,69.552,4,1,22,22,3,1,1,0,1,1,2,1,1,,,,26741.6045,33050.093,,26380.09898,,,31485.63292,37705.28944,,3838.160616,9219.455993,1758.984942,4172.246317,1120.764976,3885.060577,754.7349294,,858.580116,,2716.920361,,5236.211916,,6157.4407,,9956.962355,,10049.06934,,11568.35412,,35574.01521,,33928.91781,,29953.05358,,36799.97636,,28466.82385,,27293.46205,0,0,0,0,0
81,81,9803,98,1994,37,6,0,5,98,28,28,6,8,6,1,18,1,0,0,69.552,4,1,22,22,3,1,1,0,1,1,2,1,1,,,,26741.6045,33050.093,,26380.09898,,,31485.63292,37705.28944,,3838.160616,9219.455993,1758.984942,4172.246317,1120.764976,3885.060577,754.7349294,,858.580116,,2716.920361,,5236.211916,,6157.4407,,9956.962355,,10049.06934,,11568.35412,,35574.01521,,33928.91781,,29953.05358,,36799.97636,,28466.82385,,27293.46205,0,0,0,0,0
82,82,9901,99,1987,29,6,55,4,99,28,31,7,5,6,1,18,1,0,0,,2,1,22,22,0,0,1,1,2,1,1,0,1,35972.86225,24856.06735,,,10135.83049,,1151.448185,23970.58558,32541.22143,35046.86906,22415.29952,38850.60577,39246.21633,,45790.93952,,20376.90271,,56289.2781,,60342.91886,,64009.04371,,64760.66909,,60996.77627,,81312.03475,,77551.81213,,89859.16073,,95679.93854,,94296.35399,,92115.43441,,,,,,,0,0,0,0,0
83,83,9902,99,1993,35,6,55,4,99,28,31,7,5,6,1,18,1,0,0,,2,1,22,22,0,0,1,1,2,1,1,0,1,35972.86225,24856.06735,,,10135.83049,,1151.448185,23970.58558,32541.22143,35046.86906,22415.29952,38850.60577,39246.21633,,45790.93952,,20376.90271,,56289.2781,,60342.91886,,64009.04371,,64760.66909,,60996.77627,,81312.03475,,77551.81213,,89859.16073,,95679.93854,,94296.35399,,92115.43441,,,,,,,0,0,0,0,0
84,84,10001,100,1985,21,6,55,3,100,,30,,,5,0,16,1,0,0,40.421,2,1,26,26,1,1,0,,3,,2,0,1,,,17716.31298,12691.23571,29106.40712,47963.81633,71221.67154,80071.90619,82679.17301,87409.37501,118144.8671,76763.21232,77443.43034,73265.24081,73431.53517,75251.36267,77701.21155,81511.37237,,81565.11102,,88299.91174,,,,,,113793.8555,,,,,,113836.8487,,,,,,,,,,136467.3102,,0,0,0,0,0
85,85,10002,100,1991,27,6,5,1,100,,30,,,5,0,16,1,0,0,40.421,2,1,26,26,1,1,0,,3,,2,0,1,,,17716.31298,12691.23571,29106.40712,47963.81633,71221.67154,80071.90619,82679.17301,87409.37501,118144.8671,76763.21232,77443.43034,73265.24081,73431.53517,75251.36267,77701.21155,81511.37237,,81565.11102,,88299.91174,,,,,,113793.8555,,,,,,113836.8487,,,,,,,,,,136467.3102,,0,0,0,0,0
86,86,10003,100,1993,29,6,55,5,100,,30,,,5,0,16,1,0,0,40.421,2,1,26,26,1,1,0,,3,,2,0,1,,,17716.31298,12691.23571,29106.40712,47963.81633,71221.67154,80071.90619,82679.17301,87409.37501,118144.8671,76763.21232,77443.43034,73265.24081,73431.53517,75251.36267,77701.21155,81511.37237,,81565.11102,,88299.91174,,,,,,113793.8555,,,,,,113836.8487,,,,,,,,,,136467.3102,,0,0,0,0,0
87,87,10201,102,1992,27,7,0,5,102,32,30,1,4,7,1,18,1,0,0,56.649,6,1,26,26,0,1,0,1,3,1,1,1,1,,,6685.401124,18027.32346,23285.12569,31176.48061,15817.49741,18171.29167,25188.50634,16217.32879,47745.74926,55653.32893,55316.73596,56287.51815,55073.65138,70448.0842,69931.09039,70945.08336,,64393.5087,,66564.54885,,74616.01981,,73889.2884,,73491.865,,75926.30169,,71513.46183,,72164.43084,,96939.76517,,84242.96319,,82799.94681,,82248.66039,,78468.70338,,0,0,0,0,0
88,88,11101,111,1982,22,5,0,3,111,27,25,4,4,5,1,18,1,0,0,46.195,2,1,20,20,1,0,1,1,3,1,3,2,1,479.6381633,,3218.289006,16422.90613,34461.82368,18899.35908,17271.72277,31346.15037,33420.7139,30874.62274,27218.57799,41958.65423,30189.39717,,14309.6686,,4075.380542,,,,985.190512,,8890.14496,,7815.942821,,78875.14172,,16262.40695,,31020.72485,,31825.11943,,16559.98936,,26687.64736,,15352.5724,,,,,,,0,0,0,0,0
89,89,11102,111,1983,24,5,0,3,111,27,25,4,4,5,1,18,1,0,0,46.195,2,1,20,20,1,0,1,1,3,1,3,2,1,479.6381633,,3218.289006,16422.90613,34461.82368,18899.35908,17271.72277,31346.15037,33420.7139,30874.62274,27218.57799,41958.65423,30189.39717,,14309.6686,,4075.380542,,,,985.190512,,8890.14496,,7815.942821,,78875.14172,,16262.40695,,31020.72485,,31825.11943,,16559.98936,,26687.64736,,15352.5724,,,,,,,0,0,0,0,0
90,90,11103,111,1987,27,5,0,3,111,27,25,4,4,5,1,18,1,0,0,46.195,2,1,20,20,1,0,1,1,3,1,3,2,1,479.6381633,,3218.289006,16422.90613,34461.82368,18899.35908,17271.72277,31346.15037,33420.7139,30874.62274,27218.57799,41958.65423,30189.39717,,14309.6686,,4075.380542,,,,985.190512,,8890.14496,,7815.942821,,78875.14172,,16262.40695,,31020.72485,,31825.11943,,16559.98936,,26687.64736,,15352.5724,,,,,,,0,0,0,0,0
91,91,11201,112,1982,18,5,5,3,112,31,29,2,5,5,1,18,1,0,0,39.529,2,1,18,18,0,0,0,1,3,1,3,1,1,,,,,10135.83049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
92,92,11202,112,1997,33,5,0,5,112,31,29,2,5,5,1,18,1,0,0,39.529,2,1,18,18,0,0,0,1,3,1,3,1,1,,,,,10135.83049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
93,93,11501,115,1993,32,7,0,,115,23,23,5,4,7,,,1,0,0,85.492,3,1,29,29,1,0,0,1,3,1,2,2,1,2398.190816,6778.92746,13135.87349,,,,,,,37550.21685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
94,94,11502,115,1994,33,7,0,,115,23,23,5,4,7,,,1,0,0,85.492,3,1,29,29,1,0,0,1,3,1,2,2,1,2398.190816,6778.92746,13135.87349,,,,,,,37550.21685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
95,95,11503,115,1996,35,7,0,,115,23,23,5,4,7,,,1,0,0,85.492,3,1,29,29,1,0,0,1,3,1,2,2,1,2398.190816,6778.92746,13135.87349,,,,,,,37550.21685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
96,96,11504,115,1997,36,7,0,,115,23,23,5,4,7,,,1,0,0,85.492,3,1,29,29,1,0,0,1,3,1,2,2,1,2398.190816,6778.92746,13135.87349,,,,,,,37550.21685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
97,97,11801,118,1981,20,3,0,,118,29,26,2,,3,,,0,1,0,29.212,2,1,19,19,1,0,,,1,1,2,1,0,,,,8356.751405,6009.107819,3175.244413,1918.552653,6778.92746,17514.49799,,18244.49489,43766.93682,49896.08801,31346.15037,29902.74402,25033.4779,8005.464114,,7547.349294,,6439.35087,,27169.20361,,44507.80129,,49259.5256,,29633.81653,,13398.75912,,,,,,21326.74834,,14040.49386,,,,17791.7649,,13646.73102,0,0,0,0,0
98,98,11802,118,1991,29,3,0,3,118,29,26,2,,3,,,0,1,0,29.212,2,1,19,19,1,0,,,1,1,2,1,0,,,,8356.751405,6009.107819,3175.244413,1918.552653,6778.92746,17514.49799,,18244.49489,43766.93682,49896.08801,31346.15037,29902.74402,25033.4779,8005.464114,,7547.349294,,6439.35087,,27169.20361,,44507.80129,,49259.5256,,29633.81653,,13398.75912,,,,,,21326.74834,,14040.49386,,,,17791.7649,,13646.73102,0,0,0,0,0
99,99,12101,121,1992,28,8,5,5,121,30,31,6,8,8,1,18,1,0,0,92.618,2,0,,,0,1,1,1,1,1,2,2,1,12018.21564,15876.22206,28778.2898,22596.42487,43786.24498,44079.88609,53719.90162,51724.5617,57572.40924,59004.51835,61564.47297,,80054.64114,40404.63,67926.14364,,8585.80116,,,,,,49259.5256,,118535.2661,,,,1577.502834,,25410.01086,,72704.82387,,93603.29243,,68999.95567,,88958.82452,,63969.05167,,,,,0,0,0,0,0
100,100,12401,124,1988,27,6,0,7,124,41,37,6,6,6,2,16,1,0,0,40.114,2,1,26,26,1,0,0,1,,1,7,1,1,,,,13370.80225,12018.21564,23814.3331,23981.90816,22596.42487,15325.18574,,30407.49148,,,,10553.90965,20026.78232,19213.11387,23310.36346,56605.1197,,,,16301.52217,,9425.181449,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
101,101,12402,124,1990,28,6,55,5,124,41,37,6,6,6,2,16,1,0,0,40.114,2,1,26,26,1,0,0,1,,1,7,1,1,,,,13370.80225,12018.21564,23814.3331,23981.90816,22596.42487,15325.18574,,30407.49148,,,,10553.90965,20026.78232,19213.11387,23310.36346,56605.1197,,,,16301.52217,,9425.181449,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
102,102,12801,128,1982,24,6,0,3,128,24,22,5,4,5,1,18,1,0,0,59.846,2,1,21,21,0,0,0,1,3,1,,,1,1337.080225,4506.830864,2910.640712,5036.200714,7459.079849,48383.8007,54575.09706,62842.14906,61671.5928,76763.21232,73755.64794,75636.35251,73431.53517,80054.64114,82363.28424,83020.84223,,82996.07788,,81507.61084,,89015.60258,,88667.14608,,88901.4496,,89325.06081,,99908.51285,,116886.05,,91123.37926,,112323.9509,,124199.9202,,,,,,,,0,0,0,0,0
103,103,12802,128,1986,27,6,0,4,128,24,22,5,4,5,1,18,1,0,0,59.846,2,1,21,21,0,0,0,1,3,1,,,1,1337.080225,4506.830864,2910.640712,5036.200714,7459.079849,48383.8007,54575.09706,62842.14906,61671.5928,76763.21232,73755.64794,75636.35251,73431.53517,80054.64114,82363.28424,83020.84223,,82996.07788,,81507.61084,,89015.60258,,88667.14608,,88901.4496,,89325.06081,,99908.51285,,116886.05,,91123.37926,,112323.9509,,124199.9202,,,,,,,,0,0,0,0,0
104,104,13301,133,1992,29,6,55,3,133,40,34,4,4,5,1,18,1,0,0,57.983,3,1,23,23,0,0,1,1,1,1,4,1,0.666666667,12318.67103,4762.866619,9592.763265,29375.35233,43786.24498,49957.20423,53391.50071,63660.99902,67167.81078,66380.08315,63323.45792,135983.5209,56038.24879,55944.87231,75473.49294,,198582.426,,201011.3529,,166249.7283,,129306.2547,,315224.3893,,312432.2652,,323727.77,,317446.2493,,168704.2733,,168485.9264,,183079.8824,,183255.1785,,180819.1861,,,,,0,0,0,0,0
105,105,13701,137,1988,26,7,0,5,137,22,21,7,6,7,1,18,1,0,0,87.283,0,1,23,23,0,0,0,1,2,1,4,4,1,5424.375872,1678.733571,5649.106217,,4198.084389,5676.065076,3978.812439,9595.40154,11063.34719,12312.89459,8344.492633,27210.57252,5439.084808,,,8585.80116,,38036.88506,,42544.22182,,65268.87142,,68750.45436,,49986.30403,,,,57426.62455,,63010.84736,,67394.37055,,65319.95804,,62559.40376,,74204.09994,,,,,,1,0,1,0,0
106,106,13702,137,1991,29,7,0,7,137,22,21,7,6,7,1,18,1,0,0,87.283,0,1,23,23,0,0,0,1,2,1,4,4,1,5424.375872,1678.733571,5649.106217,,4198.084389,5676.065076,3978.812439,9595.40154,11063.34719,12312.89459,8344.492633,27210.57252,5439.084808,,,8585.80116,,38036.88506,,42544.22182,,65268.87142,,68750.45436,,49986.30403,,,,57426.62455,,63010.84736,,67394.37055,,65319.95804,,62559.40376,,74204.09994,,,,,,1,0,1,0,0
107,107,13801,138,1989,26,7,0,5,138,24,23,7,6,7,1,18,1,0,0,88.326,3,1,23,23,0,0,0,1,2,1,4,4,1,25070.25421,25238.25284,39690.55516,40769.24388,41351.45751,39407.62048,48277.97048,,,53734.24863,55316.73596,54528.53321,55073.65138,49633.8775,49728.77539,49812.50534,,,,44829.18596,,56289.2781,,,,,,,,,,60984.02607,,60102.6544,,,,,,,,,,,,0,0,0,0,0
108,108,13802,138,1991,28,7,0,7,138,24,23,7,6,7,1,18,1,0,0,88.326,3,1,23,23,0,0,0,1,2,1,4,4,1,25070.25421,25238.25284,39690.55516,40769.24388,41351.45751,39407.62048,48277.97048,,,53734.24863,55316.73596,54528.53321,55073.65138,49633.8775,49728.77539,49812.50534,,,,44829.18596,,56289.2781,,,,,,,,,,60984.02607,,60102.6544,,,,,,,,,,,,0,0,0,0,0
109,109,13803,138,1993,30,7,0,5,138,24,23,7,6,7,1,18,1,0,0,88.326,3,1,23,23,0,0,0,1,2,1,4,4,1,25070.25421,25238.25284,39690.55516,40769.24388,41351.45751,39407.62048,48277.97048,,,53734.24863,55316.73596,54528.53321,55073.65138,49633.8775,49728.77539,49812.50534,,,,44829.18596,,56289.2781,,,,,,,,,,60984.02607,,60102.6544,,,,,,,,,,,,0,0,0,0,0
110,110,14001,140,1993,34,9,0,3,140,26,22,5,6,8,1,18,0,1,0,72.878,2,1,21,21,0,0,1,1,1,1,1,1,1,2553.39601,7064.910627,14680.70111,24182.06439,28211.7696,24564.22794,36877.82397,17589.84942,25033.4779,20814.2067,7148.511462,,,,,,,,,,,,,,,,,14229.60608,,14177.44066,,21528.75726,,22079.98582,,19570.94139,,30705.1448,,,,,,,,0,0,0,0,0
111,111,14301,143,1985,24,7,0,,143,,32,4,4,6,,,1,0,0,59.838,2,1,18,18,0,0,1,0,1,,3,2,0.666666667,11116.84947,9525.733238,14389.1449,29375.35233,30650.37148,27287.54853,32434.65758,31830.49951,32624.36524,33190.04157,26384.77413,,,,,,,,8150.761084,,7854.317874,,6157.4407,,16594.93726,,13398.75912,,12620.02268,,12196.80521,,15122.60337,,11232.39509,,14351.99078,,11564.64719,,,,,,,0,0,0,0,0
