,C0000100,C0000200,C0005700,m_age_ya,m_HGC_ya,dad_distance_ya,HGC_ya
10045,1021202,10212,1983,26,6,0,
10046,1021301,10213,1978,19,5,5,
10047,1021302,10213,1979,21,5,5,
10048,1021303,10213,1981,23,5,5,
10049,1021304,10213,1983,24,5,5,
10050,1021401,10214,1974,14,2,0,
10051,1021402,10214,1976,16,2,0,
10052,1021501,10215,1978,21,6,5,
10053,1021502,10215,1983,26,6,5,
10054,1021601,10216,1989,25,5,0,
10055,1021901,10219,1981,19,6,55,
10056,1022001,10220,1977,18,2,55,
10057,1022002,10220,1980,21,2,0,
10058,1022003,10220,1987,28,2,0,
10059,1022004,10220,1990,31,2,0,
10060,1022101,10221,1985,26,6,0,
10061,1022102,10221,1989,30,6,0,
10062,1022601,10226,1985,27,7,0,7
10063,1022602,10226,1988,29,7,0,7
10064,1022701,10227,1974,16,2,0,
10065,1022702,10227,1976,18,2,0,
10066,1022703,10227,1977,19,2,0,
10067,1022901,10229,1988,27,6,5,5
10068,1022902,10229,1994,34,6,5,2
10069,1023101,10231,1977,17,4,1,
10070,1023102,10231,1978,18,4,1,
10071,1023401,10234,1979,17,5,5,5
10072,1023402,10234,1982,20,5,55,5
10073,1023403,10234,1983,21,5,5,5
10074,1023601,10236,1979,19,7,5,3
10075,1023602,10236,1980,20,7,5,4
10076,1023603,10236,1983,24,7,5,3
10077,1023701,10237,1981,18,6,5,5
10078,1023702,10237,1988,26,6,55,4
10079,1023801,10238,1979,14,6,5,2
10080,1023802,10238,1985,20,6,5,2
10081,1024101,10241,1978,17,5,0,
10082,1024102,10241,1980,19,5,0,
10083,1024103,10241,1981,20,5,0,
10084,1024104,10241,1982,22,5,0,
10085,1024301,10243,1978,18,5,55,
10086,1024302,10243,1979,19,5,55,
10087,1024303,10243,1981,21,5,55,
10088,1024501,10245,1980,20,4,0,
10089,1024502,10245,1981,21,4,0,
10090,1024503,10245,1983,23,4,0,
10091,1024601,10246,1983,25,6,5,
10092,1025201,10252,1986,25,5,0,
10093,1025401,10254,1981,22,5,55,
10094,1025501,10255,1977,17,4,100,
10095,1025502,10255,1982,23,4,5,
10096,1025503,10255,1990,30,4,0,
10097,1025701,10257,1981,17,2,5,
10098,1025702,10257,1988,24,2,5,
10099,1025901,10259,1974,16,5,5,2
10100,1025902,10259,1975,17,5,5,5
10101,1026001,10260,1982,18,4,5,
10102,1026002,10260,1985,22,4,5,
10103,1026101,10261,1984,20,5,5,
10104,1026102,10261,1987,23,5,1,
10105,1026201,10262,1981,21,5,0,
10106,1026202,10262,1988,27,5,55,
10107,1026701,10267,1989,30,7,0,
10108,1026801,10268,1984,25,6,0,
10109,1026802,10268,1988,29,6,0,
10110,1026901,10269,1990,30,7,0,
10111,1027101,10271,1983,25,7,5,
10112,1027201,10272,1983,25,7,0,
10113,1027202,10272,1985,26,7,0,
10114,1027203,10272,1988,30,7,0,
10115,1027301,10273,1986,27,9,0,
10116,1027302,10273,1988,29,9,0,
10117,1028101,10281,1984,25,7,0,
10118,1028102,10281,1987,28,7,0,
10119,1028103,10281,1989,30,7,0,
10120,1028301,10283,1986,28,7,0,
10121,1028302,10283,1989,32,7,0,
10122,1028601,10286,1976,18,4,0,
10123,1028602,10286,1978,20,4,0,
10124,1028603,10286,1979,21,4,0,
10125,1029101,10291,1984,22,4,0,
10126,1029102,10291,1988,25,4,0,
10127,1029103,10291,1989,27,4,0,
10128,1029201,10292,1978,19,5,55,
10129,1029202,10292,1982,23,5,0,
10130,1029203,10292,1987,28,5,0,
10131,1029501,10295,1982,18,2,100,
10132,1029701,10297,1984,20,5,0,
10133,1029702,10297,1986,22,5,0,
10134,1029901,10299,1981,17,3,0,
10135,1029902,10299,1984,21,3,0,
10136,1030201,10302,1980,20,5,1,
10137,1030301,10303,1983,23,1,5,2
10138,1030302,10303,1987,27,1,5,3
10139,1030801,10308,1988,26,10,0,5
10140,1030802,10308,1992,30,10,0,6
10141,1030803,10308,2001,39,10,0,3
10142,1030901,10309,1991,27,7,0,
10143,1030902,10309,1994,30,7,0,5
10144,1030903,10309,1998,34,7,0,
10145,1031001,10310,1983,23,6,0,4
10146,1031002,10310,1985,25,6,0,5
10147,1031003,10310,1995,35,6,0,5
10148,1031201,10312,1989,26,7,0,5
10149,1031202,10312,1991,28,7,0,
10150,1031203,10312,2001,37,7,0,2
10151,1031301,10313,1985,22,7,5,3
10152,1031302,10313,1988,25,7,5,5
10153,1031401,10314,1974,15,2,5,2
10154,1031402,10314,1976,17,2,5,3
10155,1031403,10314,1978,18,2,5,2
10156,1031404,10314,1979,19,2,5,2
10157,1031701,10317,1980,18,6,5,4
10158,1032101,10321,1981,18,5,5,5
10159,1032102,10321,1990,28,5,5,3
10160,1032901,10329,1989,26,7,0,4
10161,1032902,10329,1991,28,7,0,7
10162,1032903,10329,1995,31,7,0,5
10163,1033101,10331,1971,14,4,55,3
10164,1033102,10331,1973,15,4,100,3
10165,1033103,10331,1976,18,4,55,4
10166,1033104,10331,1979,21,4,55,2
10167,1033201,10332,1988,25,5,55,5
10168,1033202,10332,1989,26,5,55,4
10169,1033203,10332,1998,35,5,55,3
10170,1033204,10332,1999,37,5,55,3
10171,1033205,10332,2001,38,5,55,4
10172,1033401,10334,1978,17,5,5,3
10173,1033402,10334,1979,18,5,5,3
10174,1033403,10334,1982,22,5,5,3
10175,1033601,10336,1985,22,5,0,4
10176,1033602,10336,1992,29,5,0,4
10177,1034001,10340,1980,17,6,55,4
10178,1034002,10340,1981,18,6,55,3
10179,1034401,10344,1981,17,4,5,
10180,1034402,10344,1984,19,4,5,
10181,1034501,10345,1983,23,6,0,
10182,1034502,10345,1990,30,6,0,
10183,1035001,10350,1978,19,5,0,
10184,1035401,10354,1979,19,6,55,
10185,1035801,10358,1994,32,2,5,
10186,1035901,10359,1983,26,6,0,3
10187,1035902,10359,1985,28,6,0,4
10188,1035903,10359,1989,31,6,0,3
10189,1036001,10360,1984,25,6,0,5
10190,1036002,10360,1986,26,6,0,4
10191,1036003,10360,1991,31,6,0,3
10192,1036101,10361,1978,19,4,55,
10193,1036102,10361,1980,21,4,100,
10194,1036103,10361,1984,25,4,55,
10195,1036201,10362,1998,36,10,5,4
10196,1036601,10366,1987,24,6,0,
10197,1036602,10366,1989,27,6,0,
10198,1037101,10371,1980,19,5,5,3
10199,1037102,10371,1985,24,5,5,3
10200,1037103,10371,1990,29,5,5,3
10201,1037104,10371,2001,40,5,55,2
10202,1037201,10372,1992,28,7,5,
10203,1037301,10373,1977,18,4,5,
10204,1037302,10373,1981,21,4,55,
10205,1037303,10373,1983,23,4,5,
10206,1037304,10373,1987,27,4,5,2
10207,1037401,10374,1993,29,5,0,3
10208,1037501,10375,1979,20,6,0,3
10209,1037502,10375,1983,24,6,0,4
10210,1037701,10377,1984,24,,5,7
10211,1037702,10377,1985,25,,5,5
10212,1037703,10377,1988,28,,5,3
10213,1037704,10377,1991,31,,5,5
10214,1037705,10377,1994,34,,5,5
10215,1037801,10378,1983,19,9,5,5
10216,1037802,10378,1988,23,9,5,5
10217,1037803,10378,1989,24,9,5,5
10218,1037901,10379,1981,20,6,5,3
10219,1037902,10379,1991,30,6,100,5
10220,1038301,10383,1978,20,1,5,2
10221,1038302,10383,1980,22,1,5,3
10222,1039001,10390,1981,23,9,55,
10223,1039002,10390,1989,31,9,55,
10224,1039401,10394,1988,30,8,0,
10225,1039501,10395,1984,26,6,0,
10226,1039502,10395,1987,29,6,0,
10227,1039601,10396,1986,28,7,0,
10228,1039602,10396,1989,31,7,0,
10229,1039901,10399,1979,20,5,55,
10230,1039902,10399,1983,23,5,55,
10231,1040001,10400,1990,30,5,0,
10232,1040101,10401,1989,27,6,5,5
10233,1040102,10401,1989,27,6,5,4
10234,1040103,10401,1991,29,6,5,3
10235,1040601,10406,1987,27,9,0,4
10236,1040602,10406,1988,28,9,0,4
10237,1040603,10406,1997,37,9,0,
10238,1040901,10409,1979,18,5,0,
10239,1040902,10409,1982,21,5,0,
10240,1041101,10411,1986,22,5,1,
10241,1041501,10415,1978,21,2,0,
10242,1041502,10415,1979,22,2,0,
10243,1041503,10415,1980,23,2,0,
10244,1041504,10415,1982,24,2,0,
10245,1041505,10415,1983,25,2,0,
10246,1041506,10415,1984,27,2,0,
10247,1041507,10415,1986,29,2,0,
10248,1041801,10418,1982,19,2,55,
10249,1041802,10418,1985,22,2,0,
10250,1041803,10418,1987,24,2,0,
10251,1041901,10419,1976,18,4,0,
10252,1042001,10420,1976,16,3,55,
10253,1042002,10420,1980,19,3,5,
10254,1042003,10420,1982,21,3,5,
10255,1042101,10421,1982,18,5,5,3
10256,1042102,10421,1988,24,5,5,3
10257,1042201,10422,1981,19,6,55,2
10258,1042202,10422,1997,34,6,55,3
10259,1042701,10427,1983,22,5,0,4
10260,1042702,10427,1987,26,5,0,5
10261,1042801,10428,1983,24,6,5,3
10262,1042802,10428,1984,25,6,5,5
10263,1042803,10428,1986,27,6,1,3
10264,1042901,10429,1984,24,6,0,4
10265,1042902,10429,1986,25,6,0,3
10266,1042903,10429,1989,29,6,0,3
10267,1043301,10433,1979,21,6,5,5
10268,1043302,10433,1984,25,6,5,3
10269,1043601,10436,1982,25,5,5,5
10270,1043602,10436,1985,28,5,5,8
10271,1044301,10443,1985,22,4,5,3
10272,1044302,10443,1996,34,4,0,5
10273,1044401,10444,1981,17,6,5,5
10274,1044402,10444,1982,18,6,5,4
10275,1044501,10445,1977,18,5,0,4
10276,1044502,10445,1982,23,5,55,3
10277,1044601,10446,1981,18,4,5,
10278,1044602,10446,1986,23,4,55,
10279,1044603,10446,1990,27,4,0,
10280,1044801,10448,1988,24,7,5,2
10281,1044802,10448,1999,35,7,5,3
10282,1045001,10450,1988,29,8,55,7
10283,1045002,10450,1989,30,8,55,5
10284,1045101,10451,1979,22,7,5,5
10285,1045102,10451,1980,23,7,5,7
10286,1045103,10451,1991,34,7,55,5
10287,1045201,10452,1981,20,6,5,3
10288,1045202,10452,1993,33,6,5,5
10289,1045801,10458,1985,26,8,0,
10290,1045802,10458,1989,31,8,0,
10291,1046501,10465,1985,24,6,55,
10292,1046701,10467,1980,15,3,0,
10293,1046702,10467,1982,18,3,0,
10294,1047501,10475,1981,19,5,0,
10295,1047502,10475,1984,23,5,0,
10296,1047503,10475,1988,26,5,0,
10297,1047701,10477,1976,19,5,5,
10298,1047702,10477,1977,20,5,5,
10299,1047703,10477,1979,22,5,5,
10300,1047704,10477,1983,26,5,5,
10301,1047705,10477,1987,30,5,0,
10302,1047801,10478,1992,30,5,5,2
10303,1048001,10480,1976,18,5,5,
10304,1048002,10480,1982,24,5,0,
10305,1048003,10480,1989,31,5,0,
10306,1048101,10481,1978,20,6,5,4
10307,1048102,10481,1983,25,6,55,3
10308,1048103,10481,1984,27,6,5,3
10309,1048401,10484,1980,15,6,5,
10310,1048402,10484,1981,17,6,5,
10311,1048403,10484,1984,19,6,0,
10312,1048404,10484,1984,19,6,0,
10313,1048405,10484,1987,22,6,0,
10314,1048501,10485,1985,22,3,0,
10315,1048502,10485,1988,25,3,0,
10316,1048601,10486,1979,19,5,5,3
10317,1048602,10486,1982,22,5,5,2
10318,1048603,10486,1986,26,5,5,2
10319,1049101,10491,1976,16,5,100,4
10320,1049102,10491,1980,20,5,55,4
10321,1049401,10494,1980,17,2,55,
10322,1049402,10494,1981,18,2,0,
10323,1049601,10496,1986,26,5,5,
10324,1049801,10498,1989,25,5,0,
10325,1050001,10500,1986,28,6,0,5
10326,1050002,10500,1995,38,6,0,6
10327,1050201,10502,1975,16,3,0,
10328,1050202,10502,1979,20,3,0,
10329,1050203,10502,1985,26,3,0,
10330,1050401,10504,1993,31,6,0,
10331,1050402,10504,1996,34,6,0,5
10332,1050601,10506,1976,17,4,55,
10333,1050602,10506,1978,19,4,5,2
10334,1050603,10506,1983,24,4,100,2
10335,1050604,10506,1992,33,4,0,4
10336,1050605,10506,1993,34,4,0,2
10337,1050701,10507,1984,23,6,0,5
10338,1050702,10507,1987,26,6,0,4
10339,1050703,10507,1990,29,6,0,4
10340,1051101,10511,1981,23,5,0,
10341,1051102,10511,1983,25,5,0,
10342,1051103,10511,1991,34,5,0,
10343,1051201,10512,1982,21,6,55,4
10344,1051202,10512,1990,30,6,55,3
10345,1051203,10512,1993,32,6,55,3
10346,1051401,10514,1998,34,10,55,5
10347,1051601,10516,1984,19,4,55,2
10348,1051602,10516,1987,23,4,55,2
10349,1051801,10518,1984,24,5,0,
10350,1051802,10518,1987,28,5,0,
10351,1052101,10521,1976,17,2,0,
10352,1052102,10521,1978,18,2,0,
10353,1052103,10521,1985,25,2,0,
10354,1052104,10521,1989,29,2,0,
10355,1052105,10521,1993,33,2,0,
10356,1052601,10526,1995,32,5,0,
10357,1052602,10526,2002,39,5,0,
10358,1052801,10528,1996,35,4,55,4
10359,1052802,10528,1997,36,4,55,4
10360,1052901,10529,1985,22,6,55,5
10361,1053001,10530,1975,17,1,0,5
10362,1053002,10530,1979,21,1,0,5
10363,1053003,10530,1981,23,1,0,3
10364,1053004,10530,1998,39,1,0,
10365,1053201,10532,1979,20,5,5,2
10366,1053202,10532,1980,22,5,5,3
10367,1053203,10532,1991,33,5,5,2
10368,1053204,10532,1995,37,5,5,1
10369,1053301,10533,1985,23,6,55,7
10370,1053401,10534,1987,24,7,55,
10371,1053402,10534,1988,26,7,55,
10372,1053403,10534,1990,27,7,55,
10373,1053404,10534,1997,34,7,0,
10374,1053501,10535,1989,28,6,100,2
10375,1053502,10535,1992,31,6,5,3
10376,1053701,10537,1990,26,6,5,5
10377,1053801,10538,1980,18,4,55,2
10378,1053802,10538,1985,24,4,0,3
10379,1053803,10538,1989,28,4,0,5
10380,1053804,10538,1994,33,4,0,4
10381,1053901,10539,1988,27,6,0,
10382,1054201,10542,1992,27,6,5,4
10383,1054202,10542,1995,30,6,5,3
10384,1054203,10542,1997,33,6,5,2
10385,1054204,10542,2000,35,6,5,2
10386,1054301,10543,1988,24,6,55,3
10387,1054302,10543,1992,28,6,55,4
10388,1054303,10543,1993,30,6,55,3
10389,1054401,10544,1981,20,5,5,2
10390,1054402,10544,1983,22,5,5,2
10391,1054601,10546,1980,18,4,0,
10392,1054602,10546,1981,19,4,0,
10393,1054603,10546,1985,22,4,0,
10394,1055001,10550,1995,34,10,0,6
10395,1055101,10551,1997,34,7,0,6
10396,1055401,10554,1979,20,6,0,5
10397,1055801,10558,1986,21,5,0,
10398,1055802,10558,1987,23,5,0,
10399,1055803,10558,1988,24,5,0,
10400,1055901,10559,1987,26,5,0,
10401,1056401,10564,1981,16,3,0,
10402,1056402,10564,1984,19,3,5,
10403,1056403,10564,1988,24,3,0,
10404,1056501,10565,1978,21,6,55,4
10405,1056502,10565,1982,24,6,55,2
10406,1056503,10565,1987,29,6,0,4
10407,1056504,10565,1994,36,6,55,2
10408,1056901,10569,1980,22,7,0,2
10409,1056902,10569,1983,25,7,0,4
10410,1057201,10572,1991,27,7,5,4
10411,1057301,10573,1983,24,6,5,5
10412,1057302,10573,1986,27,6,5,4
10413,1057303,10573,1991,32,6,5,4
10414,1057701,10577,1981,16,4,55,
10415,1057702,10577,1983,18,4,55,
10416,1057703,10577,1984,20,4,55,
10417,1057901,10579,1978,18,4,5,2
10418,1057902,10579,1981,21,4,100,2
10419,1057903,10579,1982,22,4,100,2
10420,1058101,10581,1983,21,6,1,7
10421,1058102,10581,1986,24,6,0,5
10422,1058103,10581,1991,29,6,0,4
10423,1058201,10582,1976,17,6,55,2
10424,1058202,10582,1982,24,6,5,5
10425,1058203,10582,1982,24,6,5,7
10426,1058601,10586,1979,15,5,5,2
10427,1058602,10586,1981,17,5,5,3
10428,1058603,10586,1983,19,5,5,3
10429,1058604,10586,1984,20,5,5,3
10430,1058801,10588,1983,23,5,0,
10431,1058901,10589,1977,20,5,5,
10432,1059001,10590,1983,24,6,5,1
10433,1059002,10590,1987,28,6,5,3
10434,1059201,10592,1980,17,4,100,
10435,1059401,10594,1979,18,4,0,
10436,1059402,10594,1984,23,4,0,
10437,1059701,10597,1977,19,5,0,
10438,1059702,10597,1982,24,5,100,
10439,1059901,10599,1979,22,6,0,
10440,1059902,10599,1982,24,6,0,
10441,1061501,10615,1982,25,6,55,
10442,1061502,10615,1984,26,6,55,
10443,1061801,10618,1980,21,6,0,
10444,1061802,10618,1982,23,6,0,
10445,1062101,10621,1977,20,6,55,
10446,1062102,10621,1982,25,6,1,
10447,1062201,10622,1979,21,6,0,
10448,1062601,10626,1983,24,5,0,
10449,1062701,10627,1981,22,5,0,
10450,1062801,10628,1981,22,5,0,
10451,1062802,10628,1982,23,5,0,
10452,1063401,10634,1979,22,7,55,5
10453,1063402,10634,1982,25,7,0,4
10454,1063403,10634,1982,25,7,0,4
10455,1063601,10636,1979,20,7,100,
10456,1064901,10649,1980,20,5,0,
10457,1064902,10649,1984,24,5,0,
10458,1065001,10650,1980,22,6,0,
10459,1065101,10651,1983,22,5,0,
10460,1065201,10652,1981,23,6,0,
10461,1065301,10653,1984,24,6,0,
10462,1067401,10674,1980,20,5,0,
10463,1067402,10674,1982,22,5,0,
10464,1067601,10676,1982,21,5,0,
10465,1067701,10677,1982,23,5,0,
10466,1068001,10680,1979,21,5,0,
10467,1068002,10680,1983,25,5,0,
10468,1068201,10682,1984,24,5,0,
10469,1068301,10683,1981,22,5,55,
10470,1068401,10684,1980,22,5,0,
10471,1068501,10685,1979,19,5,0,
10472,1068502,10685,1981,21,5,0,
10473,1068503,10685,1982,22,5,0,
10474,1068701,10687,1979,22,6,5,
10475,1068702,10687,1981,23,6,5,
10476,1068801,10688,1974,17,5,100,
10477,1068901,10689,1983,23,5,0,
10478,1069101,10691,1979,21,5,0,
10479,1069102,10691,1981,22,5,0,
10480,1071201,10712,1978,21,6,0,
10481,1071202,10712,1980,22,6,0,
10482,1071203,10712,1981,23,6,0,
10483,1071301,10713,1979,19,5,0,
10484,1072001,10720,1978,21,5,100,
10485,1072002,10720,1981,24,5,0,
10486,1074101,10741,1982,25,6,0,
10487,1074401,10744,1980,20,5,0,
10488,1074402,10744,1983,23,5,0,
10489,1074601,10746,1977,19,6,0,
10490,1075201,10752,1979,21,6,5,5
10491,1079201,10792,1980,22,5,0,
10492,1079202,10792,1982,24,5,0,
10493,1079301,10793,1979,21,5,100,
10494,1079401,10794,1982,22,5,0,
10495,1079402,10794,1984,23,5,0,
10496,1080001,10800,1978,20,6,0,
10497,1080201,10802,1977,18,5,0,
10498,1080202,10802,1980,21,5,0,
10499,1080601,10806,1980,21,5,55,
10500,1080801,10808,1979,22,6,55,
10501,1080802,10808,1983,25,6,0,
10502,1080901,10809,1977,19,5,100,
10503,1080902,10809,1982,24,5,0,
10504,1081101,10811,1980,21,5,5,3
10505,1081102,10811,1981,22,5,5,2
10506,1081103,10811,1983,24,5,5,5
10507,1081401,10814,1979,19,5,0,
10508,1081501,10815,1980,22,5,100,
10509,1081502,10815,1982,25,5,100,
10510,1081601,10816,1983,24,5,100,
10511,1081801,10818,1979,21,7,5,5
