C0000100,C0000200,dad_distance
895303,8953,0
895501,8955,5
895502,8955,5
895601,8956,5
895602,8956,5
896001,8960,5
896002,8960,5
896101,8961,0
896102,8961,0
896201,8962,5
896202,8962,100
896203,8962,0
896501,8965,0
896502,8965,0
896601,8966,1
896602,8966,5
896701,8967,5
896702,8967,5
896703,8967,5
896704,8967,5
896705,8967,100
896706,8967,5
896901,8969,0
896902,8969,0
896903,8969,0
896904,8969,0
896905,8969,0
897001,8970,55
897401,8974,5
897402,8974,5
897403,8974,5
897404,8974,5
897701,8977,5
897702,8977,5
897703,8977,55
897704,8977,0
898201,8982,5
898501,8985,100
898502,8985,5
899601,8996,5
899602,8996,0
899603,8996,0
900001,9000,5
900002,9000,5
900003,9000,5
900401,9004,0
900402,9004,0
901101,9011,100
901102,9011,0
901103,9011,0
901201,9012,100
901801,9018,5
901901,9019,55
901902,9019,55
901903,9019,5
901904,9019,55
902101,9021,55
902301,9023,55
902302,9023,55
902501,9025,5
902502,9025,0
902503,9025,0
902901,9029,55
903301,9033,0
903302,9033,0
903501,9035,5
903502,9035,5
903503,9035,0
903701,9037,5
903702,9037,5
903703,9037,5
903801,9038,5
903802,9038,55
904001,9040,0
904002,9040,0
904003,9040,0
904101,9041,0
904102,9041,0
904103,9041,0
904501,9045,5
904502,9045,5
904503,9045,55
904601,9046,5
904801,9048,5
904802,9048,5
904803,9048,55
904804,9048,55
904805,9048,55
904806,9048,5
905001,9050,5
905002,9050,100
905003,9050,0
905301,9053,5
905701,9057,5
905702,9057,5
905703,9057,55
905704,9057,5
906001,9060,55
906002,9060,100
906003,9060,100
906004,9060,5
906005,9060,5
906301,9063,5
906302,9063,55
906401,9064,55
906402,9064,55
906403,9064,5
906404,9064,5
906501,9065,5
906502,9065,5
906701,9067,0
906702,9067,0
906703,9067,5
907001,9070,5
907002,9070,5
907003,9070,5
907401,9074,0
907402,9074,55
907403,9074,55
908001,9080,55
908002,9080,55
908003,9080,55
908101,9081,55
908102,9081,55
908103,9081,55
908401,9084,0
908402,9084,0
908601,9086,0
908602,9086,0
908701,9087,5
909201,9092,5
909202,9092,5
909501,9095,5
910001,9100,5
910002,9100,5
910003,9100,5
910101,9101,5
910102,9101,5
910103,9101,0
910104,9101,0
910301,9103,0
910302,9103,0
910303,9103,0
910401,9104,0
910402,9104,5
910403,9104,5
910404,9104,0
910601,9106,5
910801,9108,100
910802,9108,5
910803,9108,55
910901,9109,5
910902,9109,5
910903,9109,5
911501,9115,5
911502,9115,5
911503,9115,5
911701,9117,0
911702,9117,0
911801,9118,5
911802,9118,5
911803,9118,0
911901,9119,0
912201,9122,5
912202,9122,5
912401,9124,0
912402,9124,0
912901,9129,0
913301,9133,5
913302,9133,5
913401,9134,0
913402,9134,0
913501,9135,0
913801,9138,0
914101,9141,5
914102,9141,5
914201,9142,55
914202,9142,5
914203,9142,0
914301,9143,0
914302,9143,0
914401,9144,0
914402,9144,0
914403,9144,0
914501,9145,0
914502,9145,0
914503,9145,0
914504,9145,0
914801,9148,5
914802,9148,5
915701,9157,5
915702,9157,5
915703,9157,5
915901,9159,0
916701,9167,0
916801,9168,0
917101,9171,0
917102,9171,0
917103,9171,0
917201,9172,5
917202,9172,5
917301,9173,0
917302,9173,0
917303,9173,0
917401,9174,5
917801,9178,5
917802,9178,5
917901,9179,0
917902,9179,0
917903,9179,0
918001,9180,5
918002,9180,5
918003,9180,5
918004,9180,5
918005,9180,5
918201,9182,5
918202,9182,5
918203,9182,1
918301,9183,5
918302,9183,5
918303,9183,5
918501,9185,5
919201,9192,5
919202,9192,5
919301,9193,5
919501,9195,5
919901,9199,0
919902,9199,5
920101,9201,55
920102,9201,55
920201,9202,0
920501,9205,5
920502,9205,100
920503,9205,55
920601,9206,5
920602,9206,5
920801,9208,100
921401,9214,100
921402,9214,100
921403,9214,1
921404,9214,0
921901,9219,5
922001,9220,100
922002,9220,100
922101,9221,0
922301,9223,55
922302,9223,0
922701,9227,5
922801,9228,5
922802,9228,5
922901,9229,55
922902,9229,0
922903,9229,0
923101,9231,1
923102,9231,1
923301,9233,5
923302,9233,5
923303,9233,5
923401,9234,5
923402,9234,5
923601,9236,55
923801,9238,0
923802,9238,0
923901,9239,0
923902,9239,0
924301,9243,5
924401,9244,0
924402,9244,0
924601,9246,0
924602,9246,0
924801,9248,1
924802,9248,1
924901,9249,0
925201,9252,0
925202,9252,0
925501,9255,55
925502,9255,55
925503,9255,55
925504,9255,55
925601,9256,5
925602,9256,5
925701,9257,5
925702,9257,5
925703,9257,5
925901,9259,0
925902,9259,0
926001,9260,55
926002,9260,5
926101,9261,5
926102,9261,55
926201,9262,100
926401,9264,0
926402,9264,5
926403,9264,5
926801,9268,5
926802,9268,0
927201,9272,55
927202,9272,55
927203,9272,55
927301,9273,0
927302,9273,0
927303,9273,5
927304,9273,5
927401,9274,5
927402,9274,5
927403,9274,5
927501,9275,5
927502,9275,5
927503,9275,55
927504,9275,55
927701,9277,0
927702,9277,0
927703,9277,0
927801,9278,5
927802,9278,5
928101,9281,5
928102,9281,100
928103,9281,0
928401,9284,55
928402,9284,5
928403,9284,5
928404,9284,5
928601,9286,0
928602,9286,0
928701,9287,5
928702,9287,5
928703,9287,5
928704,9287,5
929801,9298,5
929802,9298,5
929803,9298,5
929804,9298,5
929805,9298,5
930801,9308,5
930802,9308,0
930803,9308,0
930804,9308,0
930805,9308,0
930806,9308,0
930807,9308,0
931201,9312,55
931202,9312,5
931203,9312,5
931204,9312,5
931701,9317,0
931702,9317,0
931703,9317,0
931704,9317,0
931901,9319,0
931902,9319,55
931903,9319,5
932301,9323,5
932501,9325,0
932502,9325,0
933001,9330,0
933301,9333,5
933601,9336,0
933701,9337,55
933702,9337,0
934001,9340,5
934101,9341,55
934102,9341,5
934201,9342,55
934202,9342,0
934401,9344,0
934402,9344,5
934601,9346,5
934701,9347,5
934702,9347,5
934901,9349,5
934902,9349,5
934903,9349,5
934904,9349,5
935301,9353,0
935302,9353,0
935401,9354,0
935402,9354,0
935403,9354,0
935501,9355,55
935901,9359,55
935902,9359,55
936001,9360,0
936002,9360,0
936301,9363,5
936501,9365,0
936601,9366,55
936602,9366,55
937101,9371,5
937102,9371,5
937401,9374,0
937402,9374,0
937403,9374,0
937404,9374,0
937801,9378,0
937802,9378,0
938001,9380,0
938002,9380,0
938101,9381,0
938102,9381,5
938103,9381,5
938201,9382,100
938202,9382,100
938203,9382,100
938204,9382,55
938205,9382,0
938301,9383,5
938302,9383,5
938401,9384,5
938801,9388,5
938802,9388,5
938803,9388,5
939201,9392,5
939202,9392,5
939203,9392,5
939601,9396,0
939602,9396,0
939603,9396,0
939701,9397,5
939702,9397,5
940101,9401,55
940102,9401,55
940103,9401,55
940301,9403,55
940302,9403,5
940601,9406,0
940801,9408,0
940802,9408,0
940803,9408,0
941301,9413,5
941302,9413,55
941601,9416,5
941602,9416,5
942101,9421,0
942102,9421,0
942301,9423,55
942302,9423,55
942303,9423,55
942901,9429,0
942902,9429,0
943001,9430,0
943002,9430,0
943201,9432,5
943301,9433,5
943302,9433,5
943401,9434,5
943402,9434,5
944001,9440,5
944002,9440,5
944101,9441,5
944102,9441,5
944103,9441,0
944104,9441,0
944601,9446,5
944602,9446,5
945201,9452,0
945501,9455,0
945502,9455,0
945601,9456,0
945901,9459,0
946001,9460,0
946101,9461,0
946102,9461,0
946401,9464,0
946601,9466,0
946602,9466,0
946901,9469,55
947301,9473,5
947302,9473,5
947303,9473,5
947304,9473,5
947305,9473,5
947601,9476,5
947602,9476,5
947701,9477,5
947702,9477,5
947703,9477,5
947901,9479,0
947902,9479,0
948201,9482,5
948202,9482,5
948203,9482,5
948301,9483,0
948302,9483,0
948501,9485,0
948502,9485,0
948503,9485,0
948504,9485,0
948701,9487,0
948702,9487,0
948801,9488,0
948802,9488,0
948803,9488,0
949201,9492,0
949202,9492,0
949601,9496,0
949602,9496,0
949603,9496,0
949701,9497,5
949702,9497,5
949801,9498,0
949802,9498,0
949803,9498,0
949804,9498,0
949805,9498,0
949901,9499,0
949902,9499,55
949903,9499,55
949904,9499,55
949905,9499,55
949906,9499,5
949907,9499,5
950101,9501,0
950401,9504,55
950701,9507,0
950702,9507,0
950703,9507,0
951001,9510,5
951201,9512,5
951202,9512,0
951501,9515,55
951502,9515,5
951503,9515,5
951601,9516,5
951602,9516,5
951603,9516,5
951604,9516,5
951605,9516,5
951701,9517,100
951702,9517,100
952101,9521,5
952102,9521,5
952103,9521,5
952201,9522,5
952202,9522,5
952301,9523,5
952302,9523,0
952303,9523,5
952304,9523,0
952305,9523,0
952306,9523,0
952307,9523,0
952501,9525,0
952901,9529,5
952902,9529,5
952903,9529,5
952904,9529,0
953001,9530,0
953002,9530,0
953201,9532,0
953202,9532,0
953203,9532,0
953601,9536,5
953602,9536,5
953701,9537,5
953702,9537,5
953703,9537,5
953704,9537,5
954101,9541,0
954201,9542,55
954202,9542,5
954203,9542,1
954204,9542,1
955401,9554,55
955402,9554,55
955403,9554,55
955601,9556,55
955602,9556,55
955701,9557,5
955702,9557,55
955801,9558,5
955802,9558,5
956001,9560,55
956401,9564,0
956701,9567,55
956702,9567,5
956801,9568,0
956802,9568,0
956803,9568,0
957401,9574,0
957402,9574,0
957501,9575,5
957502,9575,5
957503,9575,5
957504,9575,5
957601,9576,0
957602,9576,0
957603,9576,0
957801,9578,0
957802,9578,5
957803,9578,5
957804,9578,5
957805,9578,0
957806,9578,0
957901,9579,0
957902,9579,0
958201,9582,0
958202,9582,0
959301,9593,0
959302,9593,0
959303,9593,0
959401,9594,0
959402,9594,0
959601,9596,5
959602,9596,5
959701,9597,0
960201,9602,0
960202,9602,0
960401,9604,0
960402,9604,0
960801,9608,55
960802,9608,55
960803,9608,55
960901,9609,5
961001,9610,0
961101,9611,55
961102,9611,55
961401,9614,55
961601,9616,100
961602,9616,5
961603,9616,0
961901,9619,5
961902,9619,5
962001,9620,5
962002,9620,0
962003,9620,55
962301,9623,0
962302,9623,0
962701,9627,5
962702,9627,5
962703,9627,5
963101,9631,100
963201,9632,1
963202,9632,1
963203,9632,1
963301,9633,5
963302,9633,0
963501,9635,0
963502,9635,0
963701,9637,0
963702,9637,0
964001,9640,0
964002,9640,0
964101,9641,0
964102,9641,0
964401,9644,55
964402,9644,55
964701,9647,0
964801,9648,0
964802,9648,0
964803,9648,0
964804,9648,0
965201,9652,0
965202,9652,0
965501,9655,5
965502,9655,5
965503,9655,5
965701,9657,5
965901,9659,0
966001,9660,55
966002,9660,55
966101,9661,55
966102,9661,55
966201,9662,0
967101,9671,0
967102,9671,0
967103,9671,0
967104,9671,0
967201,9672,0
967601,9676,55
967602,9676,55
967603,9676,55
968001,9680,55
968002,9680,55
968003,9680,55
968401,9684,55
968402,9684,55
968601,9686,5
968602,9686,5
969201,9692,0
969202,9692,0
970201,9702,0
970401,9704,0
970402,9704,0
970501,9705,0
970701,9707,100
970702,9707,100
970901,9709,0
971101,9711,0
971102,9711,0
971301,9713,0
972201,9722,0
973001,9730,100
973002,9730,0
973003,9730,0
973101,9731,5
973301,9733,0
973601,9736,0
973602,9736,0
973603,9736,0
974001,9740,5
974002,9740,5
974801,9748,0
974802,9748,0
975001,9750,0
975002,9750,0
975003,9750,55
975301,9753,5
975401,9754,5
975402,9754,5
975403,9754,5
975404,9754,5
975501,9755,55
975502,9755,55
975601,9756,5
975602,9756,5
975701,9757,55
975702,9757,55
975801,9758,55
975802,9758,100
975803,9758,5
976301,9763,0
976302,9763,0
976501,9765,0
976502,9765,0
976601,9766,5
976801,9768,0
976802,9768,0
976803,9768,0
977201,9772,0
977202,9772,55
977203,9772,55
977204,9772,55
977205,9772,55
977401,9774,0
977402,9774,0
977801,9778,5
977802,9778,0
977803,9778,0
978401,9784,5
978402,9784,55
978403,9784,55
978901,9789,0
978902,9789,0
978903,9789,0
979001,9790,0
979002,9790,0
979003,9790,0
979501,9795,0
979502,9795,0
979503,9795,0
979601,9796,0
979602,9796,0
979603,9796,0
979604,9796,0
979701,9797,0
979702,9797,0
979801,9798,5
979802,9798,5
979803,9798,0
979804,9798,5
980701,9807,0
980702,9807,0
980901,9809,5
980902,9809,5
981101,9811,0
981102,9811,0
981701,9817,5
981702,9817,5
981703,9817,5
982001,9820,5
982601,9826,55
982801,9828,5
982802,9828,0
982803,9828,5
982804,9828,5
982805,9828,5
983001,9830,0
983002,9830,0
983003,9830,0
983101,9831,5
983102,9831,5
983201,9832,0
983202,9832,0
983401,9834,5
983402,9834,5
983403,9834,5
983701,9837,55
983702,9837,55
983703,9837,55
983704,9837,0
983801,9838,55
983802,9838,55
983803,9838,55
983804,9838,55
983901,9839,0
983902,9839,0
983903,9839,0
984001,9840,5
984002,9840,55
984003,9840,55
984401,9844,55
984402,9844,55
984403,9844,5
984404,9844,5
984405,9844,5
984501,9845,
984502,9845,
984503,9845,
985101,9851,0
985102,9851,0
985201,9852,55
985501,9855,55
985502,9855,55
985801,9858,5
985802,9858,5
985803,9858,55
986101,9861,0
986102,9861,0
986201,9862,0
986202,9862,0
986203,9862,0
986401,9864,0
986402,9864,0
986501,9865,5
986502,9865,5
986503,9865,0
986504,9865,0
986505,9865,5
986506,9865,55
986507,9865,
987001,9870,5
987002,9870,5
987003,9870,5
987101,9871,5
987102,9871,55
987401,9874,0
987402,9874,0
987403,9874,0
987701,9877,5
987702,9877,0
988101,9881,0
988102,9881,0
988103,9881,0
988201,9882,0
988202,9882,0
988203,9882,0
988501,9885,0
988502,9885,0
988701,9887,100
988702,9887,100
989101,9891,0
989102,9891,0
989201,9892,5
989202,9892,5
989501,9895,5
989502,9895,5
989503,9895,0
989701,9897,0
989702,9897,0
989801,9898,0
989901,9899,55
989902,9899,55
990301,9903,0
990601,9906,0
990602,9906,0
991001,9910,100
991301,9913,100
991302,9913,100
991303,9913,0
991601,9916,5
991602,9916,5
991603,9916,5
991604,9916,5
992001,9920,0
992002,9920,0
992201,9922,5
992202,9922,0
992501,9925,5
992502,9925,5
992701,9927,55
992702,9927,
993001,9930,0
993002,9930,0
993003,9930,5
993201,9932,0
993202,9932,0
993501,9935,0
993502,9935,0
993503,9935,5
993504,9935,5
993801,9938,55
993802,9938,55
993803,9938,55
993804,9938,0
993901,9939,5
993902,9939,55
994001,9940,55
994002,9940,55
994101,9941,0
994102,9941,0
994401,9944,0
994402,9944,0
994501,9945,0
994502,9945,0
994503,9945,0
994504,9945,0
994601,9946,55
994602,9946,55
994801,9948,5
995101,9951,5
995102,9951,5
995103,9951,5
995104,9951,5
995301,9953,5
995302,9953,5
995303,9953,5
995304,9953,5
995501,9955,0
995502,9955,0
996001,9960,0
996002,9960,0
996501,9965,5
996502,9965,5
996601,9966,0
996602,9966,0
996603,9966,0
996604,9966,0
996701,9967,0
996702,9967,5
996703,9967,5
997001,9970,5
997002,9970,5
997003,9970,5
997004,9970,55
997005,9970,5
997006,9970,1
997201,9972,55
997202,9972,5
997203,9972,5
997301,9973,0
997401,9974,55
997402,9974,55
997403,9974,0
997404,9974,0
997801,9978,55
998001,9980,5
998002,9980,5
998003,9980,5
998004,9980,0
998005,9980,0
998006,9980,0
998101,9981,55
998102,9981,55
998103,9981,0
998104,9981,0
998201,9982,0
998202,9982,0
998203,9982,0
998601,9986,5
998602,9986,5
998603,9986,5
998604,9986,5
998605,9986,100
999101,9991,0
999102,9991,0
999201,9992,5
999202,9992,55
999203,9992,55
999204,9992,55
999205,9992,55
999501,9995,5
999502,9995,0
999701,9997,5
999702,9997,5
999703,9997,55
999704,9997,55
1000001,10000,5
1000002,10000,5
1000003,10000,5
1000004,10000,5
1000201,10002,100
1000202,10002,100
1000203,10002,100
1000801,10008,5
1000802,10008,5
1000803,10008,5
1001101,10011,0
1001102,10011,0
1001201,10012,0
1001202,10012,0
1001203,10012,0
1001501,10015,
1001502,10015,
1001601,10016,5
1001602,10016,5
1001603,10016,5
1002401,10024,5
1002402,10024,5
1002403,10024,0
1002601,10026,5
1002602,10026,5
1002603,10026,5
1002604,10026,5
1002605,10026,5
1002606,10026,5
1002607,10026,5
1002901,10029,0
1002902,10029,0
1003201,10032,0
1003202,10032,100
1003203,10032,100
1003204,10032,0
1003205,10032,1
1003206,10032,1
1003401,10034,0
1003402,10034,0
1003403,10034,0
1003601,10036,0
1003602,10036,0
1003603,10036,0
1003604,10036,0
1003605,10036,0
1003701,10037,55
1003801,10038,5
1003802,10038,5
1004201,10042,100
1004202,10042,100
1004203,10042,0
1004204,10042,0
1004401,10044,0
1004701,10047,0
1004801,10048,0
1004802,10048,0
1004803,10048,0
1004901,10049,0
1004902,10049,0
1004903,10049,0
1004904,10049,0
1005201,10052,55
1005202,10052,55
1005203,10052,55
1005401,10054,5
1005402,10054,5
1005601,10056,5
1005602,10056,55
1005901,10059,0
1005902,10059,0
1005903,10059,0
1006001,10060,0
1006002,10060,0
1006201,10062,0
1006202,10062,0
1006203,10062,0
1006301,10063,5
1006302,10063,5
1006601,10066,0
1006602,10066,0
1006603,10066,0
1006604,10066,0
1007201,10072,0
1007202,10072,0
1007203,10072,0
1007301,10073,0
1007302,10073,0
1007303,10073,0
1007304,10073,0
1007701,10077,5
1007702,10077,55
1007703,10077,55
1007704,10077,5
1007901,10079,55
1008101,10081,55
1008102,10081,1
1008103,10081,0
1008104,10081,0
1008105,10081,0
1008601,10086,55
1008602,10086,0
1008801,10088,5
1009201,10092,0
1009202,10092,0
1009301,10093,5
1009302,10093,0
1009501,10095,1
1009502,10095,1
1009503,10095,1
1009701,10097,0
1009702,10097,0
1009703,10097,0
1010101,10101,0
1010102,10101,0
1010103,10101,0
1010104,10101,0
1010401,10104,0
1010402,10104,0
1010403,10104,55
1010404,10104,55
1010601,10106,0
1010602,10106,0
1011201,10112,5
1011202,10112,5
1011203,10112,0
1011204,10112,0
1011301,10113,5
1011302,10113,
1011601,10116,5
1011701,10117,5
1011702,10117,5
1011901,10119,0
1011902,10119,0
1012501,10125,5
1012502,10125,55
1012701,10127,5
1012901,10129,0
1013001,10130,5
1013002,10130,5
1013201,10132,0
1013202,10132,0
1013501,10135,5
1013502,10135,55
1013503,10135,5
1013601,10136,
1013602,10136,55
1013801,10138,0
1014001,10140,0
1014002,10140,0
1014401,10144,5
1014402,10144,0
1014501,10145,0
1014801,10148,0
1014802,10148,0
1014901,10149,0
1014902,10149,0
1015001,10150,0
1015002,10150,0
1015003,10150,0
1015101,10151,55
1015301,10153,0
1015601,10156,5
1015602,10156,5
1016201,10162,5
1016202,10162,5
1016401,10164,0
1016402,10164,0
1016601,10166,0
1016602,10166,0
1016603,10166,0
1016801,10168,0
1016802,10168,0
1017501,10175,0
1017502,10175,0
1017503,10175,0
1017504,10175,0
1018101,10181,5
1018102,10181,5
1018103,10181,55
1018104,10181,55
1018201,10182,5
1018301,10183,5
1018302,10183,5
1018303,10183,5
1018304,10183,5
1018401,10184,
1018402,10184,5
1018403,10184,5
1018404,10184,5
1018501,10185,5
1018502,10185,0
1018503,10185,0
1018801,10188,55
1018802,10188,55
1019101,10191,5
1019102,10191,5
1019103,10191,5
1019104,10191,5
1019105,10191,5
1019301,10193,0
1019302,10193,0
1019303,10193,0
1020301,10203,5
1020302,10203,5
1021001,10210,5
1021002,10210,5
1021003,10210,5
1021101,10211,55
1021102,10211,0
1021103,10211,0
1021104,10211,0
1021201,10212,0
1021202,10212,0
1021301,10213,5
1021302,10213,5
1021303,10213,5
1021304,10213,5
1021401,10214,0
1021402,10214,0
1021501,10215,5
1021502,10215,5
1021601,10216,0
1021901,10219,55
1022001,10220,55
1022002,10220,0
1022003,10220,0
1022004,10220,0
1022101,10221,0
1022102,10221,0
1022601,10226,0
1022602,10226,0
1022701,10227,0
1022702,10227,0
1022703,10227,0
1022901,10229,5
1022902,10229,5
1023101,10231,1
1023102,10231,1
1023401,10234,5
1023402,10234,55
1023403,10234,5
1023601,10236,5
1023602,10236,5
1023603,10236,5
1023701,10237,5
1023702,10237,55
1023801,10238,5
1023802,10238,5
1024101,10241,0
1024102,10241,0
1024103,10241,0
1024104,10241,0
1024301,10243,55
1024302,10243,55
1024303,10243,55
1024501,10245,0
1024502,10245,0
1024503,10245,0
1024601,10246,5
1025201,10252,0
1025401,10254,55
1025501,10255,100
1025502,10255,5
1025503,10255,0
1025701,10257,5
1025702,10257,5
1025901,10259,5
1025902,10259,5
1026001,10260,5
1026002,10260,5
1026101,10261,5
1026102,10261,1
1026201,10262,0
1026202,10262,55
1026701,10267,0
1026801,10268,0
1026802,10268,0
1026901,10269,0
1027101,10271,5
1027201,10272,0
1027202,10272,0
1027203,10272,0
1027301,10273,0
1027302,10273,0
1028101,10281,0
1028102,10281,0
1028103,10281,0
1028301,10283,0
1028302,10283,0
1028601,10286,0
1028602,10286,0
1028603,10286,0
1029101,10291,0
1029102,10291,0
1029103,10291,0
1029201,10292,55
1029202,10292,0
1029203,10292,0
1029501,10295,100
1029701,10297,0
1029702,10297,0
1029901,10299,0
1029902,10299,0
1030201,10302,1
1030301,10303,5
1030302,10303,5
1030801,10308,0
1030802,10308,0
1030803,10308,0
1030901,10309,0
1030902,10309,0
1030903,10309,0
1031001,10310,0
1031002,10310,0
1031003,10310,0
1031201,10312,0
1031202,10312,0
1031203,10312,0
1031301,10313,5
1031302,10313,5
1031401,10314,5
1031402,10314,5
1031403,10314,5
1031404,10314,5
1031701,10317,5
1032101,10321,5
1032102,10321,5
1032901,10329,0
1032902,10329,0
1032903,10329,0
1033101,10331,55
1033102,10331,100
1033103,10331,55
1033104,10331,55
1033201,10332,55
1033202,10332,55
1033203,10332,55
1033204,10332,55
1033205,10332,55
1033401,10334,5
1033402,10334,5
1033403,10334,5
1033601,10336,0
1033602,10336,0
1034001,10340,55
1034002,10340,55
1034401,10344,5
1034402,10344,5
1034501,10345,0
1034502,10345,0
1035001,10350,0
1035401,10354,55
1035801,10358,5
1035901,10359,0
1035902,10359,0
1035903,10359,0
1036001,10360,0
1036002,10360,0
1036003,10360,0
1036101,10361,55
1036102,10361,100
1036103,10361,55
1036201,10362,5
1036601,10366,0
1036602,10366,0
1037101,10371,5
1037102,10371,5
1037103,10371,5
1037104,10371,55
1037201,10372,5
1037301,10373,5
1037302,10373,55
1037303,10373,5
1037304,10373,5
1037401,10374,0
1037501,10375,0
1037502,10375,0
1037701,10377,5
1037702,10377,5
1037703,10377,5
1037704,10377,5
1037705,10377,5
1037801,10378,5
1037802,10378,5
1037803,10378,5
1037901,10379,5
1037902,10379,100
1038301,10383,5
1038302,10383,5
1039001,10390,55
1039002,10390,55
1039401,10394,0
1039501,10395,0
1039502,10395,0
1039601,10396,0
1039602,10396,0
1039901,10399,55
1039902,10399,55
1040001,10400,0
1040101,10401,5
1040102,10401,5
1040103,10401,5
1040601,10406,0
1040602,10406,0
1040603,10406,0
1040901,10409,0
1040902,10409,0
1041101,10411,1
1041501,10415,0
1041502,10415,0
1041503,10415,0
1041504,10415,0
1041505,10415,0
1041506,10415,0
1041507,10415,0
1041801,10418,55
1041802,10418,0
1041803,10418,0
1041901,10419,0
1042001,10420,55
1042002,10420,5
1042003,10420,5
1042101,10421,5
1042102,10421,5
1042201,10422,55
1042202,10422,55
1042701,10427,0
1042702,10427,0
1042801,10428,5
1042802,10428,5
1042803,10428,1
1042901,10429,0
1042902,10429,0
1042903,10429,0
1043301,10433,5
1043302,10433,5
1043601,10436,5
1043602,10436,5
1044301,10443,5
1044302,10443,0
1044401,10444,5
1044402,10444,5
1044501,10445,0
1044502,10445,55
1044601,10446,5
1044602,10446,55
1044603,10446,0
1044801,10448,5
1044802,10448,5
1045001,10450,55
1045002,10450,55
1045101,10451,5
1045102,10451,5
1045103,10451,55
1045201,10452,5
1045202,10452,5
1045801,10458,0
1045802,10458,0
1046501,10465,55
1046701,10467,0
1046702,10467,0
1047501,10475,0
1047502,10475,0
1047503,10475,0
1047701,10477,5
1047702,10477,5
1047703,10477,5
1047704,10477,5
1047705,10477,0
1047801,10478,5
1048001,10480,5
1048002,10480,0
1048003,10480,0
1048101,10481,5
1048102,10481,55
1048103,10481,5
1048401,10484,5
1048402,10484,5
1048403,10484,0
1048404,10484,0
1048405,10484,0
1048501,10485,0
1048502,10485,0
1048601,10486,5
1048602,10486,5
1048603,10486,5
1049101,10491,100
1049102,10491,55
1049401,10494,55
1049402,10494,0
1049601,10496,5
1049801,10498,0
1050001,10500,0
1050002,10500,0
1050201,10502,0
1050202,10502,0
1050203,10502,0
1050401,10504,0
1050402,10504,0
1050601,10506,55
1050602,10506,5
1050603,10506,100
1050604,10506,0
1050605,10506,0
1050701,10507,0
1050702,10507,0
1050703,10507,0
1051101,10511,0
1051102,10511,0
1051103,10511,0
1051201,10512,55
1051202,10512,55
1051203,10512,55
1051401,10514,55
1051601,10516,55
1051602,10516,55
1051801,10518,0
1051802,10518,0
1052101,10521,0
1052102,10521,0
1052103,10521,0
1052104,10521,0
1052105,10521,0
1052601,10526,0
1052602,10526,0
1052801,10528,55
1052802,10528,55
1052901,10529,55
1053001,10530,0
1053002,10530,0
1053003,10530,0
1053004,10530,0
1053201,10532,5
1053202,10532,5
1053203,10532,5
1053204,10532,5
1053301,10533,55
1053401,10534,55
1053402,10534,55
1053403,10534,55
1053404,10534,0
1053501,10535,100
1053502,10535,5
1053701,10537,5
1053801,10538,55
1053802,10538,0
1053803,10538,0
1053804,10538,0
1053901,10539,0
1054201,10542,5
1054202,10542,5
1054203,10542,5
1054204,10542,5
1054301,10543,55
1054302,10543,55
1054303,10543,55
1054401,10544,5
1054402,10544,5
1054601,10546,0
1054602,10546,0
1054603,10546,0
1055001,10550,0
1055101,10551,0
1055401,10554,0
1055801,10558,0
1055802,10558,0
1055803,10558,0
1055901,10559,0
1056401,10564,0
1056402,10564,5
1056403,10564,0
1056501,10565,55
1056502,10565,55
1056503,10565,0
1056504,10565,55
1056901,10569,0
1056902,10569,0
1057201,10572,5
1057301,10573,5
1057302,10573,5
1057303,10573,5
1057701,10577,55
1057702,10577,55
1057703,10577,55
1057901,10579,5
1057902,10579,100
1057903,10579,100
1058101,10581,1
1058102,10581,0
1058103,10581,0
1058201,10582,55
1058202,10582,5
1058203,10582,5
1058601,10586,5
1058602,10586,5
1058603,10586,5
1058604,10586,5
1058801,10588,0
1058901,10589,5
1059001,10590,5
1059002,10590,5
1059201,10592,100
1059401,10594,0
1059402,10594,0
1059701,10597,0
1059702,10597,100
1059901,10599,0
1059902,10599,0
1061501,10615,55
1061502,10615,55
1061801,10618,0
1061802,10618,0
1062101,10621,55
1062102,10621,1
1062201,10622,0
1062601,10626,0
1062701,10627,0
1062801,10628,0
1062802,10628,0
1063401,10634,55
1063402,10634,0
1063403,10634,0
1063601,10636,100
1064901,10649,0
1064902,10649,0
1065001,10650,0
1065101,10651,0
1065201,10652,0
1065301,10653,0
1067401,10674,0
1067402,10674,0
1067601,10676,0
1067701,10677,0
1068001,10680,0
1068002,10680,0
1068201,10682,0
1068301,10683,55
1068401,10684,0
1068501,10685,0
1068502,10685,0
1068503,10685,0
1068701,10687,5
1068702,10687,5
1068801,10688,100
1068901,10689,0
1069101,10691,0
1069102,10691,0
1071201,10712,0
1071202,10712,0
1071203,10712,0
1071301,10713,0
1072001,10720,100
1072002,10720,0
1074101,10741,0
1074401,10744,0
1074402,10744,0
1074601,10746,0
1075201,10752,5
1079201,10792,0
1079202,10792,0
1079301,10793,100
1079401,10794,0
1079402,10794,0
1080001,10800,0
1080201,10802,0
1080202,10802,0
1080601,10806,55
1080801,10808,55
1080802,10808,0
1080901,10809,100
1080902,10809,0
1081101,10811,5
1081102,10811,5
1081103,10811,5
1081401,10814,0
1081501,10815,100
1081502,10815,100
1081601,10816,100
1081801,10818,5
1082801,10828,0
1083301,10833,0
1083302,10833,0
1083501,10835,0
1083502,10835,0
1086101,10861,0
1086102,10861,0
