"R0000100","R8325800","R8326000","R8326200","R8326400","R8326500"
4173,-4,-4,-4,-4,-4
4174,-4,-4,-4,-4,-4
4175,-1,-4,-4,-4,-4
4176,30000,-4,-4,-4,-4
4177,-4,-4,-4,-4,-4
4178,-4,-4,-4,-4,-4
4179,-4,-4,-4,-4,-4
4180,30000,-4,-4,-4,-4
4181,-4,-4,-4,-4,-4
4182,68000,-4,-4,-4,-4
4183,-5,-5,-5,-5,-5
4184,-5,-5,-5,-5,-5
4185,38000,-4,-4,-4,-4
4186,-4,-4,-4,-4,-4
4187,65000,-4,-4,-4,-4
4188,0,-4,-4,-4,-4
4189,-5,-5,-5,-5,-5
4190,-5,-5,-5,-5,-5
4191,0,-4,-4,-4,-4
4192,309409,-4,-4,-4,-4
4193,-5,-5,-5,-5,-5
4194,-4,-4,-4,-4,-4
4195,-4,-4,-4,-4,-4
4196,-5,-5,-5,-5,-5
4197,-4,-4,-4,-4,-4
4198,-4,-4,-4,-4,-4
4199,-4,-4,-4,-4,-4
4200,0,-4,-4,-4,-4
4201,-5,-5,-5,-5,-5
4202,-5,-5,-5,-5,-5
4203,-5,-5,-5,-5,-5
4204,-4,-4,-4,-4,-4
4205,-4,-4,-4,-4,-4
4206,0,-4,-4,-4,-4
4207,-5,-5,-5,-5,-5
4208,-4,-4,-4,-4,-4
4209,-4,-4,-4,-4,-4
4210,-4,-4,-4,-4,-4
4211,-4,-4,-4,-4,-4
4212,-4,-4,-4,-4,-4
4213,40000,-4,-4,-4,-4
4214,-2,-2,-2,1,-4
4215,-2,-2,-2,1,-4
4216,9500,-4,-4,-4,-4
4217,-5,-5,-5,-5,-5
4218,309409,-4,-4,-4,-4
4219,0,-4,-4,-4,-4
4220,-4,-4,-4,-4,-4
4221,-5,-5,-5,-5,-5
4222,-4,-4,-4,-4,-4
4223,0,-4,-4,-4,-4
4224,60000,-4,-4,-4,-4
4225,24000,-4,-4,-4,-4
4226,-4,-4,-4,-4,-4
4227,25000,-4,-4,-4,-4
4228,27500,-4,-4,-4,-4
4229,-5,-5,-5,-5,-5
4230,20000,-4,-4,-4,-4
4231,-4,-4,-4,-4,-4
4232,37000,-4,-4,-4,-4
4233,-5,-5,-5,-5,-5
4234,-4,-4,-4,-4,-4
4235,-5,-5,-5,-5,-5
4236,33000,-4,-4,-4,-4
4237,-5,-5,-5,-5,-5
4238,0,-4,-4,-4,-4
4239,-4,-4,-4,-4,-4
4240,20000,-4,-4,-4,-4
4241,-4,-4,-4,-4,-4
4242,45000,-4,-4,-4,-4
4243,-4,-4,-4,-4,-4
4244,0,-4,-4,-4,-4
4245,22000,-4,-4,-4,-4
4246,24960,-4,-4,-4,-4
4247,-2,1000,2000,-4,-4
4248,-4,-4,-4,-4,-4
4249,-4,-4,-4,-4,-4
4250,-5,-5,-5,-5,-5
4251,62000,-4,-4,-4,-4
4252,-4,-4,-4,-4,-4
4253,-5,-5,-5,-5,-5
4254,-4,-4,-4,-4,-4
4255,72000,-4,-4,-4,-4
4256,-4,-4,-4,-4,-4
4257,58000,-4,-4,-4,-4
4258,0,-4,-4,-4,-4
4259,-4,-4,-4,-4,-4
4260,-4,-4,-4,-4,-4
4261,-4,-4,-4,-4,-4
4262,-4,-4,-4,-4,-4
4263,-4,-4,-4,-4,-4
4264,-4,-4,-4,-4,-4
4265,-5,-5,-5,-5,-5
4266,-5,-5,-5,-5,-5
4267,8000,-4,-4,-4,-4
4268,-4,-4,-4,-4,-4
4269,-5,-5,-5,-5,-5
4270,50000,-4,-4,-4,-4
4271,48000,-4,-4,-4,-4
4272,-1,-4,-4,-4,-4
4273,11000,-4,-4,-4,-4
4274,-4,-4,-4,-4,-4
4275,-5,-5,-5,-5,-5
4276,-5,-5,-5,-5,-5
4277,-5,-5,-5,-5,-5
4278,8645,-4,-4,-4,-4
4279,46300,-4,-4,-4,-4
4280,100000,-4,-4,-4,-4
4281,-5,-5,-5,-5,-5
4282,-4,-4,-4,-4,-4
4283,-5,-5,-5,-5,-5
4284,-1,-4,-4,-4,-4
4285,44416,-4,-4,-4,-4
4286,-5,-5,-5,-5,-5
4287,-5,-5,-5,-5,-5
4288,-4,-4,-4,-4,-4
4289,38000,-4,-4,-4,-4
4290,-4,-4,-4,-4,-4
4291,-4,-4,-4,-4,-4
4292,40000,-4,-4,-4,-4
4293,5000,-4,-4,-4,-4
4294,-2,-2,-2,-4,1
4295,-4,-4,-4,-4,-4
4296,28800,-4,-4,-4,-4
4297,34000,-4,-4,-4,-4
4298,9184,-4,-4,-4,-4
4299,0,-4,-4,-4,-4
4300,34748,-4,-4,-4,-4
4301,-5,-5,-5,-5,-5
4302,50000,-4,-4,-4,-4
4303,33000,-4,-4,-4,-4
4304,-5,-5,-5,-5,-5
4305,63000,-4,-4,-4,-4
4306,45000,-4,-4,-4,-4
4307,-4,-4,-4,-4,-4
4308,36000,-4,-4,-4,-4
4309,-5,-5,-5,-5,-5
4310,48000,-4,-4,-4,-4
4311,19000,-4,-4,-4,-4
4312,-4,-4,-4,-4,-4
4313,-4,-4,-4,-4,-4
4314,25000,-4,-4,-4,-4
4315,-5,-5,-5,-5,-5
4316,40000,-4,-4,-4,-4
4317,-5,-5,-5,-5,-5
4318,-4,-4,-4,-4,-4
4319,33400,-4,-4,-4,-4
4320,57000,-4,-4,-4,-4
4321,21000,-4,-4,-4,-4
4322,-5,-5,-5,-5,-5
4323,53000,-4,-4,-4,-4
4324,18000,-4,-4,-4,-4
4325,-4,-4,-4,-4,-4
4326,51000,-4,-4,-4,-4
4327,0,-4,-4,-4,-4
4328,50000,-4,-4,-4,-4
4329,-5,-5,-5,-5,-5
4330,45000,-4,-4,-4,-4
4331,-5,-5,-5,-5,-5
4332,-5,-5,-5,-5,-5
4333,-5,-5,-5,-5,-5
4334,-5,-5,-5,-5,-5
4335,18000,-4,-4,-4,-4
4336,-4,-4,-4,-4,-4
4337,26000,-4,-4,-4,-4
4338,25000,-4,-4,-4,-4
4339,60000,-4,-4,-4,-4
4340,-5,-5,-5,-5,-5
4341,-4,-4,-4,-4,-4
4342,-5,-5,-5,-5,-5
4343,-5,-5,-5,-5,-5
4344,-4,-4,-4,-4,-4
4345,-4,-4,-4,-4,-4
4346,130000,-4,-4,-4,-4
4347,80000,-4,-4,-4,-4
4348,85000,-4,-4,-4,-4
4349,-4,-4,-4,-4,-4
4350,22500,-4,-4,-4,-4
4351,-1,-4,-4,-4,-4
4352,20000,-4,-4,-4,-4
4353,-4,-4,-4,-4,-4
4354,-5,-5,-5,-5,-5
4355,-4,-4,-4,-4,-4
4356,-4,-4,-4,-4,-4
4357,-5,-5,-5,-5,-5
4358,-4,-4,-4,-4,-4
4359,-5,-5,-5,-5,-5
4360,55000,-4,-4,-4,-4
4361,-5,-5,-5,-5,-5
4362,-5,-5,-5,-5,-5
4363,-5,-5,-5,-5,-5
4364,-4,-4,-4,-4,-4
4365,2500,-4,-4,-4,-4
4366,40000,-4,-4,-4,-4
4367,-4,-4,-4,-4,-4
4368,0,-4,-4,-4,-4
4369,-4,-4,-4,-4,-4
4370,-4,-4,-4,-4,-4
4371,60000,-4,-4,-4,-4
4372,73000,-4,-4,-4,-4
4373,65000,-4,-4,-4,-4
4374,-4,-4,-4,-4,-4
4375,-4,-4,-4,-4,-4
4376,45000,-4,-4,-4,-4
4377,-5,-5,-5,-5,-5
4378,75000,-4,-4,-4,-4
4379,25000,-4,-4,-4,-4
4380,40000,-4,-4,-4,-4
4381,-5,-5,-5,-5,-5
4382,16000,-4,-4,-4,-4
4383,-4,-4,-4,-4,-4
4384,-5,-5,-5,-5,-5
4385,-4,-4,-4,-4,-4
4386,-4,-4,-4,-4,-4
4387,0,-4,-4,-4,-4
4388,-4,-4,-4,-4,-4
4389,-5,-5,-5,-5,-5
4390,28000,-4,-4,-4,-4
4391,-4,-4,-4,-4,-4
4392,-5,-5,-5,-5,-5
4393,-5,-5,-5,-5,-5
4394,-5,-5,-5,-5,-5
4395,-5,-5,-5,-5,-5
4396,-4,-4,-4,-4,-4
4397,-5,-5,-5,-5,-5
4398,-4,-4,-4,-4,-4
4399,-5,-5,-5,-5,-5
4400,37000,-4,-4,-4,-4
4401,-5,-5,-5,-5,-5
4402,-5,-5,-5,-5,-5
4403,11400,-4,-4,-4,-4
4404,-4,-4,-4,-4,-4
4405,-5,-5,-5,-5,-5
4406,-4,-4,-4,-4,-4
4407,-4,-4,-4,-4,-4
4408,-4,-4,-4,-4,-4
4409,11200,-4,-4,-4,-4
4410,60000,-4,-4,-4,-4
4411,75000,-4,-4,-4,-4
4412,-4,-4,-4,-4,-4
4413,-4,-4,-4,-4,-4
4414,-5,-5,-5,-5,-5
4415,-5,-5,-5,-5,-5
4416,-5,-5,-5,-5,-5
4417,30000,-4,-4,-4,-4
4418,-5,-5,-5,-5,-5
4419,19000,-4,-4,-4,-4
4420,33000,-4,-4,-4,-4
4421,-4,-4,-4,-4,-4
4422,-4,-4,-4,-4,-4
4423,65000,-4,-4,-4,-4
4424,-4,-4,-4,-4,-4
4425,-4,-4,-4,-4,-4
4426,0,-4,-4,-4,-4
4427,-4,-4,-4,-4,-4
4428,168700,-4,-4,-4,-4
4429,39000,-4,-4,-4,-4
4430,65000,-4,-4,-4,-4
4431,-4,-4,-4,-4,-4
4432,-4,-4,-4,-4,-4
4433,-5,-5,-5,-5,-5
4434,-5,-5,-5,-5,-5
4435,-5,-5,-5,-5,-5
4436,-5,-5,-5,-5,-5
4437,95000,-4,-4,-4,-4
4438,60000,-4,-4,-4,-4
4439,85000,-4,-4,-4,-4
4440,-5,-5,-5,-5,-5
4441,-5,-5,-5,-5,-5
4442,-5,-5,-5,-5,-5
4443,-2,10000,20000,-4,-4
4444,-5,-5,-5,-5,-5
4445,0,-4,-4,-4,-4
4446,-5,-5,-5,-5,-5
4447,34000,-4,-4,-4,-4
4448,15000,-4,-4,-4,-4
4449,-5,-5,-5,-5,-5
4450,50000,-4,-4,-4,-4
4451,70000,-4,-4,-4,-4
4452,55000,-4,-4,-4,-4
4453,-5,-5,-5,-5,-5
4454,-5,-5,-5,-5,-5
4455,67000,-4,-4,-4,-4
4456,-5,-5,-5,-5,-5
4457,-5,-5,-5,-5,-5
4458,-5,-5,-5,-5,-5
4459,-4,-4,-4,-4,-4
4460,-5,-5,-5,-5,-5
4461,-4,-4,-4,-4,-4
4462,-4,-4,-4,-4,-4
4463,-5,-5,-5,-5,-5
4464,-4,-4,-4,-4,-4
4465,60000,-4,-4,-4,-4
4466,-4,-4,-4,-4,-4
4467,-4,-4,-4,-4,-4
4468,0,-4,-4,-4,-4
4469,20000,-4,-4,-4,-4
4470,0,-4,-4,-4,-4
4471,6000,-4,-4,-4,-4
4472,-4,-4,-4,-4,-4
4473,-4,-4,-4,-4,-4
4474,-4,-4,-4,-4,-4
4475,47000,-4,-4,-4,-4
4476,-4,-4,-4,-4,-4
4477,-5,-5,-5,-5,-5
4478,49000,-4,-4,-4,-4
4479,-4,-4,-4,-4,-4
4480,0,-4,-4,-4,-4
4481,90000,-4,-4,-4,-4
4482,0,-4,-4,-4,-4
4483,-4,-4,-4,-4,-4
4484,-5,-5,-5,-5,-5
4485,15600,-4,-4,-4,-4
4486,-5,-5,-5,-5,-5
4487,40000,-4,-4,-4,-4
4488,110000,-4,-4,-4,-4
4489,0,-4,-4,-4,-4
4490,75000,-4,-4,-4,-4
4491,-5,-5,-5,-5,-5
4492,-5,-5,-5,-5,-5
4493,-4,-4,-4,-4,-4
4494,-4,-4,-4,-4,-4
4495,-4,-4,-4,-4,-4
4496,-5,-5,-5,-5,-5
4497,-4,-4,-4,-4,-4
4498,-4,-4,-4,-4,-4
4499,-4,-4,-4,-4,-4
4500,0,-4,-4,-4,-4
4501,-4,-4,-4,-4,-4
4502,-5,-5,-5,-5,-5
4503,-4,-4,-4,-4,-4
4504,-4,-4,-4,-4,-4
4505,-2,20000,25000,-4,-4
4506,75000,-4,-4,-4,-4
4507,-4,-4,-4,-4,-4
4508,-4,-4,-4,-4,-4
4509,0,-4,-4,-4,-4
4510,-5,-5,-5,-5,-5
4511,30000,-4,-4,-4,-4
4512,-5,-5,-5,-5,-5
4513,-4,-4,-4,-4,-4
4514,5000,-4,-4,-4,-4
4515,-5,-5,-5,-5,-5
4516,-5,-5,-5,-5,-5
4517,0,-4,-4,-4,-4
4518,30000,-4,-4,-4,-4
4519,7500,-4,-4,-4,-4
4520,0,-4,-4,-4,-4
4521,-5,-5,-5,-5,-5
4522,-4,-4,-4,-4,-4
4523,-4,-4,-4,-4,-4
4524,-4,-4,-4,-4,-4
4525,-4,-4,-4,-4,-4
4526,56000,-4,-4,-4,-4
4527,-5,-5,-5,-5,-5
4528,-4,-4,-4,-4,-4
4529,-4,-4,-4,-4,-4
4530,-5,-5,-5,-5,-5
4531,60000,-4,-4,-4,-4
4532,0,-4,-4,-4,-4
4533,-5,-5,-5,-5,-5
4534,70000,-4,-4,-4,-4
4535,45000,-4,-4,-4,-4
4536,-4,-4,-4,-4,-4
4537,-4,-4,-4,-4,-4
4538,65000,-4,-4,-4,-4
4539,-4,-4,-4,-4,-4
4540,-4,-4,-4,-4,-4
4541,-4,-4,-4,-4,-4
4542,-4,-4,-4,-4,-4
4543,-4,-4,-4,-4,-4
4544,37000,-4,-4,-4,-4
4545,-5,-5,-5,-5,-5
4546,-5,-5,-5,-5,-5
4547,-5,-5,-5,-5,-5
4548,-4,-4,-4,-4,-4
4549,-5,-5,-5,-5,-5
4550,30000,-4,-4,-4,-4
4551,60000,-4,-4,-4,-4
4552,24000,-4,-4,-4,-4
4553,-5,-5,-5,-5,-5
4554,-5,-5,-5,-5,-5
4555,38000,-4,-4,-4,-4
4556,-5,-5,-5,-5,-5
4557,-4,-4,-4,-4,-4
4558,14000,-4,-4,-4,-4
4559,65000,-4,-4,-4,-4
4560,-4,-4,-4,-4,-4
4561,-4,-4,-4,-4,-4
4562,-4,-4,-4,-4,-4
4563,28000,-4,-4,-4,-4
4564,60000,-4,-4,-4,-4
4565,97000,-4,-4,-4,-4
4566,40000,-4,-4,-4,-4
4567,-5,-5,-5,-5,-5
4568,-4,-4,-4,-4,-4
4569,-4,-4,-4,-4,-4
4570,60000,-4,-4,-4,-4
4571,46000,-4,-4,-4,-4
4572,1076,-4,-4,-4,-4
4573,-5,-5,-5,-5,-5
4574,-4,-4,-4,-4,-4
4575,-5,-5,-5,-5,-5
4576,-4,-4,-4,-4,-4
4577,-4,-4,-4,-4,-4
4578,-4,-4,-4,-4,-4
4579,-4,-4,-4,-4,-4
4580,-4,-4,-4,-4,-4
4581,-4,-4,-4,-4,-4
4582,-4,-4,-4,-4,-4
4583,-4,-4,-4,-4,-4
4584,75000,-4,-4,-4,-4
4585,-4,-4,-4,-4,-4
4586,15824,-4,-4,-4,-4
4587,-5,-5,-5,-5,-5
4588,-1,-4,-4,-4,-4
4589,72000,-4,-4,-4,-4
4590,-4,-4,-4,-4,-4
4591,-5,-5,-5,-5,-5
4592,-4,-4,-4,-4,-4
4593,-4,-4,-4,-4,-4
4594,55000,-4,-4,-4,-4
4595,0,-4,-4,-4,-4
4596,-4,-4,-4,-4,-4
4597,-5,-5,-5,-5,-5
4598,-5,-5,-5,-5,-5
4599,-5,-5,-5,-5,-5
4600,120000,-4,-4,-4,-4
4601,0,-4,-4,-4,-4
4602,50000,-4,-4,-4,-4
4603,32000,-4,-4,-4,-4
4604,-4,-4,-4,-4,-4
4605,-4,-4,-4,-4,-4
4606,-4,-4,-4,-4,-4
4607,20000,-4,-4,-4,-4
4608,-5,-5,-5,-5,-5
4609,78000,-4,-4,-4,-4
4610,-5,-5,-5,-5,-5
4611,-4,-4,-4,-4,-4
4612,-4,-4,-4,-4,-4
4613,63000,-4,-4,-4,-4
4614,0,-4,-4,-4,-4
4615,-5,-5,-5,-5,-5
4616,80000,-4,-4,-4,-4
4617,-5,-5,-5,-5,-5
4618,-4,-4,-4,-4,-4
4619,-4,-4,-4,-4,-4
4620,-5,-5,-5,-5,-5
4621,12000,-4,-4,-4,-4
4622,-4,-4,-4,-4,-4
4623,0,-4,-4,-4,-4
4624,15789,-4,-4,-4,-4
4625,90000,-4,-4,-4,-4
4626,-4,-4,-4,-4,-4
4627,45000,-4,-4,-4,-4
4628,-4,-4,-4,-4,-4
4629,-5,-5,-5,-5,-5
4630,-4,-4,-4,-4,-4
4631,60000,-4,-4,-4,-4
4632,50000,-4,-4,-4,-4
4633,14000,-4,-4,-4,-4
4634,0,-4,-4,-4,-4
4635,0,-4,-4,-4,-4
4636,7500,-4,-4,-4,-4
4637,-4,-4,-4,-4,-4
4638,-2,-2,-2,-4,-4
4639,-5,-5,-5,-5,-5
4640,-5,-5,-5,-5,-5
4641,-4,-4,-4,-4,-4
4642,0,-4,-4,-4,-4
4643,15000,-4,-4,-4,-4
4644,-5,-5,-5,-5,-5
4645,-1,-4,-4,-4,1
4646,40000,-4,-4,-4,-4
4647,-5,-5,-5,-5,-5
4648,24000,-4,-4,-4,-4
4649,-4,-4,-4,-4,-4
4650,309409,-4,-4,-4,-4
4651,-5,-5,-5,-5,-5
4652,-4,-4,-4,-4,-4
4653,-4,-4,-4,-4,-4
4654,-4,-4,-4,-4,-4
4655,-4,-4,-4,-4,-4
4656,7000,-4,-4,-4,-4
4657,-5,-5,-5,-5,-5
4658,-5,-5,-5,-5,-5
4659,-5,-5,-5,-5,-5
4660,-5,-5,-5,-5,-5
4661,38000,-4,-4,-4,-4
4662,34000,-4,-4,-4,-4
4663,-4,-4,-4,-4,-4
4664,90000,-4,-4,-4,-4
4665,309409,-4,-4,-4,-4
4666,-5,-5,-5,-5,-5
4667,-5,-5,-5,-5,-5
4668,2000,-4,-4,-4,-4
4669,32718,-4,-4,-4,-4
4670,87000,-4,-4,-4,-4
4671,46600,-4,-4,-4,-4
4672,-1,-4,-4,-4,-4
4673,0,-4,-4,-4,-4
4674,-1,-4,-4,-4,-4
4675,48000,-4,-4,-4,-4
4676,-4,-4,-4,-4,-4
4677,-5,-5,-5,-5,-5
4678,3000,-4,-4,-4,-4
4679,-5,-5,-5,-5,-5
4680,-4,-4,-4,-4,-4
4681,-4,-4,-4,-4,-4
4682,-5,-5,-5,-5,-5
4683,70000,-4,-4,-4,-4
4684,75000,-4,-4,-4,-4
4685,-5,-5,-5,-5,-5
4686,-4,-4,-4,-4,-4
4687,20000,-4,-4,-4,-4
4688,0,-4,-4,-4,-4
4689,309409,-4,-4,-4,-4
4690,65000,-4,-4,-4,-4
4691,120000,-4,-4,-4,-4
4692,70000,-4,-4,-4,-4
4693,0,-4,-4,-4,-4
4694,309409,-4,-4,-4,-4
4695,0,-4,-4,-4,-4
4696,-5,-5,-5,-5,-5
4697,-5,-5,-5,-5,-5
4698,5000,-4,-4,-4,-4
4699,98000,-4,-4,-4,-4
4700,309409,-4,-4,-4,-4
4701,-4,-4,-4,-4,-4
4702,88000,-4,-4,-4,-4
4703,75000,-4,-4,-4,-4
4704,-4,-4,-4,-4,-4
4705,76000,-4,-4,-4,-4
4706,72000,-4,-4,-4,-4
4707,25000,-4,-4,-4,-4
4708,-2,-2,-2,1,-4
4709,-5,-5,-5,-5,-5
4710,-4,-4,-4,-4,-4
4711,-4,-4,-4,-4,-4
4712,0,-4,-4,-4,-4
4713,-5,-5,-5,-5,-5
4714,-2,90000,110000,-4,-4
4715,-5,-5,-5,-5,-5
4716,19000,-4,-4,-4,-4
4717,90000,-4,-4,-4,-4
4718,-5,-5,-5,-5,-5
4719,-5,-5,-5,-5,-5
4720,19000,-4,-4,-4,-4
4721,-5,-5,-5,-5,-5
4722,33000,-4,-4,-4,-4
4723,175000,-4,-4,-4,-4
4724,-4,-4,-4,-4,-4
4725,-5,-5,-5,-5,-5
4726,21000,-4,-4,-4,-4
4727,-5,-5,-5,-5,-5
4728,-5,-5,-5,-5,-5
4729,0,-4,-4,-4,-4
4730,-4,-4,-4,-4,-4
4731,-4,-4,-4,-4,-4
4732,2500,-4,-4,-4,-4
4733,27000,-4,-4,-4,-4
4734,-5,-5,-5,-5,-5
4735,26000,-4,-4,-4,-4
4736,-4,-4,-4,-4,-4
4737,55000,-4,-4,-4,-4
4738,35000,-4,-4,-4,-4
4739,-5,-5,-5,-5,-5
4740,-4,-4,-4,-4,-4
4741,-5,-5,-5,-5,-5
4742,-4,-4,-4,-4,-4
4743,-5,-5,-5,-5,-5
4744,-4,-4,-4,-4,-4
4745,-5,-5,-5,-5,-5
4746,-4,-4,-4,-4,-4
4747,-4,-4,-4,-4,-4
4748,-4,-4,-4,-4,-4
4749,-5,-5,-5,-5,-5
4750,45000,-4,-4,-4,-4
4751,-5,-5,-5,-5,-5
4752,-4,-4,-4,-4,-4
4753,65000,-4,-4,-4,-4
4754,-1,-4,-4,-4,1
4755,30000,-4,-4,-4,-4
4756,0,-4,-4,-4,-4
4757,309409,-4,-4,-4,-4
4758,-4,-4,-4,-4,-4
4759,48000,-4,-4,-4,-4
4760,-4,-4,-4,-4,-4
4761,-5,-5,-5,-5,-5
4762,-4,-4,-4,-4,-4
4763,-4,-4,-4,-4,-4
4764,68000,-4,-4,-4,-4
4765,-4,-4,-4,-4,-4
4766,34000,-4,-4,-4,-4
4767,0,-4,-4,-4,-4
4768,0,-4,-4,-4,-4
4769,-4,-4,-4,-4,-4
4770,0,-4,-4,-4,-4
4771,25000,-4,-4,-4,-4
4772,60000,-4,-4,-4,-4
4773,0,-4,-4,-4,-4
4774,-4,-4,-4,-4,-4
4775,-5,-5,-5,-5,-5
4776,12000,-4,-4,-4,-4
4777,35000,-4,-4,-4,-4
4778,15000,-4,-4,-4,-4
4779,26280,-4,-4,-4,-4
4780,-4,-4,-4,-4,-4
4781,1000,-4,-4,-4,-4
4782,26000,-4,-4,-4,-4
4783,0,-4,-4,-4,-4
4784,-4,-4,-4,-4,-4
4785,22000,-4,-4,-4,-4
4786,-4,-4,-4,-4,-4
4787,35000,-4,-4,-4,-4
4788,44000,-4,-4,-4,-4
4789,-5,-5,-5,-5,-5
4790,-5,-5,-5,-5,-5
4791,-5,-5,-5,-5,-5
4792,40000,-4,-4,-4,-4
4793,105000,-4,-4,-4,-4
4794,-4,-4,-4,-4,-4
4795,-4,-4,-4,-4,-4
4796,-4,-4,-4,-4,-4
4797,-5,-5,-5,-5,-5
4798,72000,-4,-4,-4,-4
4799,-4,-4,-4,-4,-4
4800,3600,-4,-4,-4,-4
4801,0,-4,-4,-4,-4
4802,34000,-4,-4,-4,-4
4803,55000,-4,-4,-4,-4
4804,78000,-4,-4,-4,-4
4805,-4,-4,-4,-4,-4
4806,-4,-4,-4,-4,-4
4807,-4,-4,-4,-4,-4
4808,5000,-4,-4,-4,-4
4809,-4,-4,-4,-4,-4
4810,30000,-4,-4,-4,-4
4811,5000,-4,-4,-4,-4
4812,-4,-4,-4,-4,-4
4813,10000,-4,-4,-4,-4
4814,-4,-4,-4,-4,-4
4815,41600,-4,-4,-4,-4
4816,309409,-4,-4,-4,-4
4817,50000,-4,-4,-4,-4
4818,-4,-4,-4,-4,-4
4819,40000,-4,-4,-4,-4
4820,-2,-2,-2,-4,-4
4821,54000,-4,-4,-4,-4
4822,20000,-4,-4,-4,-4
4823,-4,-4,-4,-4,-4
4824,-5,-5,-5,-5,-5
4825,-4,-4,-4,-4,-4
4826,86000,-4,-4,-4,-4
4827,-5,-5,-5,-5,-5
4828,18000,-4,-4,-4,-4
4829,28000,-4,-4,-4,-4
4830,2000,-4,-4,-4,-4
4831,-4,-4,-4,-4,-4
4832,25500,-4,-4,-4,-4
4833,45000,-4,-4,-4,-4
4834,50000,-4,-4,-4,-4
4835,-5,-5,-5,-5,-5
4836,-5,-5,-5,-5,-5
4837,-4,-4,-4,-4,-4
4838,-4,-4,-4,-4,-4
4839,-4,-4,-4,-4,-4
4840,-4,-4,-4,-4,-4
4841,0,-4,-4,-4,-4
4842,-4,-4,-4,-4,-4
4843,24000,-4,-4,-4,-4
4844,-4,-4,-4,-4,-4
4845,-5,-5,-5,-5,-5
4846,14000,-4,-4,-4,-4
4847,49896,-4,-4,-4,-4
4848,37000,-4,-4,-4,-4
4849,-4,-4,-4,-4,-4
4850,-5,-5,-5,-5,-5
4851,-5,-5,-5,-5,-5
4852,19000,-4,-4,-4,-4
4853,-4,-4,-4,-4,-4
4854,25000,-4,-4,-4,-4
4855,0,-4,-4,-4,-4
4856,0,-4,-4,-4,-4
4857,-5,-5,-5,-5,-5
4858,50000,-4,-4,-4,-4
4859,-4,-4,-4,-4,-4
4860,-4,-4,-4,-4,-4
4861,0,-4,-4,-4,-4
4862,22000,-4,-4,-4,-4
4863,27000,-4,-4,-4,-4
4864,51000,-4,-4,-4,-4
4865,44000,-4,-4,-4,-4
4866,-5,-5,-5,-5,-5
4867,55000,-4,-4,-4,-4
4868,-5,-5,-5,-5,-5
4869,-5,-5,-5,-5,-5
4870,-4,-4,-4,-4,-4
4871,30000,-4,-4,-4,-4
4872,-4,-4,-4,-4,-4
4873,0,-4,-4,-4,-4
4874,-4,-4,-4,-4,-4
4875,-5,-5,-5,-5,-5
4876,49000,-4,-4,-4,-4
4877,2283,-4,-4,-4,-4
4878,90000,-4,-4,-4,-4
4879,-4,-4,-4,-4,-4
4880,39000,-4,-4,-4,-4
4881,8000,-4,-4,-4,-4
4882,-2,60000,70000,-4,-4
4883,-4,-4,-4,-4,-4
4884,35000,-4,-4,-4,-4
4885,-5,-5,-5,-5,-5
4886,30000,-4,-4,-4,-4
4887,-5,-5,-5,-5,-5
4888,7597,-4,-4,-4,-4
4889,-4,-4,-4,-4,-4
4890,-4,-4,-4,-4,-4
4891,-5,-5,-5,-5,-5
4892,0,-4,-4,-4,-4
4893,-4,-4,-4,-4,-4
4894,28000,-4,-4,-4,-4
4895,18000,-4,-4,-4,-4
4896,25000,-4,-4,-4,-4
4897,25000,-4,-4,-4,-4
4898,0,-4,-4,-4,-4
4899,21000,-4,-4,-4,-4
4900,10000,-4,-4,-4,-4
4901,18000,-4,-4,-4,-4
4902,20500,-4,-4,-4,-4
4903,-4,-4,-4,-4,-4
4904,0,-4,-4,-4,-4
4905,-5,-5,-5,-5,-5
4906,-1,-4,-4,-4,1
4907,0,-4,-4,-4,-4
4908,-5,-5,-5,-5,-5
4909,-5,-5,-5,-5,-5
4910,50000,-4,-4,-4,-4
4911,-4,-4,-4,-4,-4
4912,-5,-5,-5,-5,-5
4913,0,-4,-4,-4,-4
4914,20000,-4,-4,-4,-4
4915,-4,-4,-4,-4,-4
4916,0,-4,-4,-4,-4
4917,-4,-4,-4,-4,-4
4918,0,-4,-4,-4,-4
4919,58000,-4,-4,-4,-4
4920,41200,-4,-4,-4,-4
4921,0,-4,-4,-4,-4
4922,45000,-4,-4,-4,-4
4923,22000,-4,-4,-4,-4
4924,58000,-4,-4,-4,-4
4925,50000,-4,-4,-4,-4
4926,75000,-4,-4,-4,-4
4927,68000,-4,-4,-4,-4
4928,-5,-5,-5,-5,-5
4929,0,-4,-4,-4,-4
4930,29000,-4,-4,-4,-4
4931,24000,-4,-4,-4,-4
4932,6000,-4,-4,-4,-4
4933,42000,-4,-4,-4,-4
4934,-4,-4,-4,-4,-4
4935,-4,-4,-4,-4,-4
4936,18800,-4,-4,-4,-4
4937,17500,-4,-4,-4,-4
4938,14000,-4,-4,-4,-4
4939,20000,-4,-4,-4,-4
4940,-1,-4,-4,-4,-4
4941,0,-4,-4,-4,-4
4942,-4,-4,-4,-4,-4
4943,0,-4,-4,-4,-4
4944,95000,-4,-4,-4,-4
4945,30000,-4,-4,-4,-4
4946,0,-4,-4,-4,-4
4947,-4,-4,-4,-4,-4
4948,40000,-4,-4,-4,-4
4949,-5,-5,-5,-5,-5
4950,-4,-4,-4,-4,-4
4951,-5,-5,-5,-5,-5
