"R0000100","R8316300","R8316400","R8316500","R8316700","R8316800"
827,265933,-4,-4,-4,-4
828,0,-4,-4,-4,-4
829,70000,-4,-4,-4,-4
830,2500,-4,-4,-4,-4
831,-5,-5,-5,-5,-5
832,-5,-5,-5,-5,-5
833,6000,-4,-4,-4,-4
834,-1,-4,-4,-4,-4
835,25000,-4,-4,-4,-4
836,0,-4,-4,-4,-4
837,-5,-5,-5,-5,-5
838,0,-4,-4,-4,-4
839,40000,-4,-4,-4,-4
840,-5,-5,-5,-5,-5
841,25500,-4,-4,-4,-4
842,19000,-4,-4,-4,-4
843,10000,-4,-4,-4,-4
844,-2,5000,10000,-4,-4
845,0,-4,-4,-4,-4
846,-5,-5,-5,-5,-5
847,61000,-4,-4,-4,-4
848,23000,-4,-4,-4,-4
849,25000,-4,-4,-4,-4
850,68000,-4,-4,-4,-4
851,38000,-4,-4,-4,-4
852,12000,-4,-4,-4,-4
853,-5,-5,-5,-5,-5
854,20000,-4,-4,-4,-4
855,1280,-4,-4,-4,-4
856,22000,-4,-4,-4,-4
857,32000,-4,-4,-4,-4
858,-5,-5,-5,-5,-5
859,47000,-4,-4,-4,-4
860,35000,-4,-4,-4,-4
861,31000,-4,-4,-4,-4
862,-5,-5,-5,-5,-5
863,47000,-4,-4,-4,-4
864,-5,-5,-5,-5,-5
865,34000,-4,-4,-4,-4
866,-5,-5,-5,-5,-5
867,-5,-5,-5,-5,-5
868,35400,-4,-4,-4,-4
869,-5,-5,-5,-5,-5
870,30000,-4,-4,-4,-4
871,36000,-4,-4,-4,-4
872,135000,-4,-4,-4,-4
873,-5,-5,-5,-5,-5
874,83000,-4,-4,-4,-4
875,37000,-4,-4,-4,-4
876,0,-4,-4,-4,-4
877,106000,-4,-4,-4,-4
878,100000,-4,-4,-4,-4
879,49000,-4,-4,-4,-4
880,0,-4,-4,-4,-4
881,75000,-4,-4,-4,-4
882,42000,-4,-4,-4,-4
883,30000,-4,-4,-4,-4
884,56568,-4,-4,-4,-4
885,46000,-4,-4,-4,-4
886,55000,-4,-4,-4,-4
887,51000,-4,-4,-4,-4
888,50000,-4,-4,-4,-4
889,23000,-4,-4,-4,-4
890,265933,-4,-4,-4,-4
891,36000,-4,-4,-4,-4
892,0,-4,-4,-4,-4
893,25000,-4,-4,-4,-4
894,-5,-5,-5,-5,-5
895,-5,-5,-5,-5,-5
896,15000,-4,-4,-4,-4
897,0,-4,-4,-4,-4
898,37000,-4,-4,-4,-4
899,35000,-4,-4,-4,-4
900,0,-4,-4,-4,-4
901,-5,-5,-5,-5,-5
902,61000,-4,-4,-4,-4
903,58000,-4,-4,-4,-4
904,-5,-5,-5,-5,-5
905,-5,-5,-5,-5,-5
906,58000,-4,-4,-4,-4
907,7700,-4,-4,-4,-4
908,38000,-4,-4,-4,-4
909,31000,-4,-4,-4,-4
910,-1,-4,-4,0,-4
911,-5,-5,-5,-5,-5
912,35000,-4,-4,-4,-4
913,100000,-4,-4,-4,-4
914,66000,-4,-4,-4,-4
915,51000,-4,-4,-4,-4
916,-5,-5,-5,-5,-5
917,30000,-4,-4,-4,-4
918,-5,-5,-5,-5,-5
919,27000,-4,-4,-4,-4
920,110000,-4,-4,-4,-4
921,77000,-4,-4,-4,-4
922,93000,-4,-4,-4,-4
923,50000,-4,-4,-4,-4
924,110000,-4,-4,-4,-4
925,95000,-4,-4,-4,-4
926,0,-4,-4,-4,-4
927,-5,-5,-5,-5,-5
928,12000,-4,-4,-4,-4
929,40000,-4,-4,-4,-4
930,-5,-5,-5,-5,-5
931,-5,-5,-5,-5,-5
932,30000,-4,-4,-4,-4
933,-5,-5,-5,-5,-5
934,27000,-4,-4,-4,-4
935,9000,-4,-4,-4,-4
936,17000,-4,-4,-4,-4
937,73000,-4,-4,-4,-4
938,38000,-4,-4,-4,-4
939,-5,-5,-5,-5,-5
940,-1,-4,-4,-4,0
941,60000,-4,-4,-4,-4
942,43000,-4,-4,-4,-4
943,-5,-5,-5,-5,-5
944,52000,-4,-4,-4,-4
945,45000,-4,-4,-4,-4
946,-5,-5,-5,-5,-5
947,54000,-4,-4,-4,-4
948,-5,-5,-5,-5,-5
949,66000,-4,-4,-4,-4
950,25000,-4,-4,-4,-4
951,63000,-4,-4,-4,-4
952,15000,-4,-4,-4,-4
953,24000,-4,-4,-4,-4
954,0,-4,-4,-4,-4
955,37960,-4,-4,-4,-4
956,23000,-4,-4,-4,-4
957,-5,-5,-5,-5,-5
958,0,-4,-4,-4,-4
959,90000,-4,-4,-4,-4
960,265933,-4,-4,-4,-4
961,110000,-4,-4,-4,-4
962,40000,-4,-4,-4,-4
963,60000,-4,-4,-4,-4
964,43000,-4,-4,-4,-4
965,-5,-5,-5,-5,-5
966,38000,-4,-4,-4,-4
967,50000,-4,-4,-4,-4
968,70000,-4,-4,-4,-4
969,28000,-4,-4,-4,-4
970,265933,-4,-4,-4,-4
971,35000,-4,-4,-4,-4
972,32000,-4,-4,-4,-4
973,35000,-4,-4,-4,-4
974,35000,-4,-4,-4,-4
975,-5,-5,-5,-5,-5
976,45000,-4,-4,-4,-4
977,60000,-4,-4,-4,-4
978,20000,-4,-4,-4,-4
979,32000,-4,-4,-4,-4
980,52000,-4,-4,-4,-4
981,34000,-4,-4,-4,-4
982,38000,-4,-4,-4,-4
983,-5,-5,-5,-5,-5
984,0,-4,-4,-4,-4
985,85000,-4,-4,-4,-4
986,-5,-5,-5,-5,-5
987,-5,-5,-5,-5,-5
988,-2,-2,-2,1,-4
989,-5,-5,-5,-5,-5
990,46000,-4,-4,-4,-4
991,-5,-5,-5,-5,-5
992,-2,10000,20000,-4,-4
993,-5,-5,-5,-5,-5
994,-5,-5,-5,-5,-5
995,32000,-4,-4,-4,-4
996,35000,-4,-4,-4,-4
997,46000,-4,-4,-4,-4
998,-5,-5,-5,-5,-5
999,27000,-4,-4,-4,-4
1000,24000,-4,-4,-4,-4
1001,18000,-4,-4,-4,-4
1002,-2,4000,6000,-4,-4
1003,0,-4,-4,-4,-4
1004,42000,-4,-4,-4,-4
1005,0,-4,-4,-4,-4
1006,-5,-5,-5,-5,-5
1007,95000,-4,-4,-4,-4
1008,-5,-5,-5,-5,-5
1009,36000,-4,-4,-4,-4
1010,-5,-5,-5,-5,-5
1011,40000,-4,-4,-4,-4
1012,-5,-5,-5,-5,-5
1013,85,-4,-4,-4,-4
1014,40000,-4,-4,-4,-4
1015,20000,-4,-4,-4,-4
1016,-5,-5,-5,-5,-5
1017,47000,-4,-4,-4,-4
1018,18000,-4,-4,-4,-4
1019,45000,-4,-4,-4,-4
1020,43000,-4,-4,-4,-4
1021,-5,-5,-5,-5,-5
1022,40000,-4,-4,-4,-4
1023,75000,-4,-4,-4,-4
1024,40000,-4,-4,-4,-4
1025,19000,-4,-4,-4,-4
1026,-5,-5,-5,-5,-5
1027,-5,-5,-5,-5,-5
1028,0,-4,-4,-4,-4
1029,22670,-4,-4,-4,-4
1030,14614,-4,-4,-4,-4
1031,0,-4,-4,-4,-4
1032,-5,-5,-5,-5,-5
1033,0,-4,-4,-4,-4
1034,25000,-4,-4,-4,-4
1035,9000,-4,-4,-4,-4
1036,16000,-4,-4,-4,-4
1037,42000,-4,-4,-4,-4
1038,29000,-4,-4,-4,-4
1039,48500,-4,-4,-4,-4
1040,-5,-5,-5,-5,-5
1041,-5,-5,-5,-5,-5
1042,18000,-4,-4,-4,-4
1043,10000,-4,-4,-4,-4
1044,25000,-4,-4,-4,-4
1045,43000,-4,-4,-4,-4
1046,58000,-4,-4,-4,-4
1047,-5,-5,-5,-5,-5
1048,-2,0,20000,-4,-4
1049,43700,-4,-4,-4,-4
1050,0,-4,-4,-4,-4
1051,62000,-4,-4,-4,-4
1052,265933,-4,-4,-4,-4
1053,138000,-4,-4,-4,-4
1054,43000,-4,-4,-4,-4
1055,30000,-4,-4,-4,-4
1056,22000,-4,-4,-4,-4
1057,12000,-4,-4,-4,-4
1058,45000,-4,-4,-4,-4
1059,47000,-4,-4,-4,-4
1060,5000,-4,-4,-4,-4
1061,60000,-4,-4,-4,-4
1062,96000,-4,-4,-4,-4
1063,19500,-4,-4,-4,-4
1064,21000,-4,-4,-4,-4
1065,18200,-4,-4,-4,-4
1066,-5,-5,-5,-5,-5
1067,0,-4,-4,-4,-4
1068,26000,-4,-4,-4,-4
1069,0,-4,-4,-4,-4
1070,20000,-4,-4,-4,-4
1071,25000,-4,-4,-4,-4
1072,55000,-4,-4,-4,-4
1073,13000,-4,-4,-4,-4
1074,-5,-5,-5,-5,-5
1075,-5,-5,-5,-5,-5
1076,37076,-4,-4,-4,-4
1077,23000,-4,-4,-4,-4
1078,60000,-4,-4,-4,-4
1079,33000,-4,-4,-4,-4
1080,7500,-4,-4,-4,-4
1081,29000,-4,-4,-4,-4
1082,75000,-4,-4,-4,-4
1083,-5,-5,-5,-5,-5
1084,-5,-5,-5,-5,-5
1085,35349,-4,-4,-4,-4
1086,-4,-4,-4,-4,-4
1087,0,-4,-4,-4,-4
1088,0,-4,-4,-4,-4
1089,23000,-4,-4,-4,-4
1090,5200,-4,-4,-4,-4
1091,29000,-4,-4,-4,-4
1092,-5,-5,-5,-5,-5
1093,28000,-4,-4,-4,-4
1094,-5,-5,-5,-5,-5
1095,-5,-5,-5,-5,-5
1096,35000,-4,-4,-4,-4
1097,50000,-4,-4,-4,-4
1098,-2,80000,90000,-4,-4
1099,-5,-5,-5,-5,-5
1100,-5,-5,-5,-5,-5
1101,-5,-5,-5,-5,-5
1102,-5,-5,-5,-5,-5
1103,0,-4,-4,-4,-4
1104,50000,-4,-4,-4,-4
1105,49000,-4,-4,-4,-4
1106,32000,-4,-4,-4,-4
1107,76000,-4,-4,-4,-4
1108,-5,-5,-5,-5,-5
1109,0,-4,-4,-4,-4
1110,2000,-4,-4,-4,-4
1111,46000,-4,-4,-4,-4
1112,19000,-4,-4,-4,-4
1113,28000,-4,-4,-4,-4
1114,62000,-4,-4,-4,-4
1115,-5,-5,-5,-5,-5
1116,28000,-4,-4,-4,-4
1117,40000,-4,-4,-4,-4
1118,0,-4,-4,-4,-4
1119,-5,-5,-5,-5,-5
1120,-5,-5,-5,-5,-5
1121,-5,-5,-5,-5,-5
1122,60000,-4,-4,-4,-4
1123,28800,-4,-4,-4,-4
1124,-5,-5,-5,-5,-5
1125,57000,-4,-4,-4,-4
1126,-5,-5,-5,-5,-5
1127,32000,-4,-4,-4,-4
1128,-5,-5,-5,-5,-5
1129,-2,-2,-2,0,-4
1130,0,-4,-4,-4,-4
1131,33000,-4,-4,-4,-4
1132,23000,-4,-4,-4,-4
1133,-5,-5,-5,-5,-5
1134,52000,-4,-4,-4,-4
1135,-5,-5,-5,-5,-5
1136,-5,-5,-5,-5,-5
1137,-5,-5,-5,-5,-5
1138,95000,-4,-4,-4,-4
1139,49000,-4,-4,-4,-4
1140,0,-4,-4,-4,-4
1141,27000,-4,-4,-4,-4
1142,265933,-4,-4,-4,-4
1143,265933,-4,-4,-4,-4
1144,92000,-4,-4,-4,-4
1145,-5,-5,-5,-5,-5
1146,-5,-5,-5,-5,-5
1147,0,-4,-4,-4,-4
1148,16000,-4,-4,-4,-4
1149,-5,-5,-5,-5,-5
1150,-1,-4,-4,1,-4
1151,-2,-2,-2,1,-4
1152,0,-4,-4,-4,-4
1153,12000,-4,-4,-4,-4
1154,-5,-5,-5,-5,-5
1155,51000,-4,-4,-4,-4
1156,10000,-4,-4,-4,-4
1157,59000,-4,-4,-4,-4
1158,25000,-4,-4,-4,-4
1159,37000,-4,-4,-4,-4
1160,40000,-4,-4,-4,-4
1161,0,-4,-4,-4,-4
1162,-5,-5,-5,-5,-5
1163,26000,-4,-4,-4,-4
1164,0,-4,-4,-4,-4
1165,-2,10000,20000,-4,-4
1166,20000,-4,-4,-4,-4
1167,-5,-5,-5,-5,-5
1168,-5,-5,-5,-5,-5
1169,0,-4,-4,-4,-4
1170,0,-4,-4,-4,-4
1171,51500,-4,-4,-4,-4
1172,21000,-4,-4,-4,-4
1173,-5,-5,-5,-5,-5
1174,120000,-4,-4,-4,-4
1175,125000,-4,-4,-4,-4
1176,67000,-4,-4,-4,-4
1177,26000,-4,-4,-4,-4
1178,40000,-4,-4,-4,-4
1179,10000,-4,-4,-4,-4
1180,265933,-4,-4,-4,-4
1181,-5,-5,-5,-5,-5
1182,45000,-4,-4,-4,-4
1183,-5,-5,-5,-5,-5
1184,94000,-4,-4,-4,-4
1185,-5,-5,-5,-5,-5
1186,11000,-4,-4,-4,-4
1187,34500,-4,-4,-4,-4
1188,50000,-4,-4,-4,-4
1189,-5,-5,-5,-5,-5
1190,30000,-4,-4,-4,-4
1191,28000,-4,-4,-4,-4
1192,0,-4,-4,-4,-4
1193,26800,-4,-4,-4,-4
1194,59000,-4,-4,-4,-4
1195,48000,-4,-4,-4,-4
1196,-5,-5,-5,-5,-5
1197,265933,-4,-4,-4,-4
1198,50000,-4,-4,-4,-4
1199,14000,-4,-4,-4,-4
1200,11000,-4,-4,-4,-4
1201,47060,-4,-4,-4,-4
1202,22000,-4,-4,-4,-4
1203,-1,-4,-4,-4,-4
1204,30000,-4,-4,-4,-4
1205,30000,-4,-4,-4,-4
1206,4000,-4,-4,-4,-4
1207,15000,-4,-4,-4,-4
1208,112000,-4,-4,-4,-4
1209,0,-4,-4,-4,-4
1210,10000,-4,-4,-4,-4
1211,12000,-4,-4,-4,-4
1212,15000,-4,-4,-4,-4
1213,0,-4,-4,-4,-4
1214,-5,-5,-5,-5,-5
1215,16000,-4,-4,-4,-4
1216,19000,-4,-4,-4,-4
1217,-5,-5,-5,-5,-5
1218,55000,-4,-4,-4,-4
1219,-5,-5,-5,-5,-5
1220,11000,-4,-4,-4,-4
1221,0,-4,-4,-4,-4
1222,38000,-4,-4,-4,-4
1223,3800,-4,-4,-4,-4
1224,18720,-4,-4,-4,-4
1225,0,-4,-4,-4,-4
1226,0,-4,-4,-4,-4
1227,10000,-4,-4,-4,-4
1228,5600,-4,-4,-4,-4
1229,58400,-4,-4,-4,-4
1230,22000,-4,-4,-4,-4
1231,60000,-4,-4,-4,-4
1232,-5,-5,-5,-5,-5
1233,36500,-4,-4,-4,-4
1234,60000,-4,-4,-4,-4
1235,28000,-4,-4,-4,-4
1236,2000,-4,-4,-4,-4
1237,20000,-4,-4,-4,-4
1238,38000,-4,-4,-4,-4
1239,-5,-5,-5,-5,-5
1240,48000,-4,-4,-4,-4
1241,0,-4,-4,-4,-4
1242,10000,-4,-4,-4,-4
1243,20000,-4,-4,-4,-4
1244,10000,-4,-4,-4,-4
1245,-5,-5,-5,-5,-5
1246,19000,-4,-4,-4,-4
1247,-5,-5,-5,-5,-5
1248,-5,-5,-5,-5,-5
1249,21600,-4,-4,-4,-4
1250,13000,-4,-4,-4,-4
1251,36500,-4,-4,-4,-4
1252,78000,-4,-4,-4,-4
1253,18000,-4,-4,-4,-4
1254,-5,-5,-5,-5,-5
1255,0,-4,-4,-4,-4
1256,45000,-4,-4,-4,-4
1257,20000,-4,-4,-4,-4
1258,9000,-4,-4,-4,-4
1259,-5,-5,-5,-5,-5
1260,35000,-4,-4,-4,-4
1261,25000,-4,-4,-4,-4
1262,-5,-5,-5,-5,-5
1263,15000,-4,-4,-4,-4
1264,-5,-5,-5,-5,-5
1265,0,-4,-4,-4,-4
1266,75000,-4,-4,-4,-4
1267,-5,-5,-5,-5,-5
1268,83000,-4,-4,-4,-4
1269,-5,-5,-5,-5,-5
1270,-5,-5,-5,-5,-5
1271,-5,-5,-5,-5,-5
1272,32000,-4,-4,-4,-4
1273,22000,-4,-4,-4,-4
1274,15000,-4,-4,-4,-4
1275,-5,-5,-5,-5,-5
1276,38000,-4,-4,-4,-4
1277,65000,-4,-4,-4,-4
1278,40000,-4,-4,-4,-4
1279,22000,-4,-4,-4,-4
1280,135000,-4,-4,-4,-4
1281,15000,-4,-4,-4,-4
1282,0,-4,-4,-4,-4
1283,24700,-4,-4,-4,-4
1284,-5,-5,-5,-5,-5
1285,-5,-5,-5,-5,-5
1286,30000,-4,-4,-4,-4
1287,38000,-4,-4,-4,-4
1288,26000,-4,-4,-4,-4
1289,-5,-5,-5,-5,-5
1290,30000,-4,-4,-4,-4
1291,2200,-4,-4,-4,-4
1292,-5,-5,-5,-5,-5
1293,45000,-4,-4,-4,-4
1294,40000,-4,-4,-4,-4
1295,0,-4,-4,-4,-4
1296,14000,-4,-4,-4,-4
1297,0,-4,-4,-4,-4
1298,-5,-5,-5,-5,-5
1299,-5,-5,-5,-5,-5
1300,30000,-4,-4,-4,-4
1301,-5,-5,-5,-5,-5
1302,0,-4,-4,-4,-4
1303,20000,-4,-4,-4,-4
1304,-5,-5,-5,-5,-5
1305,-5,-5,-5,-5,-5
1306,34000,-4,-4,-4,-4
1307,15000,-4,-4,-4,-4
1308,-5,-5,-5,-5,-5
1309,-5,-5,-5,-5,-5
1310,0,-4,-4,-4,-4
1311,100000,-4,-4,-4,-4
1312,18000,-4,-4,-4,-4
1313,14000,-4,-4,-4,-4
1314,-5,-5,-5,-5,-5
1315,265933,-4,-4,-4,-4
1316,17000,-4,-4,-4,-4
1317,-5,-5,-5,-5,-5
1318,35000,-4,-4,-4,-4
1319,47000,-4,-4,-4,-4
1320,72000,-4,-4,-4,-4
1321,40000,-4,-4,-4,-4
1322,0,-4,-4,-4,-4
1323,42000,-4,-4,-4,-4
1324,11500,-4,-4,-4,-4
1325,130000,-4,-4,-4,-4
1326,0,-4,-4,-4,-4
1327,46000,-4,-4,-4,-4
1328,-5,-5,-5,-5,-5
1329,30000,-4,-4,-4,-4
1330,10000,-4,-4,-4,-4
1331,-5,-5,-5,-5,-5
1332,-5,-5,-5,-5,-5
1333,0,-4,-4,-4,-4
1334,-5,-5,-5,-5,-5
1335,0,-4,-4,-4,-4
1336,-5,-5,-5,-5,-5
1337,-5,-5,-5,-5,-5
1338,58000,-4,-4,-4,-4
1339,-5,-5,-5,-5,-5
1340,-5,-5,-5,-5,-5
1341,18000,-4,-4,-4,-4
1342,0,-4,-4,-4,-4
1343,-5,-5,-5,-5,-5
1344,44000,-4,-4,-4,-4
1345,55000,-4,-4,-4,-4
1346,-5,-5,-5,-5,-5
1347,135000,-4,-4,-4,-4
1348,-5,-5,-5,-5,-5
1349,50000,-4,-4,-4,-4
1350,-5,-5,-5,-5,-5
1351,32000,-4,-4,-4,-4
1352,22300,-4,-4,-4,-4
1353,52000,-4,-4,-4,-4
1354,85000,-4,-4,-4,-4
1355,90000,-4,-4,-4,-4
1356,28000,-4,-4,-4,-4
1357,32500,-4,-4,-4,-4
1358,-1,-4,-4,-4,-4
1359,40000,-4,-4,-4,-4
1360,25000,-4,-4,-4,-4
1361,0,-4,-4,-4,-4
1362,67000,-4,-4,-4,-4
1363,110000,-4,-4,-4,-4
1364,-5,-5,-5,-5,-5
1365,-5,-5,-5,-5,-5
1366,32000,-4,-4,-4,-4
1367,14000,-4,-4,-4,-4
1368,38000,-4,-4,-4,-4
1369,85000,-4,-4,-4,-4
1370,-2,-2,-2,1,-4
1371,-1,-4,-4,-4,-4
1372,30000,-4,-4,-4,-4
1373,-5,-5,-5,-5,-5
1374,0,-4,-4,-4,-4
1375,18532,-4,-4,-4,-4
1376,12000,-4,-4,-4,-4
1377,34000,-4,-4,-4,-4
1378,-2,-2,-2,-4,1
1379,36000,-4,-4,-4,-4
1380,-5,-5,-5,-5,-5
1381,0,-4,-4,-4,-4
1382,-5,-5,-5,-5,-5
1383,60000,-4,-4,-4,-4
1384,25000,-4,-4,-4,-4
1385,30000,-4,-4,-4,-4
1386,47000,-4,-4,-4,-4
1387,0,-4,-4,-4,-4
1388,-5,-5,-5,-5,-5
1389,47000,-4,-4,-4,-4
1390,50000,-4,-4,-4,-4
1391,0,-4,-4,-4,-4
1392,-2,-2,-2,-2,-4
1393,45000,-4,-4,-4,-4
1394,56000,-4,-4,-4,-4
1395,65000,-4,-4,-4,-4
1396,-5,-5,-5,-5,-5
1397,42500,-4,-4,-4,-4
1398,0,-4,-4,-4,-4
1399,40000,-4,-4,-4,-4
1400,50000,-4,-4,-4,-4
1401,-5,-5,-5,-5,-5
1402,84000,-4,-4,-4,-4
1403,4000,-4,-4,-4,-4
1404,-1,-4,-4,-4,1
1405,0,-4,-4,-4,-4
1406,23000,-4,-4,-4,-4
1407,-5,-5,-5,-5,-5
1408,72000,-4,-4,-4,-4
1409,10450,-4,-4,-4,-4
1410,52000,-4,-4,-4,-4
1411,0,-4,-4,-4,-4
1412,0,-4,-4,-4,-4
1413,2000,-4,-4,-4,-4
1414,-5,-5,-5,-5,-5
1415,10000,-4,-4,-4,-4
1416,0,-4,-4,-4,-4
1417,21000,-4,-4,-4,-4
1418,39000,-4,-4,-4,-4
1419,15000,-4,-4,-4,-4
1420,2000,-4,-4,-4,-4
1421,-5,-5,-5,-5,-5
1422,-5,-5,-5,-5,-5
1423,38000,-4,-4,-4,-4
1424,-5,-5,-5,-5,-5
1425,40000,-4,-4,-4,-4
1426,35000,-4,-4,-4,-4
1427,84000,-4,-4,-4,-4
1428,-5,-5,-5,-5,-5
1429,5000,-4,-4,-4,-4
1430,0,-4,-4,-4,-4
1431,-5,-5,-5,-5,-5
1432,35000,-4,-4,-4,-4
1433,45000,-4,-4,-4,-4
1434,-2,-2,-2,-4,0
1435,18000,-4,-4,-4,-4
1436,-2,4000,5000,-4,-4
1437,-5,-5,-5,-5,-5
1438,25000,-4,-4,-4,-4
1439,0,-4,-4,-4,-4
1440,20800,-4,-4,-4,-4
1441,15500,-4,-4,-4,-4
1442,42500,-4,-4,-4,-4
1443,18400,-4,-4,-4,-4
1444,104000,-4,-4,-4,-4
1445,-5,-5,-5,-5,-5
1446,35000,-4,-4,-4,-4
1447,-5,-5,-5,-5,-5
1448,-5,-5,-5,-5,-5
1449,-5,-5,-5,-5,-5
1450,0,-4,-4,-4,-4
1451,0,-4,-4,-4,-4
1452,-5,-5,-5,-5,-5
1453,-5,-5,-5,-5,-5
1454,34000,-4,-4,-4,-4
1455,-2,-2,-2,0,-4
1456,-5,-5,-5,-5,-5
1457,-5,-5,-5,-5,-5
1458,0,-4,-4,-4,-4
1459,45000,-4,-4,-4,-4
1460,-5,-5,-5,-5,-5
1461,-5,-5,-5,-5,-5
1462,-2,-2,-2,1,-4
1463,-5,-5,-5,-5,-5
1464,35000,-4,-4,-4,-4
1465,2605,-4,-4,-4,-4
1466,-5,-5,-5,-5,-5
1467,-5,-5,-5,-5,-5
1468,38480,-4,-4,-4,-4
1469,21000,-4,-4,-4,-4
1470,30000,-4,-4,-4,-4
1471,58000,-4,-4,-4,-4
1472,-5,-5,-5,-5,-5
1473,49000,-4,-4,-4,-4
1474,0,-4,-4,-4,-4
1475,-5,-5,-5,-5,-5
1476,68000,-4,-4,-4,-4
1477,55000,-4,-4,-4,-4
1478,-5,-5,-5,-5,-5
1479,80000,-4,-4,-4,-4
1480,21000,-4,-4,-4,-4
1481,70000,-4,-4,-4,-4
1482,-2,-2,-2,1,-4
1483,14000,-4,-4,-4,-4
1484,32000,-4,-4,-4,-4
1485,-5,-5,-5,-5,-5
1486,40000,-4,-4,-4,-4
1487,29000,-4,-4,-4,-4
1488,0,-4,-4,-4,-4
1489,-5,-5,-5,-5,-5
1490,27000,-4,-4,-4,-4
1491,36000,-4,-4,-4,-4
1492,31500,-4,-4,-4,-4
1493,0,-4,-4,-4,-4
1494,-5,-5,-5,-5,-5
1495,15000,-4,-4,-4,-4
1496,78000,-4,-4,-4,-4
1497,-5,-5,-5,-5,-5
1498,7500,-4,-4,-4,-4
1499,19000,-4,-4,-4,-4
1500,-2,37000,50000,-4,-4
1501,60000,-4,-4,-4,-4
1502,1000,-4,-4,-4,-4
1503,61000,-4,-4,-4,-4
1504,265933,-4,-4,-4,-4
1505,42000,-4,-4,-4,-4
1506,38000,-4,-4,-4,-4
1507,21000,-4,-4,-4,-4
1508,32000,-4,-4,-4,-4
1509,23000,-4,-4,-4,-4
1510,26000,-4,-4,-4,-4
1511,21500,-4,-4,-4,-4
1512,600,-4,-4,-4,-4
1513,-5,-5,-5,-5,-5
1514,50000,-4,-4,-4,-4
1515,90000,-4,-4,-4,-4
1516,15000,-4,-4,-4,-4
1517,-5,-5,-5,-5,-5
1518,-5,-5,-5,-5,-5
1519,36000,-4,-4,-4,-4
1520,26000,-4,-4,-4,-4
1521,41000,-4,-4,-4,-4
1522,48000,-4,-4,-4,-4
1523,-5,-5,-5,-5,-5
1524,9000,-4,-4,-4,-4
1525,19000,-4,-4,-4,-4
1526,53000,-4,-4,-4,-4
1527,25000,-4,-4,-4,-4
1528,27500,-4,-4,-4,-4
1529,23560,-4,-4,-4,-4
1530,23000,-4,-4,-4,-4
1531,27648,-4,-4,-4,-4
1532,1500,-4,-4,-4,-4
1533,0,-4,-4,-4,-4
1534,46000,-4,-4,-4,-4
1535,-5,-5,-5,-5,-5
1536,-5,-5,-5,-5,-5
1537,-1,-4,-4,-4,-4
1538,64000,-4,-4,-4,-4
1539,60000,-4,-4,-4,-4
1540,35000,-4,-4,-4,-4
1541,22800,-4,-4,-4,-4
1542,0,-4,-4,-4,-4
1543,-5,-5,-5,-5,-5
1544,-5,-5,-5,-5,-5
1545,13000,-4,-4,-4,-4
1546,-5,-5,-5,-5,-5
1547,142000,-4,-4,-4,-4
1548,10100,-4,-4,-4,-4
1549,0,-4,-4,-4,-4
1550,-5,-5,-5,-5,-5
1551,18000,-4,-4,-4,-4
1552,400,-4,-4,-4,-4
1553,36000,-4,-4,-4,-4
1554,50000,-4,-4,-4,-4
1555,29000,-4,-4,-4,-4
1556,22876,-4,-4,-4,-4
1557,10000,-4,-4,-4,-4
1558,4000,-4,-4,-4,-4
1559,0,-4,-4,-4,-4
1560,9600,-4,-4,-4,-4
1561,40000,-4,-4,-4,-4
1562,-5,-5,-5,-5,-5
1563,-5,-5,-5,-5,-5
1564,10000,-4,-4,-4,-4
1565,-5,-5,-5,-5,-5
1566,37000,-4,-4,-4,-4
1567,-5,-5,-5,-5,-5
1568,29000,-4,-4,-4,-4
1569,63000,-4,-4,-4,-4
1570,-5,-5,-5,-5,-5
1571,35500,-4,-4,-4,-4
1572,-5,-5,-5,-5,-5
1573,50000,-4,-4,-4,-4
1574,20000,-4,-4,-4,-4
1575,265933,-4,-4,-4,-4
1576,-5,-5,-5,-5,-5
1577,69000,-4,-4,-4,-4
1578,58000,-4,-4,-4,-4
1579,0,-4,-4,-4,-4
1580,62000,-4,-4,-4,-4
1581,-2,-2,-2,-4,1
1582,-5,-5,-5,-5,-5
1583,32000,-4,-4,-4,-4
1584,43000,-4,-4,-4,-4
1585,45000,-4,-4,-4,-4
1586,1000,-4,-4,-4,-4
1587,19239,-4,-4,-4,-4
1588,16500,-4,-4,-4,-4
1589,50000,-4,-4,-4,-4
1590,13000,-4,-4,-4,-4
1591,16000,-4,-4,-4,-4
1592,17000,-4,-4,-4,-4
1593,13000,-4,-4,-4,-4
1594,-5,-5,-5,-5,-5
1595,40000,-4,-4,-4,-4
1596,0,-4,-4,-4,-4
1597,55000,-4,-4,-4,-4
1598,32000,-4,-4,-4,-4
1599,22400,-4,-4,-4,-4
1600,8000,-4,-4,-4,-4
1601,-5,-5,-5,-5,-5
1602,68000,-4,-4,-4,-4
1603,35000,-4,-4,-4,-4
1604,-5,-5,-5,-5,-5
1605,31111,-4,-4,-4,-4
1606,-5,-5,-5,-5,-5
1607,16000,-4,-4,-4,-4
1608,0,-4,-4,-4,-4
1609,14000,-4,-4,-4,-4
1610,48000,-4,-4,-4,-4
1611,-5,-5,-5,-5,-5
1612,-5,-5,-5,-5,-5
1613,-5,-5,-5,-5,-5
1614,-5,-5,-5,-5,-5
1615,-5,-5,-5,-5,-5
1616,48000,-4,-4,-4,-4
